extension,regime,policy,seed,shortfall_bps,completion_rate,fee_bps,gas_bps,slippage_ex_fee_bps,drift_bps,forced_terminal_cost_bps,route_share_A,route_share_B,wait_share,avg_depth_factor,min_depth_factor,jit_event_count
jit,weak,twap,96014,118.3932,1.000000,41.8854,20.8000,49.4334,6.2744,0.8368,0.5627,0.4373,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96015,98.4747,1.000000,42.2396,8.8000,75.9300,-28.4949,0.8053,0.4703,0.5297,0.6400,1.0000,1.0000,1
jit,weak,twap,96015,103.1021,1.000000,44.0834,20.8000,53.7332,-15.5145,0.7964,0.4566,0.5434,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96016,96.9934,1.000000,41.0892,9.2000,64.8226,-18.1184,0.8052,0.5654,0.4346,0.6200,1.0000,1.0000,1
jit,weak,twap,96016,117.5666,1.000000,41.9413,20.8000,49.5413,5.2839,0.8126,0.5413,0.4587,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96017,61.7157,1.000000,39.4553,10.4000,51.8221,-39.9616,0.7988,0.4405,0.5595,0.5600,1.0000,1.0000,0
jit,weak,twap,96017,104.1313,1.000000,43.6077,20.8000,52.8523,-13.1286,0.7992,0.5240,0.4760,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96018,88.8416,1.000000,36.8661,10.0000,49.7406,-7.7650,0.8020,0.6797,0.3203,0.5600,1.0000,1.0000,1
jit,weak,twap,96018,114.1644,1.000000,42.8126,20.8000,53.7490,-3.1972,0.8051,0.5893,0.4107,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96019,131.1324,1.000000,39.0877,10.0000,55.1516,26.8931,0.8187,0.4740,0.5260,0.5800,1.0000,1.0000,1
jit,weak,twap,96019,110.4515,1.000000,39.3505,20.8000,46.9771,3.3239,0.8330,0.5289,0.4711,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96020,71.9943,1.000000,37.0127,9.6000,50.9022,-25.5206,0.7930,0.5943,0.4057,0.5800,1.0000,1.0000,0
jit,weak,twap,96020,98.4633,1.000000,43.0471,20.8000,51.7784,-17.1622,0.7910,0.5316,0.4684,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96021,105.9398,1.000000,37.3226,10.0000,50.1116,8.5057,0.8261,0.4760,0.5240,0.5600,1.0000,1.0000,1
jit,weak,twap,96021,115.9736,1.000000,42.7464,20.8000,53.5926,-1.1654,0.8272,0.5681,0.4319,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96022,60.5720,1.000000,38.4119,9.6000,58.1905,-45.6304,0.8088,0.6208,0.3792,0.5800,1.0000,1.0000,2
jit,weak,twap,96022,100.5079,1.000000,42.6434,20.8000,53.4956,-16.4311,0.8075,0.6236,0.3764,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96023,68.3104,1.000000,41.6257,9.2000,76.6682,-59.1836,0.8037,0.5921,0.4079,0.6200,1.0000,1.0000,3
jit,weak,twap,96023,91.0578,1.000000,42.5499,20.8000,53.3161,-25.6082,0.8042,0.6534,0.3466,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96024,136.2237,1.000000,37.2956,9.2000,52.2394,37.4887,0.8016,0.4751,0.5249,0.5800,1.0000,1.0000,0
jit,weak,twap,96024,122.1201,1.000000,40.9374,20.8000,47.5343,12.8484,0.7945,0.5817,0.4183,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96025,112.7354,1.000000,39.4742,9.2000,64.1505,-0.0893,0.8121,0.5404,0.4596,0.6200,1.0000,1.0000,2
jit,weak,twap,96025,117.7508,1.000000,43.2082,20.8000,54.5098,-0.7672,0.8140,0.5122,0.4878,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96026,103.1175,1.000000,36.7605,9.2000,62.4464,-5.2894,0.8107,0.5507,0.4493,0.6200,1.0000,1.0000,3
jit,weak,twap,96026,108.5883,1.000000,40.5727,20.8000,49.3640,-2.1484,0.8108,0.5214,0.4786,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96027,139.6655,1.000000,38.2925,9.6000,55.4532,36.3198,0.8104,0.5346,0.4654,0.5800,1.0000,1.0000,1
jit,weak,twap,96027,135.3141,1.000000,42.4356,20.8000,50.3957,21.6828,0.8140,0.6779,0.3221,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96028,132.4827,1.000000,36.8696,10.0000,48.3160,37.2971,0.8228,0.5993,0.4007,0.5800,1.0000,1.0000,0
jit,weak,twap,96028,129.8693,1.000000,41.1365,20.8000,47.8268,20.1060,0.8357,0.5902,0.4098,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96029,113.5769,1.000000,35.3819,10.0000,45.4768,22.7182,0.8122,0.6150,0.3850,0.5600,1.0000,1.0000,0
jit,weak,twap,96029,129.5728,1.000000,41.9072,20.8000,49.3956,17.4700,0.8299,0.5570,0.4430,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96030,137.0200,1.000000,35.6743,8.8000,51.4983,41.0474,0.8178,0.3958,0.6042,0.6200,1.0000,1.0000,0
jit,weak,twap,96030,123.5454,1.000000,41.6193,20.8000,48.7507,12.3753,0.8204,0.5952,0.4048,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96031,129.2657,1.000000,35.1506,8.8000,54.4691,30.8460,0.8220,0.6196,0.3804,0.6000,1.0000,1.0000,1
jit,weak,twap,96031,122.0543,1.000000,41.8832,20.8000,51.9001,7.4710,0.8385,0.5547,0.4453,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96032,133.3987,1.000000,34.7985,9.2000,48.7548,40.6453,0.8177,0.4682,0.5318,0.5800,1.0000,1.0000,1
jit,weak,twap,96032,123.8322,1.000000,40.8631,20.8000,47.3732,14.7960,0.8339,0.5065,0.4935,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96033,96.3041,1.000000,35.4679,10.0000,43.6339,7.2024,0.8094,0.6470,0.3530,0.5400,1.0000,1.0000,0
jit,weak,twap,96033,115.1692,1.000000,42.9957,20.8000,51.6322,-0.2587,0.8174,0.5442,0.4558,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96034,107.6453,1.000000,39.3104,9.6000,54.5533,4.1816,0.8126,0.4958,0.5042,0.5800,1.0000,1.0000,0
jit,weak,twap,96034,97.5030,1.000000,43.5176,20.8000,52.6291,-19.4437,0.8334,0.6242,0.3758,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96035,79.5732,1.000000,36.5951,9.6000,54.6556,-21.2775,0.8019,0.4898,0.5102,0.5800,1.0000,1.0000,2
jit,weak,twap,96035,96.6191,1.000000,40.7881,20.8000,49.9082,-14.8773,0.8043,0.5641,0.4359,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96036,121.5199,1.000000,39.5760,9.6000,60.7321,11.6118,0.8085,0.5757,0.4243,0.5800,1.0000,1.0000,1
jit,weak,twap,96036,112.2459,1.000000,41.3707,20.8000,48.4242,1.6510,0.8234,0.5973,0.4027,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96037,136.6760,1.000000,39.3873,9.2000,69.9676,18.1212,0.8121,0.5965,0.4035,0.6200,1.0000,1.0000,2
jit,weak,twap,96037,108.1516,1.000000,42.5178,20.8000,50.6670,-5.8333,0.8253,0.5284,0.4716,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96038,140.0442,1.000000,38.0995,10.4000,49.0747,42.4701,0.8145,0.5488,0.4512,0.5600,1.0000,1.0000,0
jit,weak,twap,96038,130.8058,1.000000,42.2558,20.8000,50.0988,17.6511,0.8270,0.5855,0.4145,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96039,112.8486,1.000000,38.7256,9.6000,54.8508,9.6722,0.8035,0.5707,0.4293,0.5800,1.0000,1.0000,0
jit,weak,twap,96039,112.1816,1.000000,40.4620,20.8000,46.6411,4.2786,0.8143,0.5287,0.4713,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96040,99.4397,1.000000,38.2889,9.6000,58.6367,-7.0860,0.7998,0.4503,0.5497,0.6000,1.0000,1.0000,2
jit,weak,twap,96040,111.3320,1.000000,42.5513,20.8000,53.2745,-5.2937,0.8014,0.5463,0.4537,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96041,96.4347,1.000000,39.8568,9.2000,62.3930,-15.0151,0.8168,0.4683,0.5317,0.6200,1.0000,1.0000,1
jit,weak,twap,96041,104.9474,1.000000,43.5596,20.8000,52.7390,-12.1512,0.8203,0.5450,0.4550,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96042,126.5893,1.000000,36.9601,10.0000,48.4995,31.1298,0.8120,0.4068,0.5932,0.5800,1.0000,1.0000,0
jit,weak,twap,96042,120.8794,1.000000,43.5507,20.8000,52.5977,3.9311,0.8194,0.6072,0.3928,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96043,137.5447,1.000000,36.6521,9.2000,58.1917,33.5009,0.8152,0.7267,0.2733,0.6200,1.0000,1.0000,1
jit,weak,twap,96043,142.6076,1.000000,41.5639,20.8000,51.2284,29.0153,0.8180,0.6227,0.3773,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96044,138.5872,1.000000,35.8191,9.2000,53.3786,40.1894,0.8250,0.5009,0.4991,0.6200,1.0000,1.0000,1
jit,weak,twap,96044,127.6464,1.000000,41.0107,20.8000,50.1621,15.6736,0.8386,0.4938,0.5062,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96045,126.8105,1.000000,36.3676,10.0000,46.5306,33.9123,0.8051,0.5424,0.4576,0.5600,1.0000,1.0000,0
jit,weak,twap,96045,123.8556,1.000000,40.3089,20.8000,46.2884,16.4583,0.8151,0.5369,0.4631,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96046,144.3680,1.000000,36.0554,10.0000,46.6771,51.6355,0.8168,0.5822,0.4178,0.5800,1.0000,1.0000,0
jit,weak,twap,96046,129.1882,1.000000,40.9682,20.8000,47.6025,19.8175,0.8292,0.5402,0.4598,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96047,122.1062,1.000000,36.2797,9.6000,55.0530,21.1735,0.8010,0.6755,0.3245,0.6000,1.0000,1.0000,2
jit,weak,twap,96047,129.9415,1.000000,42.7825,20.8000,51.1292,15.2299,0.8175,0.5133,0.4867,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96048,66.1160,1.000000,39.7520,8.8000,73.5193,-55.9553,0.7969,0.5500,0.4500,0.6400,1.0000,1.0000,2
jit,weak,twap,96048,90.1370,1.000000,42.9593,20.8000,54.1463,-27.7686,0.7974,0.5676,0.4324,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96049,108.9338,1.000000,38.0551,9.2000,58.4090,3.2696,0.8119,0.6726,0.3274,0.6200,1.0000,1.0000,0
jit,weak,twap,96049,102.2335,1.000000,42.4110,20.8000,50.4721,-11.4496,0.8300,0.4842,0.5158,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96050,110.1120,1.000000,37.0552,10.4000,49.5560,13.1007,0.8077,0.6535,0.3465,0.5600,1.0000,1.0000,1
jit,weak,twap,96050,117.5172,1.000000,41.0913,20.8000,50.3993,5.2267,0.8193,0.5363,0.4637,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96051,66.8734,1.000000,39.7006,9.2000,57.7402,-39.7674,0.7851,0.5708,0.4292,0.6000,1.0000,1.0000,0
jit,weak,twap,96051,103.0410,1.000000,44.1168,20.8000,53.8084,-15.6842,0.7835,0.6661,0.3339,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96052,94.8468,1.000000,34.5004,9.2000,54.3981,-3.2517,0.8072,0.4983,0.5017,0.6200,1.0000,1.0000,2
jit,weak,twap,96052,108.3165,1.000000,39.5786,20.8000,47.4407,0.4973,0.8145,0.5321,0.4679,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96053,66.7361,1.000000,34.0499,9.6000,46.0207,-22.9345,0.7935,0.5008,0.4992,0.5800,1.0000,1.0000,1
jit,weak,twap,96053,101.7708,1.000000,39.4473,20.8000,47.2495,-5.7260,0.7953,0.5859,0.4141,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96054,114.2080,1.000000,38.5977,9.2000,58.0352,8.3752,0.8060,0.4214,0.5786,0.6000,1.0000,1.0000,1
jit,weak,twap,96054,115.2672,1.000000,40.2387,20.8000,48.7053,5.5232,0.8025,0.6255,0.3745,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96055,137.7511,1.000000,35.2163,9.6000,54.0753,38.8596,0.8078,0.6217,0.3783,0.5800,1.0000,1.0000,2
jit,weak,twap,96055,133.5241,1.000000,40.5964,20.8000,49.3805,22.7472,0.8207,0.6522,0.3478,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96056,128.0019,1.000000,34.4517,10.4000,41.8632,41.2871,0.8080,0.4132,0.5868,0.5600,1.0000,1.0000,0
jit,weak,twap,96056,128.9499,1.000000,40.8283,20.8000,47.3067,20.0149,0.8184,0.5452,0.4548,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96057,95.4442,1.000000,38.5204,8.4000,77.1829,-28.6591,0.8073,0.5974,0.4026,0.6600,1.0000,1.0000,2
jit,weak,twap,96057,95.2499,1.000000,40.7066,20.8000,49.6853,-15.9420,0.8137,0.5948,0.4052,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96058,125.4512,1.000000,36.5395,10.0000,49.0490,29.8627,0.8156,0.6318,0.3682,0.5600,1.0000,1.0000,1
jit,weak,twap,96058,132.7907,1.000000,41.5196,20.8000,51.1133,19.3578,0.8204,0.5312,0.4688,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96059,129.3727,1.000000,38.7228,9.6000,59.8696,21.1803,0.8139,0.5272,0.4728,0.6000,1.0000,1.0000,2
jit,weak,twap,96059,121.6142,1.000000,41.0027,20.8000,47.6336,12.1779,0.8194,0.5572,0.4428,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96060,114.3463,1.000000,39.7560,9.2000,68.6817,-3.2914,0.8107,0.6785,0.3215,0.6200,1.0000,1.0000,2
jit,weak,twap,96060,119.6238,1.000000,41.7608,20.8000,51.6875,5.3754,0.8184,0.5524,0.4476,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96061,72.9368,1.000000,39.1706,8.4000,75.9476,-50.5814,0.8042,0.5071,0.4929,0.6600,1.0000,1.0000,1
jit,weak,twap,96061,84.6738,1.000000,40.8151,20.8000,47.4856,-24.4268,0.8099,0.5441,0.4559,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96062,102.2686,1.000000,38.8650,9.6000,59.1072,-5.3036,0.8063,0.5206,0.4794,0.5800,1.0000,1.0000,2
jit,weak,twap,96062,115.6058,1.000000,43.0571,20.8000,54.1971,-2.4484,0.8178,0.5548,0.4452,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96063,114.4868,1.000000,38.0354,10.0000,51.9722,14.4792,0.8018,0.5019,0.4981,0.5600,1.0000,1.0000,1
jit,weak,twap,96063,127.6954,1.000000,43.5801,20.8000,55.2151,8.1002,0.7949,0.5988,0.4012,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96064,86.7742,1.000000,37.9056,9.2000,54.9963,-15.3277,0.8074,0.5840,0.4160,0.6200,1.0000,1.0000,0
jit,weak,twap,96064,106.6866,1.000000,40.6630,20.8000,47.1088,-1.8852,0.8040,0.5660,0.4340,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96065,115.3801,1.000000,39.2024,10.0000,51.7145,14.4633,0.8168,0.4977,0.5023,0.5600,1.0000,1.0000,0
jit,weak,twap,96065,111.0494,1.000000,40.4248,20.8000,46.5942,3.2304,0.8266,0.5166,0.4834,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96066,142.2053,1.000000,36.3329,10.4000,44.9289,50.5435,0.8219,0.5177,0.4823,0.5400,1.0000,1.0000,0
jit,weak,twap,96066,136.7278,1.000000,41.7869,20.8000,49.1684,24.9724,0.8385,0.4898,0.5102,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96067,94.9479,1.000000,37.5596,9.2000,56.0522,-7.8638,0.8128,0.4627,0.5373,0.6000,1.0000,1.0000,1
jit,weak,twap,96067,110.3739,1.000000,41.0917,20.8000,50.4032,-1.9210,0.8266,0.5531,0.4469,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96068,94.5506,1.000000,39.1487,8.8000,78.0193,-31.4174,0.8059,0.5221,0.4779,0.6600,1.0000,1.0000,2
jit,weak,twap,96068,113.6133,1.000000,42.4032,20.8000,52.9512,-2.5412,0.8037,0.5473,0.4527,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96069,165.2584,1.000000,37.1465,9.6000,53.4425,65.0694,0.8246,0.5346,0.4654,0.6000,1.0000,1.0000,1
jit,weak,twap,96069,117.1495,1.000000,39.0448,20.8000,46.2714,11.0333,0.8368,0.4890,0.5110,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96070,53.0864,1.000000,39.5073,9.6000,61.0212,-57.0421,0.7954,0.5048,0.4952,0.6000,1.0000,1.0000,2
jit,weak,twap,96070,104.6363,1.000000,43.2601,20.8000,54.6673,-14.0911,0.7860,0.5785,0.4215,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96071,173.5260,1.000000,41.5053,9.2000,65.6851,57.1356,0.8366,0.5554,0.4446,0.6200,1.0000,1.0000,1
jit,weak,twap,96071,116.1286,1.000000,40.7175,20.8000,47.0159,7.5952,0.8483,0.5335,0.4665,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96072,128.4619,1.000000,39.6082,10.0000,55.6443,23.2094,0.8091,0.6650,0.3350,0.5600,1.0000,1.0000,1
jit,weak,twap,96072,117.5122,1.000000,39.6498,20.8000,47.5206,9.5418,0.8213,0.5554,0.4446,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96073,119.5529,1.000000,36.4352,9.2000,54.0565,19.8612,0.8030,0.5479,0.4521,0.5800,1.0000,1.0000,1
jit,weak,twap,96073,116.4405,1.000000,41.6882,20.8000,49.0450,4.9072,0.8085,0.5176,0.4824,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96074,96.0260,1.000000,38.6878,9.2000,59.2838,-11.1455,0.8073,0.5732,0.4268,0.6000,1.0000,1.0000,1
jit,weak,twap,96074,101.1999,1.000000,39.8578,20.8000,45.4843,-4.9422,0.8113,0.5699,0.4301,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96075,140.0458,1.000000,36.3212,9.6000,53.3653,40.7593,0.8170,0.6039,0.3961,0.5800,1.0000,1.0000,2
jit,weak,twap,96075,119.8835,1.000000,40.4257,20.8000,49.0960,9.5619,0.8359,0.5657,0.4343,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96076,101.9916,1.000000,35.3568,9.6000,44.9919,12.0428,0.8250,0.5656,0.4344,0.5600,1.0000,1.0000,0
jit,weak,twap,96076,115.9301,1.000000,42.4776,20.8000,50.5765,2.0760,0.8374,0.5563,0.4437,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96077,103.7576,1.000000,37.8087,8.8000,67.2377,-10.0888,0.8152,0.6510,0.3490,0.6400,1.0000,1.0000,1
jit,weak,twap,96077,108.2700,1.000000,41.8417,20.8000,49.3421,-3.7137,0.8343,0.5481,0.4519,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96078,85.0490,1.000000,36.4209,10.0000,47.4950,-8.8670,0.8065,0.5379,0.4621,0.5800,1.0000,1.0000,0
jit,weak,twap,96078,114.9757,1.000000,42.4225,20.8000,50.5051,1.2481,0.8136,0.5310,0.4690,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96079,130.1493,1.000000,38.4910,9.2000,56.1559,26.3024,0.8166,0.5124,0.4876,0.6200,1.0000,1.0000,0
jit,weak,twap,96079,103.1957,1.000000,42.8258,20.8000,51.2364,-11.6664,0.8167,0.5054,0.4946,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96080,65.0519,1.000000,36.3814,9.2000,59.5372,-40.0668,0.7996,0.5111,0.4889,0.6200,1.0000,1.0000,1
jit,weak,twap,96080,90.1544,1.000000,41.8871,20.8000,49.5579,-22.0906,0.8041,0.5416,0.4584,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96081,108.7918,1.000000,35.4050,9.6000,46.1960,17.5908,0.7932,0.6204,0.3796,0.5600,1.0000,1.0000,0
jit,weak,twap,96081,117.1269,1.000000,40.4012,20.8000,46.5468,9.3788,0.7862,0.5089,0.4911,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96082,141.7141,1.000000,36.9081,10.0000,48.3936,46.4124,0.8121,0.4646,0.5354,0.5800,1.0000,1.0000,0
jit,weak,twap,96082,127.3630,1.000000,39.3715,20.8000,44.4974,22.6942,0.8228,0.5236,0.4764,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96083,98.5367,1.000000,38.0460,9.6000,52.0827,-1.1920,0.8151,0.6164,0.3836,0.5800,1.0000,1.0000,0
jit,weak,twap,96083,107.5893,1.000000,41.0041,20.8000,47.7377,-1.9525,0.8237,0.5053,0.4947,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96084,32.5918,1.000000,40.9240,9.2000,66.1408,-83.6729,0.7830,0.6880,0.3120,0.6000,1.0000,1.0000,2
jit,weak,twap,96084,89.8069,1.000000,43.5388,20.8000,55.2778,-29.8097,0.7580,0.6168,0.3832,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96085,90.6580,1.000000,38.3489,10.4000,52.1274,-10.2183,0.8072,0.5979,0.4021,0.5600,1.0000,1.0000,1
jit,weak,twap,96085,112.7006,1.000000,42.4861,20.8000,53.0897,-3.6752,0.8094,0.5508,0.4492,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96086,110.8143,1.000000,41.1833,8.8000,73.9203,-13.0892,0.8105,0.5661,0.4339,0.6400,1.0000,1.0000,1
jit,weak,twap,96086,101.2443,1.000000,42.3590,20.8000,50.2852,-12.1999,0.8151,0.5319,0.4681,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96087,105.2889,1.000000,37.1229,9.2000,55.9494,3.0165,0.8088,0.6182,0.3818,0.6200,1.0000,1.0000,1
jit,weak,twap,96087,108.4972,1.000000,41.1775,20.8000,50.5591,-4.0395,0.8093,0.5965,0.4035,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96088,114.7595,1.000000,34.9092,9.6000,44.0804,26.1699,0.8209,0.5142,0.4858,0.5600,1.0000,1.0000,0
jit,weak,twap,96088,126.0890,1.000000,39.2838,20.8000,44.2796,21.7257,0.8268,0.5826,0.4174,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96089,107.5804,1.000000,38.9493,9.2000,67.0836,-7.6526,0.8080,0.6737,0.3263,0.6200,1.0000,1.0000,2
jit,weak,twap,96089,116.9994,1.000000,41.6111,20.8000,51.3929,3.1953,0.8143,0.5123,0.4877,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96090,95.5038,1.000000,38.5388,9.6000,55.9569,-8.5919,0.8007,0.5211,0.4789,0.5800,1.0000,1.0000,1
jit,weak,twap,96090,103.3064,1.000000,41.7428,20.8000,49.1593,-8.3957,0.8095,0.6203,0.3797,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96091,150.7937,1.000000,37.7746,8.8000,69.8474,34.3717,0.8058,0.6434,0.3566,0.6400,1.0000,1.0000,2
jit,weak,twap,96091,131.8473,1.000000,42.4023,20.8000,52.8997,15.7453,0.8129,0.5422,0.4578,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96092,136.6494,1.000000,35.1299,9.6000,52.3742,39.5453,0.8077,0.6040,0.3960,0.6000,1.0000,1.0000,2
jit,weak,twap,96092,121.7388,1.000000,39.0075,20.8000,46.3009,15.6304,0.8145,0.5026,0.4974,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96093,117.7045,1.000000,37.0824,9.2000,65.3940,6.0281,0.8199,0.4450,0.5550,0.6200,1.0000,1.0000,2
jit,weak,twap,96093,116.0663,1.000000,41.8733,20.8000,49.4160,3.9770,0.8475,0.5392,0.4608,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96094,79.6919,1.000000,37.0451,8.8000,63.8600,-30.0133,0.7937,0.4531,0.5469,0.6200,1.0000,1.0000,3
jit,weak,twap,96094,97.6436,1.000000,42.3056,20.8000,52.8391,-18.3011,0.7949,0.6126,0.3874,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96095,102.8284,1.000000,36.0069,9.2000,54.8484,2.7731,0.8226,0.6291,0.3709,0.6200,1.0000,1.0000,1
jit,weak,twap,96095,125.3278,1.000000,42.4543,20.8000,50.5118,11.5617,0.8188,0.5402,0.4598,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96096,71.8408,1.000000,36.3004,10.4000,46.4147,-21.2743,0.8051,0.6829,0.3171,0.5400,1.0000,1.0000,1
jit,weak,twap,96096,103.4433,1.000000,42.1672,20.8000,52.5401,-12.0641,0.7999,0.5470,0.4530,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96097,87.5357,1.000000,34.8435,9.6000,45.0134,-1.9212,0.8232,0.4723,0.5277,0.5800,1.0000,1.0000,0
jit,weak,twap,96097,110.4450,1.000000,40.9883,20.8000,47.7095,0.9472,0.8333,0.5238,0.4762,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96098,57.1059,1.000000,41.1104,9.2000,64.8210,-58.0255,0.8094,0.7054,0.2946,0.6200,1.0000,1.0000,1
jit,weak,twap,96098,83.2508,1.000000,43.3989,20.8000,52.4598,-33.4079,0.8010,0.5848,0.4152,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96099,28.6940,1.000000,40.6048,10.0000,58.2326,-80.1434,0.7858,0.6178,0.3822,0.5800,1.0000,1.0000,1
jit,weak,twap,96099,77.5695,1.000000,43.2836,20.8000,54.8072,-41.3214,0.7751,0.5130,0.4870,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96100,73.0587,1.000000,38.4649,9.6000,56.4759,-31.4821,0.7919,0.5092,0.4908,0.6000,1.0000,1.0000,1
jit,weak,twap,96100,91.6549,1.000000,41.4741,20.8000,48.7435,-19.3627,0.7893,0.5501,0.4499,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96101,132.1872,1.000000,34.4547,9.6000,48.5763,39.5562,0.8207,0.4904,0.5096,0.6000,1.0000,1.0000,1
jit,weak,twap,96101,118.9814,1.000000,40.0689,20.8000,45.8046,12.3079,0.8312,0.6220,0.3780,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96102,100.5625,1.000000,35.8638,9.2000,54.5506,0.9481,0.8086,0.5717,0.4283,0.6200,1.0000,1.0000,1
jit,weak,twap,96102,104.6989,1.000000,42.4894,20.8000,50.6122,-9.2027,0.8062,0.5256,0.4744,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96103,98.7756,1.000000,36.1540,9.6000,54.4389,-1.4173,0.8082,0.4008,0.5992,0.6000,1.0000,1.0000,2
jit,weak,twap,96103,112.0532,1.000000,41.1873,20.8000,50.5367,-0.4709,0.8115,0.5577,0.4423,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96104,121.2723,1.000000,35.4428,8.8000,62.7216,14.3080,0.8027,0.6517,0.3483,0.6400,1.0000,1.0000,1
jit,weak,twap,96104,111.4088,1.000000,40.5100,20.8000,46.7273,3.3715,0.8047,0.5426,0.4574,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96105,126.9376,1.000000,34.6325,9.2000,55.7892,27.3159,0.8160,0.6452,0.3548,0.6200,1.0000,1.0000,2
jit,weak,twap,96105,128.8421,1.000000,42.1177,20.8000,49.8207,16.1036,0.8079,0.5252,0.4748,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96106,117.9087,1.000000,38.5352,8.8000,76.8922,-6.3188,0.8021,0.5056,0.4944,0.6600,1.0000,1.0000,2
