policy,seed_set,arb_profit_x,arb_trade_count,avg_fee_a,avg_fee_b,avg_oracle_gap_a_bps,avg_oracle_gap_b_bps,avg_slippage_bps,completion_rate,drift_bps,fee_paid_bps,fees_paid_x,filled_qty,gas_paid_bps,gas_paid_x,mean_post_trade_gap_bps,mode,n_steps,route_concentration,route_share_a,route_share_b,seed,shortfall_bps,slippage_ex_fee_bps,terminal_penalty_bps,total_reward,wait_share
rl,fresh,51.879848076664985,21,0.004623422139123221,0.004874070467116672,32.331731024007425,37.27089331231113,83.95490770705185,0.9779351924624217,-48.81393130164668,35.806797683985494,179.03398841992748,48.896759623121085,6.4,32.0,79.43964779660332,DynamicDuopoly,50,1.0,1.0,0.0,40377,44.101489032532605,46.29566114267509,4.412961507515624,-0.004410148903252946,0.68
rl,fresh,74.84834405839047,16,0.004159527679104137,0.004338948029829995,23.093014950600754,26.628499385345357,85.69320856543146,0.9663697492187501,36.86072531995749,33.97649062373607,169.88245311868036,48.318487460937504,5.6,28.0,79.08114467112732,DynamicDuopoly,50,0.6741244787900955,0.7950631108679086,0.20493688913209146,40378,131.9980999473321,48.83483384738998,6.726050156250001,-0.013199809994733323,0.76
rl,fresh,70.07508541111974,18,0.0047193325304193574,0.004644067054992021,34.208627153574085,32.72545869121704,82.38526915511558,0.9821275058945618,21.736872028713222,36.36439060091311,181.82195300456556,49.10637529472809,7.2,36.0,72.59235016071618,DynamicDuopoly,50,0.6237312813991281,0.7487280456634597,0.25127195433654015,40379,113.42420976756681,44.54844831685273,3.5744988210876563,-0.011342420976756676,0.64
rl,fresh,51.63403772534821,21,0.004702139721804797,0.004796393696656895,33.88301507540904,35.74033940596994,80.44972551413008,0.9877417735902343,-19.95965822680942,34.523141151745335,172.61570575872668,49.38708867951171,6.4,32.0,75.69600850318301,DynamicDuopoly,50,0.6623214036340259,0.7848871738373158,0.21511282616268426,40380,68.35554161931944,44.940413412429024,2.4516452819531254,-0.006835554161931787,0.68
rl,fresh,81.43897945793469,17,0.0041471783828469925,0.004300423888715142,22.84462134988382,25.8644550807505,86.79744866904421,0.9886497903613283,-10.570859940664285,36.5835251493731,182.9176257468655,49.43248951806641,6.4,32.0,82.97712003985094,DynamicDuopoly,50,0.6583780723429102,0.7814054657810596,0.21859453421894035,40381,83.91146141761983,49.22875428117562,2.2700419277343746,-0.008391146141761872,0.7
rl,fresh,35.977164338640705,13,0.004366405138472974,0.004402554444067261,27.19599666040298,27.908276686318196,64.513763572016,0.9810829839355469,-5.8171432076478915,27.403838290301543,137.0191914515077,49.054149196777345,5.6,28.0,72.30942937753775,DynamicDuopoly,50,0.5987454042003868,0.722199689694188,0.277800310305812,40382,66.85961567538827,35.8895173798443,3.7834032128906254,-0.006685961567538831,0.72
rl,fresh,65.78352685671553,16,0.004613140066381352,0.004634149538673384,32.104766804752444,32.51867049318963,80.45779768944016,0.9877417735902343,-1.1947255389295794,35.346086238201565,176.73043119100782,49.38708867951171,6.800000000000001,34.0,71.70040219596311,DynamicDuopoly,50,0.78358562449326,0.8765538636724233,0.12344613632757673,40383,87.52844753195679,44.12544155073031,2.4516452819531254,-0.008752844753195512,0.68
rl,fresh,73.96646668144331,13,0.0039801916277560625,0.004042593498406158,19.51270083395735,20.74229857605145,76.91583116767346,0.9724189905780273,16.356568388770448,33.77864296572434,168.8932148286217,48.62094952890136,6.800000000000001,34.0,71.0876090011892,DynamicDuopoly,50,0.6153408212346375,0.7401466439851258,0.25985335601487436,40384,103.46718517670567,41.01577193781466,5.516201884394532,-0.01034671851767036,0.68
rl,fresh,30.767893122949317,11,0.004372995669002498,0.004532492085827855,27.33926406711897,30.482121825566413,68.91842979935883,0.9387088679511717,26.952608700999,27.41054753660292,137.05273768301458,46.935443397558586,5.6,28.0,73.80224763057963,DynamicDuopoly,50,0.5975989738590815,0.7209060590602728,0.27909394093972717,40385,109.50517632869465,37.283793681325506,12.258226409765625,-0.010950517632869297,0.72
rl,fresh,46.64402443226618,14,0.004440622619218599,0.004496452719079293,28.6748881010772,29.775032459230054,72.85232029701227,0.9007083660808982,33.005823692467295,29.950267057970315,149.75133528985157,45.03541830404491,5.999999999999999,30.0,68.81102828887067,DynamicDuopoly,50,0.7148483118977087,0.8277562447137421,0.17224375528625782,40386,124.48284485621298,35.66842732195387,19.85832678382031,-0.012448284485621203,0.7
rl,fresh,82.83471765779495,18,0.0042338895580960175,0.0042687605046311415,24.55874526263217,25.245773917190764,75.46066257902967,0.9886497903613283,14.916664537760434,32.620328497508694,163.10164248754347,49.43248951806641,6.4,32.0,71.91089742291425,DynamicDuopoly,50,0.7442692982099652,0.8494776804103269,0.1505223195896732,40387,98.19087470477807,41.98383974177591,2.2700419277343746,-0.00981908747047794,0.7
rl,fresh,67.29386533022307,13,0.004426109606844491,0.004502378234042683,28.387980349979667,29.891036640908656,74.36571703782568,0.9693544339755857,10.167988986703838,30.352894487792945,151.76447243896473,48.467721698779286,5.999999999999999,30.0,76.23160561723697,DynamicDuopoly,50,0.50277991033295,0.5372821024953671,0.46271789750463277,40388,94.3838397379798,41.73384305859713,6.129113204882812,-0.009438383973797666,0.7
rl,fresh,54.253877602606735,15,0.004622795548465636,0.004700799781352118,32.30254393810207,33.83943687392056,77.09569355068132,0.9801416732161797,-19.385390911208418,34.12453180756038,170.6226590378019,49.00708366080899,6.800000000000001,34.0,68.09014762669791,DynamicDuopoly,50,0.8510504734025319,0.9189573208588985,0.08104267914110154,40389,66.95097652007863,41.44017026696624,3.971665356764063,-0.006695097652008215,0.66
rl,fresh,38.31389515858382,19,0.004662804225255709,0.004901832276300613,33.11435312663545,37.824523649040536,78.94981685292308,0.9851062549121349,-30.86424935781248,35.038742662702795,175.19371331351397,49.255312745606744,7.2,36.0,74.58246545853589,DynamicDuopoly,50,0.8517352592671437,0.9193657468529969,0.0806342531470031,40390,57.0884580657409,42.73521574327922,2.9787490175730467,-0.005708845806574243,0.64
rl,fresh,42.20857833887521,14,0.004265397258981575,0.004171100639237466,25.173152688315632,23.314983203451835,70.18792405301689,0.9509670943609375,30.72276851476145,28.74313069951791,143.71565349758953,47.54835471804687,5.6,28.0,73.96736676419262,DynamicDuopoly,50,0.5179481358209996,0.5947315570995211,0.4052684429004789,40391,112.8757558384984,38.00327549640572,9.806581127812501,-0.011287575583849739,0.72
rl,fresh,66.15331928596652,18,0.004696037469946134,0.004715525070573202,33.754242366406686,34.13829906845147,96.63974366608832,0.9863797484335938,-21.26729963599856,39.15107425503368,195.7553712751684,49.31898742167969,5.999999999999999,30.0,89.44348093357102,DynamicDuopoly,50,0.7855646196177543,0.8778654652239036,0.12213453477609644,40392,82.78023672332527,56.172411791009516,2.7240503132812504,-0.00827802367233259,0.7
rl,fresh,80.4175360071522,19,0.004794397153162385,0.004715206317678783,35.70208981056697,34.14155823188128,92.35425564964812,0.9863797484335938,-44.880784908735365,37.72600178919593,188.63000894597963,49.31898742167969,5.999999999999999,30.0,86.10009177631326,DynamicDuopoly,50,0.8034725466770709,0.8895334046504041,0.11046659534959588,40393,54.93963285901736,53.37036566527582,2.7240503132812504,-0.005493963285901754,0.7
rl,fresh,61.136090375027834,14,0.00427862794956935,0.004394944810293617,25.456997349814337,27.74901953310033,83.1698092881482,0.9808465212347413,-22.740428519430353,35.18437769167076,175.9218884583538,49.042326061737064,6.4,32.0,78.6613778725179,DynamicDuopoly,50,0.7209381487732525,0.8323688829999376,0.16763111700006236,40394,69.06708534565746,46.39244042036628,3.830695753051758,-0.006906708534565853,0.68
rl,fresh,46.221456098333874,17,0.0044457635447934275,0.004653243375711552,28.792013069818932,32.88044883579816,78.8517191843135,0.9448379811560546,25.463178485536588,33.21192226241076,166.0596113120538,47.241899057802726,6.4,32.0,74.2869664470692,DynamicDuopoly,50,0.8159843930682249,0.8974823222913346,0.10251767770866545,40395,117.39768141911712,41.29017690238015,11.032403768789065,-0.011739768141911598,0.7
rl,fresh,67.53139519855768,22,0.00459465384147108,0.0046424849409164555,31.73941283652749,32.68195508769024,86.31062114021483,0.9891037987468749,-54.03759227027399,36.44490371863399,182.22451859316993,49.45518993734375,6.4,32.0,80.38830695723804,DynamicDuopoly,50,0.6384252417318194,0.7630829163323033,0.23691708366769662,40396,39.91181122234091,48.92525952335484,2.179240250625,-0.003991181122234007,0.7
rl,fresh,74.97566093421938,18,0.004674009943351544,0.0046685008763763195,33.31351568995372,33.20489251256652,79.47938947388592,0.986379748433594,-7.190161588286826,34.16192196135578,170.8096098067789,49.3189874216797,6.800000000000001,34.0,75.9020547522296,DynamicDuopoly,50,0.6751428665530466,0.7959247087968885,0.20407529120311146,40397,80.73074891989853,44.23493823355145,2.7240503132812504,-0.008073074891990143,0.7
rl,fresh,62.09611881737737,13,0.0044554748430456325,0.00442229390638259,28.961765025207598,28.30790940451059,72.48605989677714,0.9776593823682022,33.91323058574847,33.07990985625061,165.39954928125303,48.88296911841011,7.2,36.0,65.3702906668967,DynamicDuopoly,50,0.5721524086503067,0.6899373694804511,0.31006263051954874,40398,116.44803066109512,37.78676669273705,4.46812352635957,-0.011644803066109538,0.64
rl,fresh,98.67897559630228,19,0.004293441778593121,0.004294056749117695,25.740553794374982,25.75251463457958,78.7543508921791,0.9877417735902343,-1.5460611985870907,33.97815470532394,169.89077352661968,49.38708867951171,6.4,32.0,73.4347652999089,DynamicDuopoly,50,0.5420367309373675,0.6449771205007322,0.3550228794992677,40399,85.09454631155533,43.81080752286471,2.4516452819531254,-0.008509454631155459,0.68
rl,fresh,63.88506991604527,15,0.004617666516071909,0.004411261831864463,32.172600586007555,28.105299098086984,75.73374714036198,0.9793142429335207,28.30023835116534,33.484782919652915,167.42391459826456,48.96571214667603,6.800000000000001,34.0,70.35827988964566,DynamicDuopoly,50,0.542668516853537,0.6460625154746026,0.35393748452539736,40400,113.40452700974123,40.682354325629376,4.137151413295898,-0.011340452700974347,0.66
rl,fresh,44.834395978973134,14,0.00455270937688391,0.004656934991780593,30.91025674428688,32.96401209093849,77.39129645559827,0.9816126603853514,1.6990311496909762,34.19503825016159,170.97519125080794,49.08063301926757,6.800000000000001,34.0,72.67563200860604,DynamicDuopoly,50,0.7096703915270406,0.8237826365998033,0.17621736340019672,40401,88.14477547707288,41.77323815428965,3.677467922929688,-0.00881447754770718,0.68
rl,fresh,74.51330697705953,15,0.004362673621312512,0.004382741243448647,27.12014473593479,27.515583636403573,80.28784922996182,0.9836556981203125,-1.7673524225857462,33.32368846040092,166.6184423020046,49.18278490601563,5.999999999999999,30.0,77.30879770080959,DynamicDuopoly,50,0.6039606521338332,0.7279919429868447,0.2720080570131553,40402,86.47710833822885,45.65191192447558,3.2688603759375,-0.008647710833822798,0.7
rl,fresh,52.11755201381857,14,0.0046639228661440706,0.004653282033966353,33.11226174091073,32.902486920814766,78.64656872737262,0.9744620283129883,6.228953137393215,33.27201090454473,166.36005452272366,48.72310141564942,5.999999999999999,30.0,74.19724057672877,DynamicDuopoly,50,0.6238229924477621,0.74882020863242,0.2511797913675799,40403,93.97464235672591,43.366083977387646,5.107594337402343,-0.0093974642356728,0.7
rl,fresh,52.890462409774955,16,0.00467407343779617,0.004582330678420115,33.306350104160714,31.49845991243595,81.43181811919919,0.984677216987793,-6.902578396921107,34.66305116333005,173.31525581665028,49.23386084938965,6.4,32.0,77.99187072273314,DynamicDuopoly,50,0.5274397413900178,0.6171318517526675,0.38286814824733256,40404,82.7460342453884,45.52100487653915,3.064556602441406,-0.008274603424538935,0.68
rl,fresh,50.75136982902768,18,0.0046773032949769784,0.004706237653944045,33.38243914158161,33.9524640850263,83.79404248361571,0.9877417735902343,-25.550594495264296,35.64637000626492,178.2318500313246,49.38708867951171,6.4,32.0,77.40135329724107,DynamicDuopoly,50,0.7464127273861088,0.851007640505238,0.14899235949476197,40405,66.06792692575257,47.1205061327971,2.4516452819531254,-0.006606792692575035,0.68
rl,fresh,56.2415711335816,18,0.00463476324244271,0.004660880299665678,32.535557082062674,33.050109267815905,81.2081994792384,0.9748668051642275,10.529968013751601,35.99361320727621,179.96806603638106,48.743340258211376,7.6000000000000005,38.0,68.53812652690029,DynamicDuopoly,50,0.745546267276008,0.8503899736550747,0.14961002634492526,40406,102.32378496036903,43.17356477218821,5.026638967154516,-0.010232378496037042,0.62
rl,fresh,69.32774733887163,13,0.00468320469625914,0.0047796885281631675,33.506441650586424,35.40765816098243,76.56107645853935,0.928510023578247,26.92248377770568,32.68796281164959,163.43981405824798,46.42550117891235,6.800000000000001,34.0,70.6785534891068,DynamicDuopoly,50,0.7296029030300601,0.8388236289207558,0.16117637107924424,40407,119.10820596975057,38.399764096044734,14.297995284350625,-0.011910820596975052,0.68
rl,fresh,64.22571407587566,19,0.004681518045294285,0.004771512725866829,33.47224546520861,35.24558330197228,83.18832387692576,0.9877417735902345,-62.6813590506405,35.01217341835186,175.0608670917593,49.38708867951173,6.4,32.0,76.82188629841124,DynamicDuopoly,50,0.9515907139382482,0.9751792892889211,0.024820710711078945,40408,28.33886879950299,47.15640914984165,2.4516452819531254,-0.002833886879950615,0.68
rl,fresh,28.23899979234966,11,0.004454329821248412,0.004497591540695598,28.946451791940422,29.798899246879504,69.26187577355043,0.9627656372803366,31.582225366799552,31.19903674968332,155.9951837484166,48.13828186401683,6.800000000000001,34.0,65.6935430560012,DynamicDuopoly,50,0.6462253330515768,0.7703935400962612,0.22960645990373887,40409,112.51205187908977,35.48391721867047,7.446872543932616,-0.011251205187908623,0.66
rl,fresh,70.77999536768903,17,0.0046351932823265295,0.00478503605085895,32.55619113273784,35.508882516500236,77.31148351496546,0.9823481539699374,-16.7374502767252,34.231079086276345,171.15539543138175,49.11740769849687,6.800000000000001,34.0,69.15127374570773,DynamicDuopoly,50,0.808315823497185,0.8926294840541047,0.1073705159458953,40410,69.53971204089272,41.71571402532722,3.5303692060125,-0.006953971204089076,0.68
rl,fresh,80.59539486782342,15,0.004565358264328926,0.0045526651301395485,31.150546527609585,30.900349680447125,90.45644758545191,0.9863797484335938,-33.78296033598289,37.08370718351216,185.4185359175608,49.31898742167969,5.999999999999999,30.0,87.20707687600837,DynamicDuopoly,50,0.6705447607305295,0.792014349587935,0.20798565041206496,40411,64.1654979908333,52.14070083002246,2.7240503132812504,-0.006416549799083301,0.7
rl,fresh,58.07881496708251,16,0.004744254465681576,0.0047285119368792785,34.71040476191807,34.400122168606046,86.1568424133929,0.9862094952890138,-8.81987076256326,37.21094353647349,186.05471768236748,49.31047476445069,6.800000000000001,34.0,76.61302379678868,DynamicDuopoly,50,0.6738645323815332,0.7948427821581641,0.205157217841836,40412,85.7069262518426,47.757752535733786,2.758100942197266,-0.0085706926251841,0.66
rl,fresh,45.133202593601254,15,0.00471867411587987,0.004755125897308443,34.20642026658333,34.92473309597012,79.46185991261588,0.986761115477453,-32.613491069858114,33.749849226957146,168.74924613478572,49.338055773872654,6.800000000000001,34.0,73.40349451890188,DynamicDuopoly,50,0.754741833922647,0.8568906232465677,0.14310937675343235,40413,55.244159359936745,44.660024298328814,2.6477769045093753,-0.005524415935993699,0.66
rl,fresh,70.87372924243573,13,0.0041922130112673215,0.004185674695290184,23.725338049082325,23.596375673609078,87.58181098254754,0.9798218495312502,14.216675699205648,36.20770161008984,181.0385080504492,48.99109247656251,5.999999999999999,30.0,83.28822838135845,DynamicDuopoly,50,0.6078311182929882,0.7321972419011348,0.26780275809886517,40414,110.06687781516892,49.606870412126256,4.03563009375,-0.011006687781517139,0.74
rl,fresh,43.43809460615921,13,0.0045248405805029795,0.004585904270977541,30.351463284774432,31.55463265964868,68.64231925667588,0.9558703849248437,13.684111607012042,30.58699199697999,152.93495998489993,47.793519246242184,6.800000000000001,34.0,70.12202252529319,DynamicDuopoly,50,0.6676410874655425,0.7895177779217907,0.2104822220782093,40415,94.92319475205684,35.0261681330328,8.82592301503125,-0.009492319475205605,0.7
rl,fresh,84.8117191386682,18,0.0047244186642171684,0.004715475973189007,34.316360132466805,34.14004999968622,78.96816357859734,0.9889675962312107,-16.014828024957893,35.33139671369334,176.65698356846667,49.448379811560535,7.2,36.0,71.13803411787777,DynamicDuopoly,50,0.8750943078448945,0.9330671471289957,0.06693285287100426,40416,71.4886076419191,42.76555819942512,2.206480753757812,-0.007148860764191843,0.66
rl,fresh,58.47820592867629,16,0.004597987175298053,0.004644703112917616,31.80564506417541,32.72623980667079,75.31792013213722,0.9581113419403787,29.65629145951581,33.095054061465,165.475270307325,47.90556709701894,7.2,36.0,67.66937276184336,DynamicDuopoly,50,0.5840213594578703,0.7049650695336528,0.2950349304663473,40417,117.39697660140193,39.067899468495256,8.377731611924194,-0.01173969766014002,0.64
rl,fresh,45.665603109952826,17,0.004497439130209383,0.004493453545674834,29.799787615048317,29.72117753105795,75.8600504729814,0.9824842443847657,-56.358748783354294,29.93384044275353,149.66920221376768,49.12421221923828,5.199999999999999,26.0,80.8611502923406,DynamicDuopoly,50,0.6778096561994791,0.7981691266709878,0.20183087332901217,40418,26.87570670762961,44.597463925183774,3.503151123046875,-0.0026875706707629923,0.74
rl,fresh,85.81428075362737,22,0.0048156410922428694,0.00493549073397528,36.14432562945641,38.505957740815795,82.73662030131699,0.9889675962312107,-19.984233340320344,35.3413019433684,176.706509716842,49.448379811560535,6.800000000000001,34.0,73.62780252124202,DynamicDuopoly,50,0.6986647405967512,0.8151703829651124,0.18482961703488768,40419,70.84608391312783,46.48253455631946,2.206480753757812,-0.007084608391312554,0.66
rl,fresh,55.13374204155707,13,0.00463215662702531,0.004765788974354984,32.494154102611795,35.127413445905795,76.97175839065032,0.9744620283129883,2.244711143281318,32.52244360736984,162.61221803684919,48.72310141564942,5.999999999999999,30.0,76.44642142040726,DynamicDuopoly,50,0.7043865796977276,0.8196768522255932,0.1803231477744069,40420,88.35836128485163,42.48361219680056,5.107594337402343,-0.008835836128485399,0.7
rl,fresh,60.5373251810247,16,0.004619195837818392,0.004696189749374728,32.23073766547291,33.7478424824157,86.10235322256375,0.9829746855419923,-29.46587953804024,35.22980752456899,176.14903762284496,49.148734277099614,5.999999999999999,30.0,82.58743230586181,DynamicDuopoly,50,0.8844190720991192,0.9384170800157763,0.06158291998422373,40421,64.57561693693613,49.40662605880616,3.405062891601562,-0.00645756169369362,0.7
rl,fresh,53.922635644404636,11,0.004489980356900078,0.004483393505492802,29.651004370767904,29.521380506133575,67.10836884592567,0.9816126603853514,32.57671456658155,27.953585657158964,139.76792828579482,49.08063301926757,6.4,32.0,73.01326126148332,DynamicDuopoly,50,0.5027982986725535,0.5374052046682906,0.46259479533170955,40422,108.52860696648209,37.92083881981157,3.677467922929688,-0.010852860696648172,0.68
rl,fresh,51.09362261509659,21,0.004935078071933243,0.004828314526194758,38.49911077413827,36.39518346692694,83.36280096379056,0.9735222309549062,-9.452198741758947,36.12268183978299,180.61340919891495,48.67611154774531,6.800000000000001,34.0,75.12718744708889,DynamicDuopoly,50,0.6769702534714452,0.7974644965970269,0.20253550340297322,40423,83.79889504018065,45.03285813313619,5.295553809018751,-0.008379889504017878,0.68
rl,fresh,79.82209814093267,13,0.0040479851789386335,0.004101951943027654,20.860979726667278,21.92434766112867,71.43923119537676,0.9007083660808982,41.30866146851409,29.519794424614563,147.59897212307283,45.03541830404491,5.999999999999999,30.0,69.54261128309825,DynamicDuopoly,50,0.6306472040687101,0.7555848235603105,0.24441517643968946,40424,131.51290145639834,34.82611877944878,19.85832678382031,-0.013151290145639776,0.7
rl,fresh,41.08256884695811,16,0.0044153324496768245,0.0045824841025848126,28.18249545051647,31.476242670285593,72.59893247736949,0.9489240566259767,20.953030141090288,29.091937792589007,145.45968896294505,47.446202831298834,5.6,28.0,74.05144380362879,DynamicDuopoly,50,0.6031569035910789,0.7271088985388715,0.2728911014611285,40425,105.65909232903637,39.7989357205518,10.215188674804686,-0.010565909232903584,0.72
rl,fresh,50.205375141877994,13,0.004347543482777354,0.004298051229435673,26.81230654210364,25.837046192842465,70.01604653089234,0.9810829839355469,5.151692680042576,27.07702148910246,135.3851074455123,49.054149196777345,5.6,28.0,79.01999072120282,DynamicDuopoly,50,0.5005488438736112,0.5165656855217509,0.4834343144782492,40426,83.22664774682991,41.61453036479549,3.7834032128906254,-0.008322664774683101,0.72
rl,fresh,40.7881657517205,15,0.004598601292226301,0.00460723559136168,31.81415942860708,31.98426768931794,85.7216317426464,0.9744620283129883,12.767467270912302,35.84062732590278,179.2031366295139,48.72310141564942,6.4,32.0,80.81357580578096,DynamicDuopoly,50,0.7273380243811802,0.8371483533855536,0.1628516466144464,40427,107.807536746552,47.69184781233548,5.107594337402343,-0.010780753674655304,0.7
rl,fresh,32.672740861731654,14,0.004410003864412097,0.0044736432665329565,28.066474790951567,29.320275151444452,69.40861479128007,0.9182784906015625,11.967709085505577,27.644772632897638,138.2238631644882,45.91392453007813,5.199999999999999,26.0,72.90819137835342,DynamicDuopoly,50,0.7908419080654767,0.8813409944298388,0.11865900557016117,40428,97.24844899047815,36.091665392384314,16.3443018796875,-0.009724844899047493,0.74
rl,fresh,27.710092040989366,12,0.0044431105538494595,0.004443160023795426,28.718941821157163,28.719942362482726,70.9155288062904,0.9689713644002809,21.935563542446694,30.986879902211694,154.93439951105847,48.448568220014046,6.800000000000001,34.0,69.12217001604355,DynamicDuopoly,50,0.5523328543422721,0.6617604005037575,0.3382395994962425,40429,103.65640736698764,37.72823680238694,6.205727119943848,-0.010365640736698862,0.66
rl,fresh,107.47437924932228,20,0.005009070464094666,0.004845920244520657,39.96608261288287,36.7510277815454,100.0933625094539,0.9873886559570313,-73.53063508086413,39.36985664982308,196.8492832491154,49.369432797851566,5.6,28.0,94.34038051951283,DynamicDuopoly,50,0.6615330855124921,0.7841945508911915,0.2158054491088086,40430,33.42268440615876,59.46119402860651,2.52226880859375,-0.0033422684406158895,0.72
rl,fresh,62.04553379501476,16,0.004517946314730039,0.004528009510745767,30.209249337307504,30.407468457921535,73.44754280093741,0.9827618691112672,9.12445325697998,32.637001507839045,163.18500753919523,49.13809345556336,6.800000000000001,34.0,68.67995107128918,DynamicDuopoly,50,0.6710534101018532,0.7924494914526722,0.20755050854732776,40431,91.55352387940482,39.54444293684001,3.4476261777465815,-0.009155352387940548,0.66
rl,fresh,69.98371273041266,18,0.004688050553404901,0.004738423341927986,33.598350472150884,34.590987962990674,79.65697782295821,0.9877417735902343,-10.81050233150762,35.08613155899154,175.4306577949577,49.38708867951171,6.800000000000001,34.0,73.44774093002529,DynamicDuopoly,50,0.7613562660515731,0.8614943056616335,0.1385056943383665,40432,77.121667504136,43.594392994695156,2.4516452819531254,-0.007712166750413178,0.68
rl,fresh,54.746620290089595,16,0.004658511435604976,0.004549661961328771,32.995020539756794,30.849964627450767,75.88117898411862,0.984677216987793,-10.011339588938222,33.19615291472176,165.98076457360878,49.23386084938965,6.4,32.0,71.51259730203803,DynamicDuopoly,50,0.7468287997822494,0.8513038569260587,0.14869614307394127,40433,74.17168515733687,41.52231522911277,3.064556602441406,-0.007417168515733745,0.68
rl,fresh,78.31600610222176,16,0.004675809257596387,0.004645765577437776,33.34693369601669,32.7548758064818,77.72205409335027,0.9793142429335205,4.253854177961512,34.25717942937786,171.28589714688928,48.965712146676026,6.800000000000001,34.0,70.55807952031904,DynamicDuopoly,50,0.5821183904858562,0.7026306868244001,0.29736931317559995,40434,91.30532015492349,41.857135134289585,4.137151413295898,-0.00913053201549246,0.66
rl,fresh,81.83379603669391,14,0.004847886395736965,0.004905900135320352,36.779936024193056,37.92312402995491,91.84456178146583,0.9873886559570313,-1.0015516595958736,37.46252097878192,187.31260489390957,49.369432797851566,5.999999999999999,30.0,85.09957105887169,DynamicDuopoly,50,0.6281917601787312,0.7531716415583815,0.24682835844161852,40435,98.20699556336035,53.22375743558216,2.52226880859375,-0.009820699556336179,0.72
rl,fresh,42.52840830252626,13,0.0045118324314826755,0.004469566128863814,30.082456186682403,29.249504565623678,77.92190479485019,0.9827618691112672,13.91479954786698,34.11406376797604,170.5703188398802,49.13809345556336,6.800000000000001,34.0,72.22778800421393,DynamicDuopoly,50,0.6193640196446839,0.7442990172357269,0.25570098276427305,40436,100.74110252651124,42.46461303292114,3.4476261777465815,-0.01007411025265107,0.66
rl,fresh,40.72280152422172,15,0.00462809015014219,0.0046116660445970755,32.398645121273574,32.07488831860042,73.53953260981963,0.9873886559570313,-9.40964406638919,30.14429280441043,150.72146402205215,49.369432797851566,5.6,28.0,79.69021771694948,DynamicDuopoly,50,0.7174055613298149,0.8297010474125119,0.170298952587488,40437,71.32472500552099,42.46780745890764,2.52226880859375,-0.007132472500552273,0.72
rl,fresh,51.75831108877219,16,0.0046056717946970525,0.004606057876080243,31.954153436848873,31.961598154012027,74.1734859488996,0.9808465212347413,13.155146478381383,32.21394548873898,161.0697274436949,49.042326061737064,6.4,32.0,74.10099935988545,DynamicDuopoly,50,0.6547760269327974,0.7781870116781131,0.22181298832188692,40438,96.13864789226405,40.53886017209315,3.830695753051758,-0.009613864789226515,0.68
rl,fresh,42.48878716561694,14,0.004443318304219984,0.0044465279085437815,28.72342138115021,28.78664195796166,72.40873753815202,0.9748668051642275,23.27176670880117,33.11122283803638,165.55611419018192,48.743340258211376,7.6000000000000005,38.0,63.336782599322056,DynamicDuopoly,50,0.6976566584664844,0.814369733328834,0.1856302666711659,40439,106.48728030574922,37.47765179175696,5.026638967154516,-0.010648728030574912,0.62
rl,fresh,37.332422433620195,17,0.004574844431297803,0.004496757121965116,31.33294682494563,29.7941235332363,79.18769601871116,0.9816126603853516,-18.12868035000259,34.177888415712864,170.88944207856434,49.08063301926758,6.4,32.0,71.21874304832937,DynamicDuopoly,50,0.6669726568112424,0.7889400083159499,0.21105999168405012,40440,69.68043253164001,43.553756543000716,3.677467922929688,-0.006968043253164036,0.68
rl,fresh,38.44023506715803,15,0.004367768549411204,0.004411472421016722,27.223834355954917,28.085036349640003,74.27054260365183,0.9821275058945618,19.04966247893818,34.092296697149735,170.46148348574866,49.10637529472809,7.6000000000000005,38.0,65.05783129466518,DynamicDuopoly,50,0.7710284998107206,0.8681226017312171,0.13187739826878297,40441,103.16730406878621,38.85084607161064,3.5744988210876563,-0.01031673040687861,0.64
rl,fresh,44.451996314392545,13,0.004103054674821248,0.004058081815210783,21.947356584901964,21.05905129939392,69.4237792015265,0.9663697492187501,36.97901447165428,28.984636255896206,144.923181279481,48.318487460937504,5.6,28.0,77.42626707098836,DynamicDuopoly,50,0.7125480631451895,0.8259969809255827,0.17400301907441726,40442,116.39410472470031,38.10440384090084,6.726050156250001,-0.011639410472470095,0.76
rl,fresh,42.80484672921193,13,0.004467744433629947,0.004476500272849477,29.210090065134917,29.382536300164624,82.27730087514935,0.9621659678710938,27.455396551106016,32.42082273558958,162.1041136779479,48.10829839355469,5.199999999999999,26.0,84.77845989026504,DynamicDuopoly,50,0.5860124566039406,0.7073794307591048,0.29262056924089513,40443,119.38662180724627,46.74359609476969,7.566806425781251,-0.011938662180724636,0.74
rl,fresh,73.03815002177998,17,0.004559345121621341,0.004637102430646941,31.03965015997469,32.57196220210616,85.57048165983433,0.9793142429335207,-22.171794267076397,36.44189754585473,182.20948772927363,48.96571214667603,6.800000000000001,34.0,76.2890639626035,DynamicDuopoly,50,1.0,1.0,0.0,40444,72.56574861037511,47.358493918302656,4.137151413295898,-0.007256574861037679,0.66
rl,fresh,83.21274177638315,17,0.00418043645197663,0.0041507197444614185,23.488654120251603,22.903063094051518,69.0481850683572,0.9693544339755858,10.81493342457011,30.604881068844453,153.02440534422226,48.46772169877929,6.4,32.0,70.42686598125903,DynamicDuopoly,50,0.5629750702733576,0.6774472742441506,0.3225527257558493,40445,90.2762109834316,36.32728328513444,6.129113204882812,-0.009027621098343177,0.7
