policy,seed,shortfall_bps,completion_rate
three_step,90109,120.8863,1.0000
q_learner,90109,115.5428,1.0000
q_learner_fine,90109,117.5885,1.0000
clairvoyant,90109,100.4221,1.0000
twap,90110,112.9850,1.0000
lookahead,90110,82.8037,1.0000
two_step,90110,97.7659,1.0000
three_step,90110,103.5167,1.0000
q_learner,90110,100.4242,1.0000
q_learner_fine,90110,96.7773,1.0000
clairvoyant,90110,57.6876,1.0000
twap,90111,139.8144,1.0000
lookahead,90111,168.3715,1.0000
two_step,90111,207.5940,1.0000
three_step,90111,183.6880,1.0000
q_learner,90111,133.2446,1.0000
q_learner_fine,90111,136.1679,1.0000
clairvoyant,90111,127.4451,1.0000
twap,90112,102.6547,1.0000
lookahead,90112,89.0616,1.0000
two_step,90112,111.8036,1.0000
three_step,90112,80.6183,1.0000
q_learner,90112,101.9564,1.0000
q_learner_fine,90112,91.2210,1.0000
clairvoyant,90112,60.5488,1.0000
twap,90113,115.1198,1.0000
lookahead,90113,125.7654,1.0000
two_step,90113,110.9861,1.0000
three_step,90113,98.6505,1.0000
q_learner,90113,107.7627,1.0000
q_learner_fine,90113,96.1167,1.0000
clairvoyant,90113,87.5672,1.0000
twap,90114,123.0747,1.0000
lookahead,90114,125.2813,1.0000
two_step,90114,125.1154,1.0000
three_step,90114,127.2522,1.0000
q_learner,90114,128.7557,1.0000
q_learner_fine,90114,117.2643,1.0000
clairvoyant,90114,96.5198,1.0000
twap,90115,106.0081,1.0000
lookahead,90115,119.0030,1.0000
two_step,90115,125.8691,1.0000
three_step,90115,116.7468,1.0000
q_learner,90115,108.7889,1.0000
q_learner_fine,90115,103.6978,1.0000
clairvoyant,90115,82.3833,1.0000
twap,90116,87.9824,1.0000
lookahead,90116,64.3570,1.0000
two_step,90116,65.7436,1.0000
three_step,90116,70.6885,1.0000
q_learner,90116,83.6878,1.0000
q_learner_fine,90116,76.0914,1.0000
clairvoyant,90116,19.9137,1.0000
twap,90117,117.9662,1.0000
lookahead,90117,129.2947,1.0000
two_step,90117,137.0578,1.0000
three_step,90117,126.0252,1.0000
q_learner,90117,117.2391,1.0000
q_learner_fine,90117,107.9125,1.0000
clairvoyant,90117,97.8786,1.0000
twap,90118,130.9250,1.0000
lookahead,90118,169.7668,1.0000
two_step,90118,169.1871,1.0000
three_step,90118,162.6407,1.0000
q_learner,90118,135.2694,1.0000
q_learner_fine,90118,121.9134,1.0000
clairvoyant,90118,116.2100,1.0000
twap,90119,127.5622,1.0000
lookahead,90119,142.1240,1.0000
two_step,90119,151.1839,1.0000
three_step,90119,133.2617,1.0000
q_learner,90119,129.4635,1.0000
q_learner_fine,90119,122.6851,1.0000
clairvoyant,90119,104.1724,1.0000
twap,90120,129.5389,1.0000
lookahead,90120,122.0727,1.0000
two_step,90120,127.8744,1.0000
three_step,90120,118.0700,1.0000
q_learner,90120,128.5593,1.0000
q_learner_fine,90120,118.8041,1.0000
clairvoyant,90120,103.4611,1.0000
twap,90121,105.0982,1.0000
lookahead,90121,90.6736,1.0000
two_step,90121,92.5842,1.0000
three_step,90121,87.6117,1.0000
q_learner,90121,111.8377,1.0000
q_learner_fine,90121,91.5268,1.0000
clairvoyant,90121,33.9625,1.0000
twap,90122,124.7112,1.0000
lookahead,90122,142.6294,1.0000
two_step,90122,137.9927,1.0000
three_step,90122,141.4232,1.0000
q_learner,90122,132.4434,1.0000
q_learner_fine,90122,122.7748,1.0000
clairvoyant,90122,125.2299,1.0000
twap,90123,127.8316,1.0000
lookahead,90123,132.8191,1.0000
two_step,90123,148.8254,1.0000
three_step,90123,114.4737,1.0000
q_learner,90123,124.9628,1.0000
q_learner_fine,90123,122.0705,1.0000
clairvoyant,90123,124.1724,1.0000
twap,90124,83.3357,1.0000
lookahead,90124,16.0822,1.0000
two_step,90124,38.5097,1.0000
three_step,90124,27.7578,1.0000
q_learner,90124,65.6464,1.0000
q_learner_fine,90124,52.4221,1.0000
clairvoyant,90124,-0.5928,1.0000
twap,90125,78.2695,1.0000
lookahead,90125,6.3498,1.0000
two_step,90125,17.0632,1.0000
three_step,90125,11.8643,1.0000
q_learner,90125,81.9071,1.0000
q_learner_fine,90125,65.1416,1.0000
clairvoyant,90125,-46.1711,1.0000
twap,90126,102.8410,1.0000
lookahead,90126,83.8180,1.0000
two_step,90126,100.8044,1.0000
three_step,90126,86.2725,1.0000
q_learner,90126,103.5317,1.0000
q_learner_fine,90126,92.9246,1.0000
clairvoyant,90126,52.9765,1.0000
twap,90127,132.4092,1.0000
lookahead,90127,142.2441,1.0000
two_step,90127,152.4381,1.0000
three_step,90127,148.5927,1.0000
q_learner,90127,127.6145,1.0000
q_learner_fine,90127,116.6753,1.0000
clairvoyant,90127,126.2745,1.0000
twap,90128,105.2541,1.0000
lookahead,90128,115.7112,1.0000
two_step,90128,123.8451,1.0000
three_step,90128,122.2207,1.0000
q_learner,90128,101.4657,1.0000
q_learner_fine,90128,104.1988,1.0000
clairvoyant,90128,91.8176,1.0000
twap,90129,112.3520,1.0000
lookahead,90129,78.8512,1.0000
two_step,90129,97.8767,1.0000
three_step,90129,89.5984,1.0000
q_learner,90129,113.3675,1.0000
q_learner_fine,90129,102.9014,1.0000
clairvoyant,90129,68.4459,1.0000
twap,90130,171.1455,1.0000
lookahead,90130,180.2563,1.0000
two_step,90130,175.9242,1.0000
three_step,90130,173.0838,1.0000
q_learner,90130,166.6407,1.0000
q_learner_fine,90130,172.3231,1.0000
clairvoyant,90130,149.2302,1.0000
twap,90131,104.8260,1.0000
lookahead,90131,110.7742,1.0000
two_step,90131,121.5338,1.0000
three_step,90131,105.5999,1.0000
q_learner,90131,99.0045,1.0000
q_learner_fine,90131,89.9329,1.0000
clairvoyant,90131,74.6908,1.0000
twap,90132,116.3131,1.0000
lookahead,90132,119.4150,1.0000
two_step,90132,133.3872,1.0000
three_step,90132,133.4120,1.0000
q_learner,90132,112.0174,1.0000
q_learner_fine,90132,102.6277,1.0000
clairvoyant,90132,111.0577,1.0000
twap,90133,123.7652,1.0000
lookahead,90133,123.6043,1.0000
two_step,90133,122.1903,1.0000
three_step,90133,126.8519,1.0000
q_learner,90133,114.2017,1.0000
q_learner_fine,90133,114.5223,1.0000
clairvoyant,90133,114.2412,1.0000
twap,90134,97.5616,1.0000
lookahead,90134,75.4125,1.0000
two_step,90134,82.2444,1.0000
three_step,90134,78.2919,1.0000
q_learner,90134,90.4303,1.0000
q_learner_fine,90134,85.3650,1.0000
clairvoyant,90134,58.5162,1.0000
twap,90135,110.2599,1.0000
lookahead,90135,94.4647,1.0000
two_step,90135,111.3392,1.0000
three_step,90135,108.1425,1.0000
q_learner,90135,111.8236,1.0000
q_learner_fine,90135,98.2118,1.0000
clairvoyant,90135,53.2827,1.0000
twap,90136,110.3820,1.0000
lookahead,90136,84.4151,1.0000
two_step,90136,84.5674,1.0000
three_step,90136,84.9093,1.0000
q_learner,90136,108.2721,1.0000
q_learner_fine,90136,93.4719,1.0000
clairvoyant,90136,58.5978,1.0000
twap,90137,133.1842,1.0000
lookahead,90137,162.9207,1.0000
two_step,90137,161.3986,1.0000
three_step,90137,165.3620,1.0000
q_learner,90137,135.2817,1.0000
q_learner_fine,90137,123.0812,1.0000
clairvoyant,90137,120.3364,1.0000
twap,90138,109.1850,1.0000
lookahead,90138,97.8004,1.0000
two_step,90138,105.9552,1.0000
three_step,90138,107.2703,1.0000
q_learner,90138,106.9550,1.0000
q_learner_fine,90138,97.2900,1.0000
clairvoyant,90138,94.2260,1.0000
twap,90139,100.3716,1.0000
lookahead,90139,97.0020,1.0000
two_step,90139,114.3229,1.0000
three_step,90139,109.5886,1.0000
q_learner,90139,92.1958,1.0000
q_learner_fine,90139,84.9890,1.0000
clairvoyant,90139,73.0826,1.0000
twap,90140,108.2987,1.0000
lookahead,90140,66.9633,1.0000
two_step,90140,71.0446,1.0000
three_step,90140,63.3107,1.0000
q_learner,90140,101.5046,1.0000
q_learner_fine,90140,92.8694,1.0000
clairvoyant,90140,53.5374,1.0000
twap,90141,125.4256,1.0000
lookahead,90141,131.4802,1.0000
two_step,90141,145.3105,1.0000
three_step,90141,129.6717,1.0000
q_learner,90141,126.2857,1.0000
q_learner_fine,90141,122.2201,1.0000
clairvoyant,90141,104.0162,1.0000
twap,90142,106.8197,1.0000
lookahead,90142,125.5108,1.0000
two_step,90142,128.1049,1.0000
three_step,90142,121.7399,1.0000
q_learner,90142,104.0042,1.0000
q_learner_fine,90142,98.7501,1.0000
clairvoyant,90142,79.0934,1.0000
twap,90143,114.5172,1.0000
lookahead,90143,102.5429,1.0000
two_step,90143,121.0994,1.0000
three_step,90143,106.8218,1.0000
q_learner,90143,102.8690,1.0000
q_learner_fine,90143,101.9477,1.0000
clairvoyant,90143,80.4358,1.0000
twap,90144,112.9088,1.0000
lookahead,90144,108.2382,1.0000
two_step,90144,124.2710,1.0000
three_step,90144,117.2554,1.0000
q_learner,90144,123.9075,1.0000
q_learner_fine,90144,106.6580,1.0000
clairvoyant,90144,99.7855,1.0000
twap,90145,124.3530,1.0000
lookahead,90145,121.2129,1.0000
two_step,90145,124.9543,1.0000
three_step,90145,127.3130,1.0000
q_learner,90145,129.2236,1.0000
q_learner_fine,90145,117.2026,1.0000
clairvoyant,90145,114.5386,1.0000
twap,90146,102.3633,1.0000
lookahead,90146,116.3216,1.0000
two_step,90146,123.5464,1.0000
three_step,90146,126.6468,1.0000
q_learner,90146,102.4046,1.0000
q_learner_fine,90146,98.9665,1.0000
clairvoyant,90146,85.4435,1.0000
twap,90147,118.4972,1.0000
lookahead,90147,90.9139,1.0000
two_step,90147,93.9705,1.0000
three_step,90147,93.1711,1.0000
q_learner,90147,116.2665,1.0000
q_learner_fine,90147,104.0540,1.0000
clairvoyant,90147,77.6669,1.0000
twap,90148,116.0618,1.0000
lookahead,90148,147.3395,1.0000
two_step,90148,165.5612,1.0000
three_step,90148,151.6401,1.0000
q_learner,90148,114.8659,1.0000
q_learner_fine,90148,108.0498,1.0000
clairvoyant,90148,98.3601,1.0000
twap,90149,103.6593,1.0000
lookahead,90149,96.8443,1.0000
two_step,90149,105.7960,1.0000
three_step,90149,103.1077,1.0000
q_learner,90149,107.5914,1.0000
q_learner_fine,90149,92.1302,1.0000
clairvoyant,90149,62.9688,1.0000
twap,90150,127.1882,1.0000
lookahead,90150,145.6224,1.0000
two_step,90150,155.7081,1.0000
three_step,90150,151.4393,1.0000
q_learner,90150,123.7832,1.0000
q_learner_fine,90150,127.4838,1.0000
clairvoyant,90150,120.0157,1.0000
twap,90151,94.5030,1.0000
lookahead,90151,70.6218,1.0000
two_step,90151,65.0215,1.0000
three_step,90151,66.2424,1.0000
q_learner,90151,91.0600,1.0000
q_learner_fine,90151,80.8784,1.0000
clairvoyant,90151,38.8936,1.0000
twap,90152,127.4114,1.0000
lookahead,90152,136.7191,1.0000
two_step,90152,151.4084,1.0000
three_step,90152,142.0656,1.0000
q_learner,90152,122.7180,1.0000
q_learner_fine,90152,125.7591,1.0000
clairvoyant,90152,97.4625,1.0000
twap,90153,119.3977,1.0000
lookahead,90153,128.1270,1.0000
two_step,90153,126.4281,1.0000
three_step,90153,116.1260,1.0000
q_learner,90153,120.2942,1.0000
q_learner_fine,90153,112.2238,1.0000
clairvoyant,90153,106.6564,1.0000
twap,90154,92.6941,1.0000
lookahead,90154,80.0822,1.0000
two_step,90154,79.1727,1.0000
three_step,90154,84.6822,1.0000
q_learner,90154,86.5028,1.0000
q_learner_fine,90154,78.7882,1.0000
clairvoyant,90154,50.6808,1.0000
twap,90155,111.4017,1.0000
lookahead,90155,90.2087,1.0000
two_step,90155,123.7623,1.0000
three_step,90155,93.1988,1.0000
q_learner,90155,108.9291,1.0000
q_learner_fine,90155,100.1858,1.0000
clairvoyant,90155,69.1240,1.0000
twap,90156,125.1362,1.0000
lookahead,90156,113.6342,1.0000
two_step,90156,108.4029,1.0000
three_step,90156,109.7793,1.0000
q_learner,90156,131.8784,1.0000
q_learner_fine,90156,114.0781,1.0000
clairvoyant,90156,92.3363,1.0000
twap,90157,89.9077,1.0000
lookahead,90157,70.0159,1.0000
two_step,90157,96.1159,1.0000
three_step,90157,79.4786,1.0000
q_learner,90157,83.2840,1.0000
q_learner_fine,90157,84.2066,1.0000
clairvoyant,90157,58.7879,1.0000
twap,90158,116.6852,1.0000
lookahead,90158,74.2175,1.0000
two_step,90158,86.6791,1.0000
three_step,90158,83.5053,1.0000
q_learner,90158,122.2456,1.0000
q_learner_fine,90158,103.4211,1.0000
clairvoyant,90158,39.8129,1.0000
twap,90159,121.5411,1.0000
lookahead,90159,100.4844,1.0000
two_step,90159,109.4999,1.0000
three_step,90159,100.5689,1.0000
q_learner,90159,120.2627,1.0000
q_learner_fine,90159,101.4816,1.0000
clairvoyant,90159,87.4036,1.0000
twap,90160,94.2499,1.0000
lookahead,90160,91.3477,1.0000
two_step,90160,85.5875,1.0000
three_step,90160,72.2068,1.0000
q_learner,90160,81.0590,1.0000
q_learner_fine,90160,79.1369,1.0000
clairvoyant,90160,54.2196,1.0000
twap,90161,117.8719,1.0000
lookahead,90161,120.9081,1.0000
two_step,90161,121.0916,1.0000
three_step,90161,122.6462,1.0000
q_learner,90161,119.2966,1.0000
q_learner_fine,90161,115.5014,1.0000
clairvoyant,90161,117.7991,1.0000
twap,90162,106.5907,1.0000
lookahead,90162,112.4615,1.0000
two_step,90162,113.9929,1.0000
three_step,90162,110.7002,1.0000
q_learner,90162,102.6540,1.0000
q_learner_fine,90162,101.0596,1.0000
clairvoyant,90162,90.0540,1.0000
twap,90163,141.1481,1.0000
lookahead,90163,143.5516,1.0000
two_step,90163,161.6518,1.0000
three_step,90163,139.6802,1.0000
q_learner,90163,135.7021,1.0000
q_learner_fine,90163,131.3323,1.0000
clairvoyant,90163,135.0553,1.0000
twap,90164,114.2563,1.0000
lookahead,90164,133.2128,1.0000
two_step,90164,150.6339,1.0000
three_step,90164,149.2784,1.0000
q_learner,90164,124.1067,1.0000
q_learner_fine,90164,96.3409,1.0000
clairvoyant,90164,118.6730,1.0000
twap,90165,96.1483,1.0000
lookahead,90165,81.7903,1.0000
two_step,90165,114.1048,1.0000
three_step,90165,91.4992,1.0000
q_learner,90165,91.1829,1.0000
q_learner_fine,90165,87.4363,1.0000
clairvoyant,90165,70.2583,1.0000
twap,90166,114.0310,1.0000
lookahead,90166,92.1597,1.0000
two_step,90166,102.5279,1.0000
three_step,90166,87.9632,1.0000
q_learner,90166,116.5791,1.0000
q_learner_fine,90166,100.8338,1.0000
clairvoyant,90166,82.9311,1.0000
twap,90167,110.2499,1.0000
lookahead,90167,75.2257,1.0000
two_step,90167,93.2303,1.0000
three_step,90167,73.4211,1.0000
q_learner,90167,100.7813,1.0000
q_learner_fine,90167,100.0524,1.0000
clairvoyant,90167,36.2940,1.0000
twap,90168,107.9919,1.0000
lookahead,90168,91.6000,1.0000
two_step,90168,109.5546,1.0000
three_step,90168,94.9445,1.0000
q_learner,90168,114.0205,1.0000
q_learner_fine,90168,104.1598,1.0000
clairvoyant,90168,83.2634,1.0000
twap,90169,99.5022,1.0000
lookahead,90169,67.0632,1.0000
two_step,90169,96.0687,1.0000
three_step,90169,72.7201,1.0000
q_learner,90169,90.1515,1.0000
q_learner_fine,90169,80.5281,1.0000
clairvoyant,90169,56.9174,1.0000
twap,90170,115.2264,1.0000
lookahead,90170,83.2500,1.0000
two_step,90170,86.0928,1.0000
three_step,90170,84.4063,1.0000
q_learner,90170,112.3627,1.0000
q_learner_fine,90170,97.0279,1.0000
clairvoyant,90170,47.8781,1.0000
twap,90171,127.1406,1.0000
lookahead,90171,152.3233,1.0000
two_step,90171,156.8267,1.0000
three_step,90171,133.0246,1.0000
q_learner,90171,129.9431,1.0000
q_learner_fine,90171,131.2830,1.0000
clairvoyant,90171,104.7324,1.0000
twap,90172,105.5733,1.0000
lookahead,90172,72.5366,1.0000
two_step,90172,91.1991,1.0000
three_step,90172,89.7784,1.0000
q_learner,90172,106.2320,1.0000
q_learner_fine,90172,95.9221,1.0000
clairvoyant,90172,68.6331,1.0000
twap,90173,107.6265,1.0000
lookahead,90173,87.5092,1.0000
two_step,90173,100.3120,1.0000
three_step,90173,91.0897,1.0000
q_learner,90173,101.6457,1.0000
q_learner_fine,90173,89.6172,1.0000
clairvoyant,90173,81.5149,1.0000
twap,90174,105.4892,1.0000
lookahead,90174,142.5539,1.0000
two_step,90174,141.6287,1.0000
three_step,90174,131.2118,1.0000
q_learner,90174,93.7152,1.0000
q_learner_fine,90174,88.6168,1.0000
clairvoyant,90174,77.5756,1.0000
twap,90175,110.4051,1.0000
lookahead,90175,109.4846,1.0000
two_step,90175,111.3173,1.0000
three_step,90175,111.8189,1.0000
q_learner,90175,113.8801,1.0000
q_learner_fine,90175,98.4462,1.0000
clairvoyant,90175,81.7789,1.0000
twap,90176,106.8143,1.0000
lookahead,90176,77.2822,1.0000
two_step,90176,102.8736,1.0000
three_step,90176,88.1499,1.0000
q_learner,90176,108.3902,1.0000
q_learner_fine,90176,95.6021,1.0000
clairvoyant,90176,62.2192,1.0000
twap,90177,111.3671,1.0000
lookahead,90177,116.0337,1.0000
two_step,90177,118.1268,1.0000
three_step,90177,119.4448,1.0000
q_learner,90177,101.6943,1.0000
q_learner_fine,90177,99.8142,1.0000
clairvoyant,90177,92.1447,1.0000
twap,90178,124.8589,1.0000
lookahead,90178,149.5565,1.0000
two_step,90178,151.3680,1.0000
three_step,90178,137.9797,1.0000
q_learner,90178,132.0135,1.0000
q_learner_fine,90178,112.6589,1.0000
clairvoyant,90178,132.2323,1.0000
twap,90179,93.0040,1.0000
lookahead,90179,72.5361,1.0000
two_step,90179,72.2814,1.0000
three_step,90179,77.1249,1.0000
q_learner,90179,96.8355,1.0000
q_learner_fine,90179,85.0346,1.0000
clairvoyant,90179,46.5756,1.0000
twap,90180,98.9607,1.0000
lookahead,90180,58.1738,1.0000
two_step,90180,74.2265,1.0000
three_step,90180,63.5844,1.0000
q_learner,90180,90.9806,1.0000
q_learner_fine,90180,85.3225,1.0000
clairvoyant,90180,45.3326,1.0000
twap,90181,100.3832,1.0000
lookahead,90181,58.9742,1.0000
two_step,90181,70.4479,1.0000
three_step,90181,68.5568,1.0000
q_learner,90181,97.7759,1.0000
q_learner_fine,90181,86.5725,1.0000
clairvoyant,90181,42.2980,1.0000
twap,90182,120.6135,1.0000
lookahead,90182,86.7246,1.0000
two_step,90182,90.9896,1.0000
three_step,90182,98.3231,1.0000
q_learner,90182,114.0762,1.0000
q_learner_fine,90182,98.8034,1.0000
clairvoyant,90182,70.1925,1.0000
twap,90183,117.2352,1.0000
lookahead,90183,119.1526,1.0000
two_step,90183,104.9801,1.0000
three_step,90183,100.2875,1.0000
q_learner,90183,117.1751,1.0000
q_learner_fine,90183,113.4561,1.0000
clairvoyant,90183,99.5997,1.0000
twap,90184,125.2009,1.0000
lookahead,90184,121.0537,1.0000
two_step,90184,127.4580,1.0000
three_step,90184,126.9533,1.0000
q_learner,90184,122.1233,1.0000
q_learner_fine,90184,115.2708,1.0000
clairvoyant,90184,101.1886,1.0000
twap,90185,109.0285,1.0000
lookahead,90185,97.6182,1.0000
two_step,90185,87.1439,1.0000
three_step,90185,88.2979,1.0000
q_learner,90185,112.0927,1.0000
q_learner_fine,90185,92.3793,1.0000
clairvoyant,90185,74.8742,1.0000
twap,90186,124.3504,1.0000
lookahead,90186,135.0720,1.0000
two_step,90186,146.5315,1.0000
three_step,90186,138.9635,1.0000
q_learner,90186,126.3181,1.0000
q_learner_fine,90186,120.2867,1.0000
clairvoyant,90186,105.0439,1.0000
twap,90187,108.7840,1.0000
lookahead,90187,110.1614,1.0000
two_step,90187,117.9442,1.0000
three_step,90187,104.8111,1.0000
q_learner,90187,105.8564,1.0000
q_learner_fine,90187,94.8406,1.0000
clairvoyant,90187,83.7061,1.0000
twap,90188,109.5491,1.0000
lookahead,90188,85.1449,1.0000
two_step,90188,104.5219,1.0000
three_step,90188,103.3714,1.0000
q_learner,90188,106.3756,1.0000
q_learner_fine,90188,103.7994,1.0000
clairvoyant,90188,75.4862,1.0000
twap,90189,103.5869,1.0000
lookahead,90189,62.5370,1.0000
two_step,90189,83.1660,1.0000
three_step,90189,70.2196,1.0000
q_learner,90189,99.5978,1.0000
q_learner_fine,90189,88.7888,1.0000
clairvoyant,90189,46.0479,1.0000
twap,90190,131.3907,1.0000
lookahead,90190,134.8955,1.0000
two_step,90190,161.9920,1.0000
three_step,90190,157.5073,1.0000
q_learner,90190,132.0416,1.0000
q_learner_fine,90190,124.8363,1.0000
clairvoyant,90190,128.8472,1.0000
twap,90191,126.2822,1.0000
lookahead,90191,124.7879,1.0000
two_step,90191,136.8130,1.0000
three_step,90191,134.4472,1.0000
q_learner,90191,133.8858,1.0000
q_learner_fine,90191,117.5626,1.0000
clairvoyant,90191,103.1811,1.0000
twap,90192,98.6222,1.0000
lookahead,90192,59.4135,1.0000
two_step,90192,70.6997,1.0000
three_step,90192,61.4891,1.0000
q_learner,90192,105.3543,1.0000
q_learner_fine,90192,87.6120,1.0000
clairvoyant,90192,15.9546,1.0000
twap,90193,111.1409,1.0000
lookahead,90193,99.7343,1.0000
two_step,90193,123.0605,1.0000
three_step,90193,100.2337,1.0000
q_learner,90193,105.5371,1.0000
q_learner_fine,90193,100.4266,1.0000
clairvoyant,90193,78.5612,1.0000
twap,90194,116.3651,1.0000
lookahead,90194,85.6586,1.0000
two_step,90194,87.8491,1.0000
three_step,90194,82.0522,1.0000
q_learner,90194,109.4312,1.0000
q_learner_fine,90194,106.0168,1.0000
clairvoyant,90194,67.0213,1.0000
twap,90195,95.6327,1.0000
lookahead,90195,45.3491,1.0000
two_step,90195,44.2484,1.0000
three_step,90195,48.7135,1.0000
q_learner,90195,89.4582,1.0000
q_learner_fine,90195,77.7104,1.0000
clairvoyant,90195,37.6074,1.0000
twap,90196,104.5419,1.0000
lookahead,90196,95.4157,1.0000
two_step,90196,110.1157,1.0000
three_step,90196,99.5964,1.0000
q_learner,90196,102.8175,1.0000
q_learner_fine,90196,98.4812,1.0000
clairvoyant,90196,54.9502,1.0000
twap,90197,100.8325,1.0000
lookahead,90197,58.2219,1.0000
two_step,90197,83.0228,1.0000
three_step,90197,60.0065,1.0000
q_learner,90197,93.8576,1.0000
q_learner_fine,90197,84.3702,1.0000
clairvoyant,90197,54.1423,1.0000
twap,90198,120.6233,1.0000
lookahead,90198,142.5927,1.0000
two_step,90198,142.3818,1.0000
three_step,90198,129.5340,1.0000
q_learner,90198,113.8573,1.0000
q_learner_fine,90198,109.8425,1.0000
clairvoyant,90198,103.5712,1.0000
twap,90199,107.6640,1.0000
lookahead,90199,74.1581,1.0000
two_step,90199,82.6571,1.0000
three_step,90199,79.2538,1.0000
q_learner,90199,104.9960,1.0000
q_learner_fine,90199,89.7692,1.0000
clairvoyant,90199,64.5223,1.0000
twap,90200,125.3123,1.0000
lookahead,90200,128.9906,1.0000
two_step,90200,128.7935,1.0000
three_step,90200,121.7429,1.0000
q_learner,90200,124.8761,1.0000
q_learner_fine,90200,117.2950,1.0000
clairvoyant,90200,100.7127,1.0000
twap,90201,114.0179,1.0000
lookahead,90201,83.4400,1.0000
two_step,90201,82.0417,1.0000
three_step,90201,83.3724,1.0000
