pool,treated,tier,class,fr12_usd,fr4_usd,sw12,old,covered
0xb18185a673165da566886533ccd9691c0aebbcdf,1,10000,other,619.07,405.76,354,0,1
0x06b1655b9d560de112759b4f0bf57d6f005e72fe,1,10000,weth-pair,73.39,15.73,471,1,1
0x7e0c73af898e1ad50a8efd7d3a678c23cd90b74c,1,3000,other,159.53,32.03,327,1,1
0xbfba6254831605a6bfa1d6df1e4b85a22c5061a9,1,3000,weth-pair,22.73,6.54,282,1,1
0xa28a868f906ad7da1d97d2460e0eec939d6c3280,0,500,other,0.0,0.0,186,1,0
0x9dbe5dffaeb4ac2e0ac14f8b4e08b3bc55de5232,0,3000,btc-pair,3940.49,1279.66,244,0,1
0x3e6e23198679419cd73bb6376518dcc5168c8260,0,10000,weth-pair,40.84,3.78,139,1,1
0x44fea76b9f876d85c117e96f6a0323517210ca25,0,500,other,0.0,0.0,74,0,0
0x167a3874664561b1c4f8f99c40cfb268df1a5a21,1,10000,other,3189.12,3178.61,306,1,1
0xa82f91562e1cef9dec93a4ad328d01ea7827910a,0,10000,other,1749.08,438.23,296,1,1
0xb60f6dec671557b0fc6a897200ef7371cc66b4dc,0,10000,weth-pair,21.69,0.0,23,0,1
0x419445d8309bacce22fd3caca8b628f5f3fa663a,1,10000,other,0.0,0.0,167,1,0
0x7668b2ea8490955f68f5c33e77fe150066c94fb9,0,3000,other,0.0,0.0,70,1,0
0xbe6a94f7db00bb309a7bd16b084b45115b070510,0,10000,weth-pair,80.2,28.35,148,1,1
0x992f534fcc87864875224d142d6bf054b1882160,1,3000,other,0.0,0.0,213,1,0
0x376e613a5159d979a26eae2d5ef828b9c2c3bebb,0,3000,other,144.72,1.32,487,1,1
0x9470e12611d4be23976612ce0979dca82b5cb90c,0,3000,other,0.0,0.0,232,1,0
0x229378dc7a227b4bab347db48372c37d7a3519e3,0,10000,other,0.0,0.0,371,1,0
0xb946133120284193477a8ec91bb158d565e23e02,0,10000,other,0.0,0.0,111,1,0
0x60b442ee8b66f3cd2e6bf110dd47acc3679be2af,1,3000,other,70.62,12.89,305,1,1
0x14ecf960996c2d72817a0f19d62fe6b947efc2b9,1,10000,weth-pair,331.81,121.3,301,0,1
0xfaa318479b7755b2dbfdd34dc306cb28b420ad12,1,500,weth-pair,17.31,0.54,324,1,1
0xb2db69d6986fbf38de781ba606923f8ae8d7f437,1,10000,weth-pair,405.73,132.19,297,1,1
0x52545dbc45368fe947e0105bdc116217fa146ab7,1,10000,other,75.04,21.01,176,0,1
0xe859041c9c6d70177f83de991b9d757e13cea26e,1,10000,other,14.16,5.93,180,1,1
0xee83f6873b1d387fccde7b1d680ff6a7281e8179,1,3000,weth-pair,60.6,52.5,503,0,1
0xbe80225f09645f172b079394312220637c440a63,0,100,weth-pair,13.6,4.95,704,1,1
0x614bbb4705d1016e6d218322106c9760e920b476,1,500,other,26.53,8.33,333,1,1
0x8165973773398de598ffaa7e754d3156af169d67,0,3000,weth-pair,130.0,39.55,389,1,1
0x88fad7f313ce4f7c9f6ecf47b357ce490a4d8fa1,1,10000,other,686.01,261.49,448,1,1
0x141aae4c91b8e66e98effa7768af8c57108f107f,1,10000,other,460.59,188.87,359,1,1
0x61213af59a2de1d528022086b20bec330e0d418d,1,10000,weth-pair,733.79,57.85,539,1,1
0xaa6f403c1816cd60da685c7e0da2089a57403464,1,10000,weth-pair,1070.97,391.14,401,0,1
0x6536019613e9d9bf65c98dd95b8dec01b15e73c1,1,3000,other,0.0,0.0,386,1,0
0x59b4bb1f5d943cf71a10df63f6b743ee4a4489ee,0,10000,weth-pair,25.26,20.81,104,1,1
0x92ffbf968a1fbd766f94dcb495f2b39cc2bca7e3,0,10000,weth-pair,6.62,1.25,223,1,1
0xbaa1fceff65e21d547bf6747b0b777a32be53668,1,10000,weth-pair,79.82,0.63,310,0,1
0xbb7950c55ae6ab946461580abc88c02d27447d8a,1,3000,weth-pair,674.65,112.17,320,0,1
0x5112b866cfc9223124cc2eada116f3f396101567,0,3000,weth-pair,17.83,5.35,138,1,1
0xa28b1854a654e35e94d51ea2f4f34208d9ba79a2,0,10000,other,0.0,0.0,635,0,0
0xad3acd8f0d16ac7654b7cf1a743058c815a1befb,1,3000,other,1079.06,289.59,217,1,1
0xfffabc73e4bb20761eb7e7f3ea244aa0f7db492f,0,10000,weth-pair,22.84,0.0,22,0,1
0x22d8ecab72ac99e0d22f8d9dd00ddf0bba69c0e1,1,10000,weth-pair,55.87,4.19,145,1,1
0x1c0ce9aaa0c12f53df3b4d8d77b82d6ad343b4e4,0,3000,other,0.0,0.0,93,1,0
0x433aa19bc43f5ed3db4066c6fa2551c63f06daf9,0,10000,other,0.0,0.0,45,0,0
0xbf9cfc4387b9909756012c03d39ad95dd87f699a,1,10000,weth-pair,12.96,4.4,92,1,1
0xc8513e9696384c26a84ae04d6c8014e1e42295b4,1,10000,other,818.8,238.94,548,0,1
0xd3a217c1a9800fd17fd2647ac6f96d818dc08304,0,10000,weth-pair,36.55,0.0,22,0,1
0x6c183cc87ed642423b044e1128c4bf11d92a65b5,1,3000,weth-pair,40.77,37.93,252,0,1
0x8f5ac7dd83deb4ab39356cd1991b17f4f52662f6,0,100,weth-pair,0.12,0.02,26,0,1
0x0f2e5e488daa815361ada55ef816b47679918897,1,3000,weth-pair,121.05,33.65,171,1,1
0x243f9f22d4cc14f722ec910c2ec1234da9dd0cc1,1,10000,other,0.0,0.0,203,1,0
0xda590fca64d1831414cffe85ccf5770b9bf155bb,0,10000,other,186.78,0.51,290,1,1
0x5f13bf37407c7c79e0bcd39dc220e176e07443e2,1,3000,weth-pair,117.05,17.22,423,1,1
0x1aaedb2dc55121203326831b2d05ff9763106839,1,10000,weth-pair,62.21,25.43,492,0,1
0x552de0b5d94e4187e8d0cff4fedec1aec8cf8d56,1,3000,weth-pair,29.75,0.0,226,0,1
0x66e21b7fcd9d421a1a421efd5f7a3146112a071f,1,10000,other,60.34,19.34,192,1,1
0xae91b3bc45379290d9e8ff8a633f34ad3101086b,0,10000,weth-pair,185.42,76.78,149,1,1
0x5f0b233671153ce0c1c1ab713a0bb077cf323071,0,3000,other,48.09,11.07,243,1,1
0x52d235eab5a7a0b8b41b53b96873314ab084d0c1,0,3000,weth-pair,37.71,9.51,247,1,1
0xbb2e5c2ff298fd96e166f90c8abacaf714df14f8,1,500,other,42.47,8.79,256,0,1
0xec167eb7f81b9c05b0f9ce0bbe69b5f4d5bb3d6e,1,10000,weth-pair,2725.97,33.4,1144,0,1
0x38f79dff85cfee1763a72f13986dec32cc65ddaf,0,500,weth-pair,3.8,1.95,343,1,1
0x05aaa0053fa5c28e8c558d4c648cc129bea45018,1,10000,weth-pair,116.29,36.07,306,1,1
0xd572d276b699947a043c85f8d66ce311cc85e357,0,10000,weth-pair,19.21,4.93,214,1,1
0x4006bed7bf103d70a1c6b7f1cef4ad059193dc25,0,3000,weth-pair,165.46,4.89,620,1,1
0x7618c038113503d15029a41857e352f43b4dcc6e,1,10000,weth-pair,731.92,223.02,668,1,1
0x32fb6e7aaf16baf9a41a5facf96c383c0f56fcc7,1,10000,other,0.0,0.0,242,1,0
0xf784a6058f5606b303a2b38466817ad606bb2c40,1,10000,weth-pair,475.4,64.94,573,1,1
0x48bbcfb36e5afb24dbfe7d8e50f03004c8dbe4bd,1,3000,weth-pair,43.79,2.83,263,0,1
0xb67f072d1368b7d53059e406ed32892e521f517b,0,10000,weth-pair,25.11,1.87,153,0,1
0x4fd82623cdd5de597fcd4bca5890351eea7adff5,1,3000,other,3.27,0.0,100,0,1
0xd36ae827a9b62b8a32f0032cad1251b94fab1dd4,1,500,weth-pair,191.7,99.04,586,0,1
0xf1bd495819310f232435b43237db17ddb09a5fe6,0,10000,other,0.0,0.0,154,1,0
0xb0e824276f6729659b962255ad24abef06141eb0,1,10000,other,0.0,0.0,320,1,0
0x5f03c6a4a84e32e56ad9780649711efd28180b59,0,10000,weth-pair,27.51,0.0,22,0,1
0x287139599f1b5849f12cf18244a74f595da9936d,0,500,weth-pair,8.45,2.7,53,1,1
0x07cf7f8568805a28cc0da4c675e391e8bd3e86be,0,3000,weth-pair,4.68,0.0,42,0,1
0x096f4a8bb619b2b6290a6831054aa5999cf70631,1,10000,weth-pair,79.85,22.63,197,1,1
0x437f0af3fc57b0b17022b1bf2898d4338b8a4a47,0,10000,weth-pair,10.65,3.15,108,1,1
0x9f11d4de1e006e2d76af0cc1821addae578262da,1,10000,weth-pair,176.0,16.16,171,0,1
0x69f4a2dfec7dd5ab64b916a11a7e96f6d46e9ca4,1,3000,weth-pair,150.52,38.66,186,1,1
0xe0f5be962b6b116cc4a1fb4faff4f4cfedf7f3b5,0,10000,weth-pair,106.45,32.24,541,0,1
0x7373126710174da79118a553731bd702c89244b1,1,3000,other,190.57,36.81,413,1,1
0x6dea639f182d83e781166658126044627542acf5,1,3000,weth-pair,43.32,1.99,134,0,1
0xd40a6add2833fff233db70bac5e7387e40108ad5,1,10000,weth-pair,321.92,152.25,233,1,1
0xb6471bd5c1a38ddd623b4f3c9ae39a1531dc7afa,1,10000,other,508.47,192.33,295,1,1
0xb63aa1612057e659072bb761b433657b1419ffac,1,3000,other,19.29,6.21,194,0,1
0xe9131a276fd07af729b5537a429346e8affc67e0,0,3000,other,5.13,2.15,317,1,1
0x2df1230d9bd024a9d4edb53336165eb27aabc7fd,0,10000,other,0.0,0.0,254,0,0
0xcdb4e35b235845ae8d0c27f77cd8176ddfc26965,0,10000,weth-pair,3.25,0.31,84,0,1
0xf4a11b0e4756d81e2aa0046695ef9bce45bc413b,0,10000,other,0.0,0.0,124,1,0
0xa87de12ea019b7b55772bbffc0d9a844f7327ef9,1,3000,weth-pair,52.03,6.28,207,1,1
0x57f853e9bf1c51bd70ee14753d60c09431a08730,0,3000,weth-pair,19.8,0.0,20,0,1
0xde0395290d91542ece1cf12061b795b431a4925c,1,10000,weth-pair,616.87,103.26,335,0,1
0x95443631df4bac12ece4b0df36d490cce6b9ad68,0,10000,weth-pair,15.58,0.0,21,0,1
0xe0f0e02a16b45f949b98856b61175e63ca5f6293,1,3000,weth-pair,835.08,234.17,231,1,1
0x09c2395f31257b922bfd9d3ca9ee6c5f308bee70,1,10000,weth-pair,83.84,10.12,343,1,1
0x688d2c1bd8233fcb42ea50c3a25f6a3430831fac,0,10000,weth-pair,28.93,0.0,20,0,1
0x6383f1218bddc232026edaf33450f127d6b54d8e,1,10000,other,0.0,0.0,425,0,0
0xf47f04a8605be181e525d6391233cba1f7474182,0,500,other,0.0,0.0,165,0,0
0x62480956968df94953a1febb28190eb9667c1c59,0,100,other,0.0,0.0,124,0,0
0x3f153545fa22cddad697156bffe34dac7bc5021a,0,500,weth-pair,4.3,0.22,131,0,1
0x8c5220cd975daeaf7733e1cac88804c95e1c9803,1,3000,other,0.0,0.0,400,1,0
0xe67b950f4b84c5b06ee36ded6727a17443fe7493,1,10000,weth-pair,24.19,3.09,257,1,1
0x5233c9541b40e5d2c9ee45fc40e351bf8311435e,0,3000,weth-pair,3.92,0.33,212,1,1
0xc526429c000df97ac0782384b90698b352d13d20,1,10000,weth-pair,184.96,48.17,202,1,1
0x83abecf7204d5afc1bea5df734f085f2535a9976,1,10000,weth-pair,667.78,415.37,513,1,1
0x0db50749a63cf0aad9c59e39f96e03ba5d714953,0,500,weth-pair,0.57,0.23,175,0,1
0x5f1b11535da9f44f74aec8eef1d10c83026fe53e,1,10000,other,0.0,0.0,185,1,0
0x5766dc97195ae40b24bfe6978bd69263da3d917e,0,100,other,0.0,0.0,9660,1,0
0x75bf01e48c9ec8bfd7c2954aca7ebc61b1b44246,0,10000,other,0.0,0.0,277,1,0
0x40251989bedad02c4646b0c91b6b36656d4e7fb3,0,3000,weth-pair,0.97,0.2,88,1,1
0x4c66703d844a33f381ca4e995e0b7222de6a6288,0,100,btc-pair,0.69,0.05,43,0,1
0x1b134c709d780e11778f331bb5d0550f868d8516,1,3000,weth-pair,47.0,17.61,394,1,1
0x93d1df74317d18550e197c146ed29f178d027265,1,10000,weth-pair,451.86,194.59,295,1,1
0x053a72c1f8b70b830cb6a71bdf5af50856056f91,0,10000,weth-pair,18.84,0.0,19,0,1
0x2ea336fd2f215eea475f113eb57558c5eabd29c6,1,10000,weth-pair,4145.99,2.66,358,1,1
0xdcad279e517d7be07934ff85949fd6598758ce0b,1,10000,other,0.0,0.0,113,0,0
0x7939639c322c641978b970e9940051360074b072,0,10000,weth-pair,48.89,0.69,202,0,1
0x5104846dc1c3c7697b856dc69e350ae4dcc47e24,1,3000,weth-pair,227.96,102.45,323,1,1
0x970a7749ecaa4394c8b2bf5f2471f41fd6b79288,0,100,other,40541.35,1397.96,582,1,1
0x89d2e67b5299afc93d1dea4c81fdf6d7dbf12abf,0,3000,weth-pair,18.26,2.07,141,1,1
0xab8dc1953d5fd154c672b173bec51b1f410d1333,0,3000,weth-pair,18.37,2.78,102,1,1
0x381fe4eb128db1621647ca00965da3f9e09f4fac,1,10000,weth-pair,22.16,3.42,372,1,1
0x142f44d41b08d4c47c48fe15098f066e146feaf9,1,10000,other,0.0,0.0,291,1,0
0xc840464a8c3324e0bdc9429439dde3a12205424a,0,3000,other,2.68,0.37,90,1,1
0x779dfffb81550bf503c19d52b1e91e9251234faa,1,3000,weth-pair,1048.05,425.06,325,1,1
0x128c3c7a8220b3c09ab88e6adc0f44750ef19fa8,0,10000,weth-pair,21.33,1.4,408,0,1
0x217616ea25a8b91389e806a4a0fa99b805f1b2e7,1,3000,weth-pair,104.32,61.96,122,1,1
0x5ecef3b72cb00dbd8396ebaec66e0f87e9596e97,1,10000,weth-pair,2327.28,1051.79,392,1,1
0x14babb14945ecbc7b95fdcea52c5393324e36fd4,0,10000,other,29.66,5.29,90,0,1
0x8d4e39d4380392994f50e2c8413ddffe7e720a7b,0,3000,weth-pair,475.84,1.58,579,1,1
0xf577068c05fda48ba1729c9a190f78008c1f11a2,1,10000,weth-pair,7957.15,511.56,466,1,1
0x9887507bea38d49b04ce06052ed32339264fef2c,1,3000,weth-pair,141.6,86.82,90,1,1
0xad82c9eb065a5cfed71db087e4a52c8a09c69921,1,10000,other,246.45,94.33,195,0,1
0x809c1c4e60798b0573b75c9bf50f198a1a7dbb95,1,10000,weth-pair,447.61,216.99,66,1,1
0x8bc20896ba989c80747a0520696ae504e01f7cb4,0,500,other,0.74,0.68,206,1,1
0xf369a7278e164dcb766c10137ddedcd151dc4fa0,0,3000,weth-pair,8.4,0.84,108,1,1
0xd82cae6bc5dd8e0cbf26857276ce54e8dfa79e7e,1,3000,weth-pair,57.57,11.61,313,1,1
0x0f21474bf3e2973cc62bbf2562f534326a859801,1,10000,other,0.0,0.0,373,1,0
0x32ecd439b57fb881ea1f5df2f8581b6fdac0acac,1,3000,weth-pair,128.11,49.08,133,1,1
0xb143bbeb287dcd1034da6e7186ec695316fff78f,1,10000,other,393.09,109.6,218,1,1
0x00ed26e794b949e18b142f9108429b74ce08ac99,1,10000,weth-pair,2.21,0.56,87,1,1
0xd5ba8b1b921d1e42f8065853629777e5316d5576,1,10000,weth-pair,626.69,210.28,133,1,1
0x6a6417e6e6eb237a5782ad5d3ea8dd2728c1832a,1,3000,other,362.21,55.24,61,0,1
0x3a04ff3272285283911b546b5debb939446548b5,0,10000,weth-pair,17.62,0.07,19,0,1
0x2f49ea9b5371f10c2fde3a557699d94f2da47351,0,10000,weth-pair,23.62,0.0,20,0,1
0x617360d6bd5d31abad3f04812bfc85f45d97c950,0,100,btc-pair,0.11,0.05,143,0,1
0xc96d5a65e45baf11b3df35a71337c9046458d87d,1,10000,weth-pair,33.89,14.15,141,0,1
0x4e680c7162fe5abaccf3409aea564a653f1c91c0,1,10000,weth-pair,916.2,56.26,228,1,1
0x5e31db99eb2a95755daa062a0cecab632e7524b2,1,10000,weth-pair,90.51,32.23,294,1,1
0xb1060d05ee7b576c84d478b21801f0d22a3a18f4,0,3000,other,0.0,0.0,119,0,0
0x3ab72a32810cf72bde4aa0191dd7702f50de0f64,1,3000,weth-pair,43.6,18.9,265,1,1
0xa5c75832790748e996fc139917f6dc4b9f23c31e,1,3000,other,283.19,228.97,354,0,1
0x732ee2714b08479541f9a8ac0779457c7f6a4910,0,10000,weth-pair,1421.18,0.0,365,0,1
0x94480ecdf0c8d0f40e73d1fd85122d688f9bab9c,0,500,weth-pair,13.34,0.16,175,0,1
0xccda51723e0d6acf10e377e109fc3fd7bd8c8f59,0,3000,weth-pair,557.95,0.0,947,0,1
0x11f851639dd46a07f178e81ee1b234e91fd89c97,1,10000,other,309.45,224.33,172,1,1
0xdb143ded9523a5c5e3f238f7b4363a7fc5327b68,0,10000,other,0.0,0.0,201,1,0
0x5720eb958685deeeb5aa0b34f677861ce3a8c7f5,0,500,stable-stable,5.86,2.69,197,0,1
0x828f8a76c45edb2b11af6d2c7dbc43cef210946a,1,3000,weth-pair,36.86,18.91,94,0,1
0x35644fb61afbc458bf92b15add6abc1996be5014,0,500,weth-pair,0.03,0.01,201,1,1
0xd330236c40712d9003768ba70c70af2fc0739451,0,3000,weth-pair,67.64,6.2,131,1,1
0x2792e710d62cb257906ed3c515c850eda07204d5,0,100,other,0.0,0.0,98,0,0
0x93f267fd92b432bebf4da4e13b8615bb8eb2095c,0,3000,other,301.93,164.34,151,1,1
0xdd005650ac6805457f4fa6ee1816813ce815e914,0,500,other,9.87,3.78,289,1,1
0x1d437ac0a77d9d0ab6a512a6b054930aa582a5b7,0,10000,weth-pair,32.6,13.77,314,0,1
0xd358e854f10363f37fd4de0134971869b72f096c,1,3000,other,17.45,6.21,239,0,1
0xc3b9903f07c7b7614b9b5b490c7ce89bd688282e,1,10000,weth-pair,1324.55,339.69,212,0,1
0x14de8287adc90f0f95bf567c0707670de52e3813,1,3000,weth-pair,188.32,38.92,349,1,1
0xa7b3bcc6c88da2856867d29f11c67c3a85634882,0,10000,other,598.97,1.02,367,1,1
0xb204172d8e5f9de7a9f4e532f3547e5bac154457,0,10000,weth-pair,8.04,1.84,162,1,1
0xc1956d9520efee0ec005ac60a99e28396771ae84,0,100,weth-pair,7.45,2.19,151,1,1
0x619888e0423693a2e05655225f13dd3795b9ca9d,0,10000,other,0.0,0.0,105,0,0
0xd5f2d9c548e73bfb681b59dbdba0b6eb65c4d39f,1,3000,weth-pair,2.77,0.42,80,0,1
0x353bb62ed786cdf7624bd4049859182f3c1e9e5d,0,10000,other,5.26,1.95,162,1,1
0x3b02961ec26773f707c1a478107b83f33b28895f,0,10000,weth-pair,3.44,0.62,33,1,1
0x0bc22b3cda38abd5f6583bbabea128c14f978c7c,0,10000,other,0.0,0.0,91,0,0
0x6b1c687b8a9d46763c59f7ab81077f1aa730cc07,0,100,other,0.0,0.0,158,0,0
0xfb29d2761e46faa73c64985ecb5f0e76534ebc83,0,3000,weth-pair,2.4,0.0,18,0,1
0x7cce9fbdff75469bf2de69982be88c4ba93a7a5d,0,3000,weth-pair,0.55,0.0,17,0,1
0x7d9eaa14af0d2f3c86c8aa3baeacaa0b19d11158,0,10000,weth-pair,70.05,3.2,75,0,1
0xc71aba4c1b1132c16508723854b46662eed8f605,1,3000,other,10.24,0.0,17,0,1
0xe58be78a7a2615835f2de8960c11a31d803dc1c9,0,3000,weth-pair,3281.64,0.0,183,0,1
0xbde484db131bd2ae80e44a57f865c1dfebb7e31f,1,3000,other,44.07,16.6,258,1,1
0xd68764bd71bf10d766ea2fa02531c6bace0ceecc,0,500,other,0.0,0.0,254,0,0
0x0db2da6b424360e7dcd44060cde32dab93fe0cea,0,500,other,997.03,189.06,240,0,1
0x54bd913f4ea7359a2eedc8f5995e3e528a3d58d2,1,10000,other,3.6,0.64,139,1,1
0x4abfaf28233bfe749979e707b2586cabe35815cb,0,3000,weth-pair,38.6,21.59,352,0,1
0x9e9c74cb888c20b5cc84533c099a2b737eb10034,0,100,other,0.5,0.22,226,0,1
0x854b575807f39c31c228270636ac40505fc02684,1,10000,weth-pair,1788.41,505.18,431,1,1
0x283e2e83b7f3e297c4b7c02114ab0196b001a109,1,3000,weth-pair,482.85,465.17,1763,1,1
0xbe5b92e9c3979128fe0ad941d944e72b4ba5a986,0,10000,weth-pair,6.8,2.54,76,1,1
0x9f22d01d358a876eded96f18a7d554adaf201771,0,3000,other,0.0,0.0,346,1,0
0xa98d625be12df46f7ecc060c1bffb505e80de6aa,1,3000,weth-pair,299.57,35.85,126,0,1
0x3e5a6af33cc70646bc46aff0af4b930d92856b18,0,10000,weth-pair,96.33,43.79,224,1,1
0xde75f825045bd5de68740a49dcf1c678fe157852,1,10000,other,0.0,0.0,131,0,0
0x06ada8f74d99c6c200672b02e5c3341866ca3bfb,0,3000,weth-pair,28.2,3.41,146,1,1
0x8e427a754b13fa1a165db583120daf7c3abe4019,1,10000,other,492.67,77.44,246,1,1
0x19c10e1f20df3a8c2ac93a62d7fba719fa777026,1,10000,weth-pair,849.22,212.16,348,1,1
0xc2a6798447bb70e5abcf1b0d6aeec90bc14fca55,0,500,other,2.98,1.14,289,1,1
0x2e8daf55f212be91d3fa882cceab193a08fddeb2,0,10000,weth-pair,52.35,20.53,171,1,1
0x5552727005cc8194c1559289a532deb288964fd8,0,10000,weth-pair,4.02,0.81,167,1,1
0x9636eca9bd4fa9a9f3820b8f1cc28c1579da7041,1,10000,other,388.05,158.92,229,0,1
0x96c12209c1130fc16c432978c45f7f6b424ef18d,1,3000,other,20.68,8.26,204,0,1
0x4013ca847b617ee474594198bcdd1dd37e547332,1,10000,other,0.0,0.0,251,1,0
0x20fad0953846f72c02d0303c13019082f29d6e58,1,10000,weth-pair,82.27,17.24,134,1,1
0xcff88a5dbcca1de87816d0c00ace506d19dc0c6c,1,10000,weth-pair,9.47,3.52,148,0,1
0x4c11b04f4f8a28573531bd0ed071079444703a2a,1,3000,weth-pair,8.51,7.2,166,0,1
0x4f5864cd492aa395b964d71ba7c44f5ee4a66a7e,0,500,other,2.76,0.46,93,0,1
0xa2ff3d4ffaf8c67cfc71a19ea437bcc2a9893d16,1,3000,weth-pair,36.67,7.82,169,1,1
0x7cfc95bb4996b576a68dadbe7843984a1ffbf224,1,10000,other,0.0,0.0,185,1,0
0x059615ebf32c946aaab3d44491f78e4f8e97e1d3,0,500,weth-pair,0.12,0.03,101,1,1
0x47d486c622db94ddcdc1b75ed08aecdfe92a7a7f,1,10000,other,0.0,0.0,167,0,0
0x5b60eed941aa99bb2d8ee6359872ed64e64280c8,0,10000,weth-pair,300.87,0.4,315,0,1
0xeb3a6b351a2afd44c67ecc207b7e1c3922c3d45b,0,3000,weth-pair,6.99,3.04,154,0,1
0x4dd6a783394dddba2ff46f77c903e48da04f073e,0,10000,weth-pair,112.19,16.58,119,1,1
0x1c01f11cc6a73e4543682ff826f65b7068a1cdb6,1,10000,other,0.0,0.0,143,0,0
0x22cb5fb29dc7c7ef11ca466b5e22325fb125e2fb,0,3000,weth-pair,4.48,0.0,18,0,1
0xd43b29aaf8ad938cff4f478a0756defffb329d07,1,3000,weth-pair,519.96,214.35,455,1,1
0x54bd274df4ce14eae12974e82b63f7c192fd36de,1,10000,weth-pair,113.01,37.97,136,0,1
0x2b9431d1bb33d0e0635275f68fbd6ac72d8f4342,1,10000,weth-pair,100.92,31.7,89,1,1
0xc57cfaf80a562cd9eaf7143c0894e92f1603df07,1,10000,other,0.0,0.0,904,0,0
0x39ecc1a8389fadf11b3e49f4a335de88cb339a2e,0,10000,weth-pair,122.47,1.86,316,1,1
0x8b2028d89f72ceba6eb45d66dea13efe395cd406,0,10000,weth-pair,11.33,0.04,17,0,1
0x567f5cba32ce673778e553442c7c69972a02cde8,1,10000,weth-pair,17.97,2.55,98,0,1
0xf4630e119e84b13a2340b10b11ceef631e5b6a2a,1,3000,other,33.57,0.78,136,0,1
0x0598690ad1daffc3ac47fd6adcaeac547c067e26,1,3000,other,0.0,0.0,991,1,0
0x66faa6507106bbbf861c9940408d31c97fd1d428,0,10000,other,131.01,39.73,199,1,1
0x57ba44f2aa654b02a2359b42ace7c894df1026a8,0,500,stable-stable,1.62,0.34,205,1,1
0x3b27144eca83157e13332a75d45f0205c39c6698,1,3000,other,996.16,517.92,267,0,1
0x6a920eaf9c688ead591f0571725d600d1100224c,0,10000,weth-pair,198.96,0.29,827,0,1
0x020c349a0541d76c16f501abc6b2e9c98adae892,0,10000,other,389.66,384.65,477,1,1
0x95ad5d38ad6bb17500e9a57bfeb6569b36a94ea5,0,10000,weth-pair,29.94,0.6,122,1,1
0x31a43eb48625239d0bd2d2213a6202b3eecbecf2,1,10000,other,2644.08,975.28,338,0,1
0x8287c431f547b313d5bfdaf2fc8b738cff65358f,1,3000,weth-pair,23.42,6.82,195,1,1
0xb76e7fc28e3c78455c61d6c4d630e0f1e121d254,1,10000,other,94.84,19.96,285,1,1
0x8ea6db10820bb2dc19061a14067c223d807046c4,0,3000,weth-pair,0.57,0.17,32,0,1
0x6aeb5a2974902717ee01d33b6f999edbc4ab4c7a,0,3000,other,0.0,0.0,376,1,0
0x1f6009b94ec199f2cfd2b7ee879df4526b444771,0,10000,other,0.0,0.0,524,0,0
0xdcd0626a3ea6a63df2612bc3ae7ba11390708cc6,1,3000,other,39.48,12.29,228,1,1
0xb1ec19ee4410a85dd634e0d76d0a2cdaf0a54cd7,1,10000,other,585.64,220.6,277,0,1
0x1a207d9b40581e0f8b50f95e3cc0e2142b60773f,1,10000,other,257.6,53.09,277,0,1
0x608dadd4b1673a651a4cd35729fc657e76a1f9e6,0,500,other,9.74,5.65,236,0,1
0x460d507154b41f9f4134ff64057b7139675fa852,0,10000,weth-pair,158.1,16.0,708,0,1
0x6007aa306f239ac57a433132c676e158d13fe18f,1,10000,weth-pair,2080.84,722.73,188,1,1
0x704160cbd110bcc2b4bf5d71830e590bc5685d3a,1,10000,weth-pair,209.3,76.88,213,1,1
0xf2b136db92beef236074d07a23278acfbee92adf,1,100,weth-pair,14.8,7.44,329,0,1
0x4aea28f8a1fa9daf8754b45dda24d56a8c35f3ef,1,10000,other,0.0,0.0,168,0,0
0xd63948cc3ec5f33a3f1140c45d19af72421e4247,0,3000,weth-pair,11.24,0.0,30,0,1
0xf97cdf07594d06fc382d172ec6f6b35a9ba2697d,0,100,other,0.72,0.19,152,1,1
0x033e7b3c5f9d06ece1e30c463f6e90541b45037a,0,3000,weth-pair,2.45,0.95,82,1,1
0x8e1f4f8b435b4e8640a43cae0610f903c81e644c,0,3000,other,11.32,5.98,47,0,1
0x6c6bc977e13df9b0de53b251522280bb72383700,0,500,stable-stable,5538.25,671.76,535,1,1
0xb9ebf49f3c12a3f9aa18f4ff0383c0ec29750070,1,10000,weth-pair,1308.06,169.78,303,1,1
0x13dab34047ec793d4628bd4c5c0ea47e6d433841,1,10000,weth-pair,12.29,4.14,173,1,1
0xf00fb2e6361271ad0bc54338ed99f79bffd90c1c,0,3000,weth-pair,11.12,1.4,210,1,1
0x298b7c5e0770d151e4c5cf6cca4dae3a3ffc8e27,0,500,other,3.31,1.53,236,0,1
0x286431024acfab509d5d6beb64066c52e205f460,0,10000,weth-pair,147.62,24.65,112,1,1
0xc7d094f5f0d69e03fb832ad18c79a4705a22762d,0,100,btc-pair,0.12,0.0,27,0,1
0x458aefc59c74c4cdb73a2c043600dd0a272dc53d,0,3000,weth-pair,3.46,1.29,178,0,1
0xa628b42bf6c1fb6e8f175f6482c0db9bfe79fe9c,0,3000,other,19.14,1.91,226,1,1
0x3afbae812f3c29b5926504250888415a01aac57f,1,10000,weth-pair,36.48,4.68,88,1,1
0xcae54c94e5c51b82d7fe84d71e86e1b03deb5144,0,3000,weth-pair,4589.07,0.0,223,0,1
0x3c8e1997d9f93c989d4d7660b6ca52c451ad7554,1,10000,weth-pair,1973.37,1815.76,1042,1,1
