scenario,policy,seed,delta_hedged_pnl,delta_fee_revenue,delta_lvr,delta_volume,delta_normal_hedged_pnl,delta_toxic_hedged_pnl
campbell_rl_normal,inventory_gap,5145,-0.0133,-0.0129,0.0004,175.5061,-0.0133,0.0000
campbell_rl_normal,inventory_gap,5146,-0.0122,-0.0130,-0.0008,172.3963,-0.0122,0.0000
campbell_rl_normal,inventory_gap,5147,-0.0108,-0.0106,0.0002,173.5462,-0.0108,0.0000
campbell_rl_normal,inventory_gap,5148,-0.0139,-0.0143,-0.0004,173.8694,-0.0139,0.0000
campbell_rl_normal,inventory_gap,5149,-0.0121,-0.0169,-0.0048,172.9348,-0.0121,0.0000
campbell_rl_normal,inventory_gap,5150,-0.0143,-0.0143,-0.0000,179.9925,-0.0143,0.0000
campbell_rl_normal,inventory_gap,5151,-0.0109,-0.0141,-0.0032,167.9555,-0.0109,0.0000
campbell_rl_normal,inventory_gap,5152,-0.0110,-0.0117,-0.0007,172.3544,-0.0110,0.0000
campbell_rl_normal,inventory_gap,5153,-0.0187,-0.0168,0.0019,178.0460,-0.0187,0.0000
campbell_rl_normal,inventory_gap,5154,-0.0139,-0.0150,-0.0011,175.0695,-0.0139,0.0000
campbell_rl_normal,inventory_gap,5155,-0.0097,-0.0105,-0.0008,169.7488,-0.0097,0.0000
campbell_rl_normal,inventory_gap,5156,-0.0097,-0.0102,-0.0004,172.2664,-0.0097,0.0000
campbell_rl_normal,inventory_gap,5157,-0.0123,-0.0109,0.0015,173.9977,-0.0123,0.0000
campbell_rl_normal,inventory_gap,5158,-0.0147,-0.0132,0.0015,178.4904,-0.0147,0.0000
campbell_rl_normal,inventory_gap,5159,-0.0113,-0.0138,-0.0025,170.2060,-0.0113,0.0000
campbell_rl_normal,inventory_gap,5160,-0.0124,-0.0121,0.0002,173.8126,-0.0124,0.0000
campbell_rl_normal,inventory_gap,5161,-0.0076,-0.0120,-0.0044,168.0213,-0.0076,0.0000
campbell_rl_normal,inventory_gap,5162,-0.0156,-0.0139,0.0017,174.5085,-0.0156,0.0000
campbell_rl_normal,inventory_gap,5163,-0.0171,-0.0138,0.0033,181.8933,-0.0171,0.0000
campbell_rl_normal,inventory_gap,5164,-0.0149,-0.0151,-0.0001,177.8573,-0.0149,0.0000
campbell_rl_normal,inventory_gap,5165,-0.0119,-0.0107,0.0012,174.5179,-0.0119,0.0000
campbell_rl_normal,inventory_gap,5166,-0.0134,-0.0142,-0.0008,177.1894,-0.0134,0.0000
campbell_rl_normal,inventory_gap,5167,-0.0109,-0.0118,-0.0008,171.3210,-0.0109,0.0000
campbell_rl_normal,inventory_gap,5168,-0.0112,-0.0126,-0.0015,171.3613,-0.0112,0.0000
campbell_rl_normal,inventory_gap,5169,-0.0122,-0.0118,0.0004,171.0273,-0.0122,0.0000
campbell_rl_normal,inventory_gap,5170,-0.0180,-0.0145,0.0035,178.0310,-0.0180,0.0000
campbell_rl_normal,inventory_gap,5171,-0.0124,-0.0130,-0.0006,175.4866,-0.0124,0.0000
campbell_rl_normal,inventory_gap,5172,-0.0147,-0.0167,-0.0020,172.7719,-0.0147,0.0000
campbell_rl_normal,inventory_gap,5173,-0.0154,-0.0148,0.0006,174.0391,-0.0154,0.0000
campbell_rl_normal,inventory_gap,5174,-0.0124,-0.0144,-0.0020,175.6875,-0.0124,0.0000
campbell_rl_normal,inventory_gap,5175,-0.0122,-0.0138,-0.0016,174.2435,-0.0122,0.0000
campbell_rl_normal,inventory_gap,5176,-0.0158,-0.0162,-0.0004,179.2454,-0.0158,0.0000
campbell_rl_normal,inventory_gap,5177,-0.0120,-0.0114,0.0006,171.4547,-0.0120,0.0000
campbell_rl_normal,inventory_gap,5178,-0.0121,-0.0118,0.0003,174.1147,-0.0121,0.0000
campbell_rl_normal,inventory_gap,5179,-0.0145,-0.0136,0.0009,176.1297,-0.0145,0.0000
campbell_rl_normal,inventory_gap,5180,-0.0139,-0.0130,0.0009,175.7493,-0.0139,0.0000
campbell_rl_normal,inventory_gap,5181,-0.0164,-0.0144,0.0020,181.8501,-0.0164,0.0000
campbell_rl_normal,inventory_gap,5182,-0.0101,-0.0130,-0.0029,171.6286,-0.0101,0.0000
campbell_rl_normal,inventory_gap,5183,-0.0123,-0.0121,0.0002,170.1627,-0.0123,0.0000
campbell_rl_normal,inventory_gap,5184,-0.0117,-0.0139,-0.0022,174.5416,-0.0117,0.0000
campbell_rl_normal,inventory_gap,5185,-0.0130,-0.0144,-0.0013,173.9956,-0.0130,0.0000
campbell_rl_normal,inventory_gap,5186,-0.0133,-0.0109,0.0023,173.6774,-0.0133,0.0000
campbell_rl_normal,inventory_gap,5187,-0.0100,-0.0131,-0.0030,171.0372,-0.0100,0.0000
campbell_rl_normal,inventory_gap,5188,-0.0100,-0.0098,0.0002,174.6479,-0.0100,0.0000
campbell_rl_normal,inventory_gap,5189,-0.0185,-0.0170,0.0015,180.7160,-0.0185,0.0000
campbell_rl_normal,inventory_gap,5190,-0.0117,-0.0137,-0.0020,169.0928,-0.0117,0.0000
campbell_rl_normal,inventory_gap,5191,-0.0133,-0.0150,-0.0017,172.8702,-0.0133,0.0000
campbell_rl_normal,inventory_gap,5192,-0.0135,-0.0122,0.0013,175.1149,-0.0135,0.0000
campbell_rl_normal,inventory_gap,5193,-0.0127,-0.0144,-0.0016,173.7598,-0.0127,0.0000
campbell_rl_normal,inventory_gap,5194,-0.0094,-0.0104,-0.0010,173.8587,-0.0094,0.0000
campbell_rl_normal,inventory_gap,5195,-0.0099,-0.0088,0.0011,173.8075,-0.0099,0.0000
campbell_rl_normal,inventory_gap,5196,-0.0103,-0.0119,-0.0015,169.1960,-0.0103,0.0000
campbell_rl_normal,inventory_gap,5197,-0.0119,-0.0129,-0.0010,173.1168,-0.0119,0.0000
campbell_rl_normal,inventory_gap,5198,-0.0162,-0.0135,0.0027,176.2085,-0.0162,0.0000
campbell_rl_normal,inventory_gap,5199,-0.0112,-0.0126,-0.0014,172.0580,-0.0112,0.0000
campbell_rl_normal,inventory_gap,5200,-0.0117,-0.0133,-0.0016,169.2239,-0.0117,0.0000
campbell_rl_normal,inventory_gap,5201,-0.0128,-0.0102,0.0026,169.6559,-0.0128,0.0000
campbell_rl_normal,inventory_gap,5202,-0.0142,-0.0144,-0.0002,175.7146,-0.0142,0.0000
campbell_rl_normal,inventory_gap,5203,-0.0128,-0.0131,-0.0003,172.9738,-0.0128,0.0000
campbell_rl_normal,inventory_gap,5204,-0.0137,-0.0112,0.0025,175.3181,-0.0137,0.0000
campbell_rl_normal,inventory_gap,5205,-0.0112,-0.0129,-0.0017,173.4588,-0.0112,0.0000
campbell_rl_normal,inventory_gap,5206,-0.0136,-0.0114,0.0022,177.0314,-0.0136,0.0000
campbell_rl_normal,inventory_gap,5207,-0.0121,-0.0131,-0.0010,171.9647,-0.0121,0.0000
campbell_rl_normal,inventory_gap,5208,-0.0116,-0.0134,-0.0017,169.7048,-0.0116,0.0000
campbell_rl_normal,inventory_gap,5209,-0.0118,-0.0116,0.0002,172.9675,-0.0118,0.0000
campbell_rl_normal,inventory_gap,5210,-0.0110,-0.0118,-0.0008,175.3230,-0.0110,0.0000
campbell_rl_normal,inventory_gap,5211,-0.0159,-0.0154,0.0005,178.4504,-0.0159,0.0000
campbell_rl_normal,inventory_gap,5212,-0.0108,-0.0123,-0.0015,172.9377,-0.0108,0.0000
campbell_rl_normal,inventory_gap,5213,-0.0133,-0.0129,0.0004,171.5298,-0.0133,0.0000
campbell_rl_normal,inventory_gap,5214,-0.0160,-0.0141,0.0018,174.9832,-0.0160,0.0000
campbell_rl_normal,inventory_gap,5215,-0.0141,-0.0115,0.0026,179.0969,-0.0141,0.0000
campbell_rl_normal,inventory_gap,5216,-0.0129,-0.0138,-0.0009,172.2977,-0.0129,0.0000
campbell_rl_normal,inventory_gap,5217,-0.0183,-0.0178,0.0006,177.6165,-0.0183,0.0000
campbell_rl_normal,inventory_gap,5218,-0.0144,-0.0135,0.0008,176.1047,-0.0144,0.0000
campbell_rl_normal,inventory_gap,5219,-0.0119,-0.0112,0.0007,176.8160,-0.0119,0.0000
campbell_rl_normal,inventory_gap,5220,-0.0205,-0.0179,0.0026,182.4019,-0.0205,0.0000
campbell_rl_normal,inventory_gap,5221,-0.0173,-0.0149,0.0024,176.4659,-0.0173,0.0000
campbell_rl_normal,inventory_gap,5222,-0.0128,-0.0137,-0.0010,173.2578,-0.0128,0.0000
campbell_rl_normal,inventory_gap,5223,-0.0135,-0.0147,-0.0012,177.3110,-0.0135,0.0000
campbell_rl_normal,inventory_gap,5224,-0.0174,-0.0126,0.0048,179.2493,-0.0174,0.0000
campbell_rl_normal,inventory_gap,5225,-0.0148,-0.0151,-0.0003,173.1719,-0.0148,0.0000
campbell_rl_normal,inventory_gap,5226,-0.0128,-0.0160,-0.0032,172.2088,-0.0128,0.0000
campbell_rl_normal,inventory_gap,5227,-0.0150,-0.0145,0.0005,172.4229,-0.0150,0.0000
campbell_rl_normal,inventory_gap,5228,-0.0169,-0.0128,0.0041,179.6050,-0.0169,0.0000
campbell_rl_normal,inventory_gap,5229,-0.0151,-0.0135,0.0016,179.4286,-0.0151,0.0000
campbell_rl_normal,inventory_gap,5230,-0.0104,-0.0128,-0.0025,172.3088,-0.0104,0.0000
campbell_rl_normal,inventory_gap,5231,-0.0143,-0.0131,0.0012,176.2359,-0.0143,0.0000
campbell_rl_normal,inventory_gap,5232,-0.0147,-0.0143,0.0004,176.5053,-0.0147,0.0000
campbell_rl_normal,inventory_gap,5233,-0.0157,-0.0152,0.0005,179.2951,-0.0157,0.0000
campbell_rl_normal,inventory_gap,5234,-0.0144,-0.0164,-0.0020,175.1389,-0.0144,0.0000
campbell_rl_normal,inventory_gap,5235,-0.0172,-0.0157,0.0015,178.7781,-0.0172,0.0000
campbell_rl_normal,inventory_gap,5236,-0.0143,-0.0148,-0.0005,173.5446,-0.0143,0.0000
campbell_rl_normal,inventory_gap,5237,-0.0082,-0.0108,-0.0026,169.4154,-0.0082,0.0000
campbell_rl_normal,inventory_gap,5238,-0.0108,-0.0124,-0.0016,171.7389,-0.0108,0.0000
campbell_rl_normal,inventory_gap,5239,-0.0094,-0.0132,-0.0038,169.2104,-0.0094,0.0000
campbell_rl_normal,inventory_gap,5240,-0.0128,-0.0146,-0.0018,171.8341,-0.0128,0.0000
campbell_rl_normal,inventory_gap,5241,-0.0160,-0.0139,0.0021,172.5275,-0.0160,0.0000
campbell_rl_normal,inventory_gap,5242,-0.0139,-0.0116,0.0023,176.7082,-0.0139,0.0000
campbell_rl_normal,inventory_gap,5243,-0.0128,-0.0130,-0.0002,174.7372,-0.0128,0.0000
campbell_rl_normal,inventory_gap,5244,-0.0139,-0.0148,-0.0010,175.2968,-0.0139,0.0000
campbell_rl_normal,inventory_gap,5245,-0.0159,-0.0150,0.0008,176.8759,-0.0159,0.0000
campbell_rl_normal,inventory_gap,5246,-0.0119,-0.0169,-0.0050,176.6096,-0.0119,0.0000
campbell_rl_normal,inventory_gap,5247,-0.0130,-0.0118,0.0011,175.6450,-0.0130,0.0000
campbell_rl_normal,inventory_gap,5248,-0.0116,-0.0138,-0.0022,170.8732,-0.0116,0.0000
campbell_rl_normal,inventory_gap,5249,-0.0152,-0.0171,-0.0019,175.1262,-0.0152,0.0000
campbell_rl_normal,inventory_gap,5250,-0.0124,-0.0102,0.0022,176.6747,-0.0124,0.0000
campbell_rl_normal,inventory_gap,5251,-0.0147,-0.0111,0.0036,177.8835,-0.0147,0.0000
campbell_rl_normal,inventory_gap,5252,-0.0113,-0.0099,0.0013,174.9260,-0.0113,0.0000
campbell_rl_normal,inventory_gap,5253,-0.0108,-0.0129,-0.0021,174.2719,-0.0108,0.0000
campbell_rl_normal,inventory_gap,5254,-0.0164,-0.0156,0.0008,177.0906,-0.0164,0.0000
campbell_rl_normal,inventory_gap,5255,-0.0100,-0.0098,0.0002,169.3832,-0.0100,0.0000
campbell_rl_normal,inventory_gap,5256,-0.0158,-0.0114,0.0043,178.0552,-0.0158,0.0000
campbell_rl_normal,inventory_gap,5257,-0.0151,-0.0144,0.0007,177.6035,-0.0151,0.0000
campbell_rl_normal,inventory_gap,5258,-0.0129,-0.0135,-0.0006,172.3720,-0.0129,0.0000
campbell_rl_normal,inventory_gap,5259,-0.0141,-0.0110,0.0031,176.4377,-0.0141,0.0000
campbell_rl_normal,inventory_gap,5260,-0.0158,-0.0161,-0.0003,174.9467,-0.0158,0.0000
campbell_rl_normal,inventory_gap,5261,-0.0140,-0.0119,0.0021,172.7210,-0.0140,0.0000
campbell_rl_normal,inventory_gap,5262,-0.0130,-0.0129,0.0002,176.2601,-0.0130,0.0000
campbell_rl_normal,inventory_gap,5263,-0.0125,-0.0111,0.0013,173.7475,-0.0125,0.0000
campbell_rl_normal,inventory_gap,5264,-0.0115,-0.0120,-0.0005,173.8613,-0.0115,0.0000
campbell_rl_normal,inventory_gap,5265,-0.0120,-0.0141,-0.0021,167.4221,-0.0120,0.0000
campbell_rl_normal,inventory_gap,5266,-0.0135,-0.0145,-0.0010,179.1486,-0.0135,0.0000
campbell_rl_normal,inventory_gap,5267,-0.0141,-0.0160,-0.0019,172.2382,-0.0141,0.0000
campbell_rl_normal,inventory_gap,5268,-0.0155,-0.0155,-0.0001,176.5216,-0.0155,0.0000
campbell_rl_normal,inventory_gap,5269,-0.0199,-0.0182,0.0017,181.1717,-0.0199,0.0000
campbell_rl_normal,inventory_gap,5270,-0.0180,-0.0131,0.0049,179.7761,-0.0180,0.0000
campbell_rl_normal,inventory_gap,5271,-0.0149,-0.0132,0.0017,176.4380,-0.0149,0.0000
campbell_rl_normal,inventory_gap,5272,-0.0150,-0.0141,0.0009,174.7588,-0.0150,0.0000
campbell_rl_normal,inventory_gap,5273,-0.0113,-0.0089,0.0024,175.8435,-0.0113,0.0000
campbell_rl_normal,inventory_gap,5274,-0.0167,-0.0146,0.0022,181.6784,-0.0167,0.0000
campbell_rl_normal,inventory_gap,5275,-0.0074,-0.0087,-0.0013,167.9024,-0.0074,0.0000
campbell_rl_normal,inventory_gap,5276,-0.0118,-0.0121,-0.0003,169.8932,-0.0118,0.0000
campbell_rl_normal,inventory_gap,5277,-0.0131,-0.0137,-0.0006,173.1866,-0.0131,0.0000
campbell_rl_normal,inventory_gap,5278,-0.0171,-0.0135,0.0035,175.9132,-0.0171,0.0000
campbell_rl_normal,inventory_gap,5279,-0.0099,-0.0101,-0.0002,173.3923,-0.0099,0.0000
campbell_rl_normal,inventory_gap,5280,-0.0133,-0.0128,0.0005,172.8574,-0.0133,0.0000
campbell_rl_normal,inventory_gap,5281,-0.0120,-0.0123,-0.0003,174.0168,-0.0120,0.0000
campbell_rl_normal,inventory_gap,5282,-0.0133,-0.0126,0.0007,169.4800,-0.0133,0.0000
campbell_rl_normal,inventory_gap,5283,-0.0114,-0.0123,-0.0010,171.6837,-0.0114,0.0000
campbell_rl_normal,inventory_gap,5284,-0.0134,-0.0154,-0.0020,170.5759,-0.0134,0.0000
campbell_rl_normal,inventory_gap,5285,-0.0150,-0.0130,0.0021,177.6163,-0.0150,0.0000
campbell_rl_normal,inventory_gap,5286,-0.0122,-0.0105,0.0017,176.3834,-0.0122,0.0000
campbell_rl_normal,inventory_gap,5287,-0.0124,-0.0117,0.0007,179.3723,-0.0124,0.0000
campbell_rl_normal,inventory_gap,5288,-0.0130,-0.0122,0.0008,173.7505,-0.0130,0.0000
campbell_rl_normal,inventory_gap,5289,-0.0145,-0.0131,0.0014,175.9488,-0.0145,0.0000
campbell_rl_normal,inventory_gap,5290,-0.0144,-0.0152,-0.0008,173.8101,-0.0144,0.0000
campbell_rl_normal,inventory_gap,5291,-0.0141,-0.0160,-0.0019,171.8822,-0.0141,0.0000
campbell_rl_normal,inventory_gap,5292,-0.0090,-0.0114,-0.0024,170.3729,-0.0090,0.0000
campbell_rl_normal,inventory_gap,5293,-0.0131,-0.0151,-0.0021,175.1850,-0.0131,0.0000
campbell_rl_normal,inventory_gap,5294,-0.0118,-0.0107,0.0011,172.8742,-0.0118,0.0000
campbell_rl_normal,inventory_gap,5295,-0.0111,-0.0129,-0.0018,171.8637,-0.0111,0.0000
campbell_rl_normal,inventory_gap,5296,-0.0133,-0.0141,-0.0008,174.0519,-0.0133,0.0000
campbell_rl_normal,inventory_gap,5297,-0.0084,-0.0115,-0.0030,166.6568,-0.0084,0.0000
campbell_rl_normal,inventory_gap,5298,-0.0103,-0.0152,-0.0049,168.9274,-0.0103,0.0000
campbell_rl_normal,inventory_gap,5299,-0.0162,-0.0183,-0.0021,176.3854,-0.0162,0.0000
campbell_rl_normal,inventory_gap,5300,-0.0122,-0.0107,0.0015,173.8898,-0.0122,0.0000
campbell_rl_normal,inventory_gap,5301,-0.0135,-0.0112,0.0023,175.1273,-0.0135,0.0000
campbell_rl_normal,inventory_gap,5302,-0.0123,-0.0117,0.0006,174.8537,-0.0123,0.0000
campbell_rl_normal,inventory_gap,5303,-0.0138,-0.0122,0.0017,177.0090,-0.0138,0.0000
campbell_rl_normal,inventory_gap,5304,-0.0127,-0.0166,-0.0039,176.5244,-0.0127,0.0000
campbell_rl_normal,inventory_gap,5305,-0.0102,-0.0125,-0.0022,172.1870,-0.0102,0.0000
campbell_rl_normal,inventory_gap,5306,-0.0189,-0.0155,0.0034,179.9492,-0.0189,0.0000
campbell_rl_normal,inventory_gap,5307,-0.0128,-0.0145,-0.0017,175.4387,-0.0128,0.0000
campbell_rl_normal,inventory_gap,5308,-0.0127,-0.0137,-0.0010,168.2932,-0.0127,0.0000
campbell_rl_normal,inventory_gap,5309,-0.0167,-0.0128,0.0039,178.8647,-0.0167,0.0000
campbell_rl_normal,inventory_gap,5310,-0.0104,-0.0123,-0.0018,174.4784,-0.0104,0.0000
campbell_rl_normal,inventory_gap,5311,-0.0106,-0.0111,-0.0005,176.2023,-0.0106,0.0000
campbell_rl_normal,inventory_gap,5312,-0.0168,-0.0151,0.0017,176.2778,-0.0168,0.0000
campbell_rl_normal,inventory_gap,5313,-0.0124,-0.0132,-0.0009,173.6087,-0.0124,0.0000
campbell_rl_normal,inventory_gap,5314,-0.0141,-0.0137,0.0004,176.7202,-0.0141,0.0000
campbell_rl_normal,inventory_gap,5315,-0.0145,-0.0148,-0.0003,174.1371,-0.0145,0.0000
campbell_rl_normal,inventory_gap,5316,-0.0085,-0.0094,-0.0008,172.2578,-0.0085,0.0000
campbell_rl_normal,inventory_gap,5317,-0.0119,-0.0124,-0.0006,174.1344,-0.0119,0.0000
campbell_rl_normal,inventory_gap,5318,-0.0145,-0.0130,0.0015,175.9458,-0.0145,0.0000
campbell_rl_normal,inventory_gap,5319,-0.0128,-0.0141,-0.0013,175.3269,-0.0128,0.0000
campbell_rl_normal,inventory_gap,5320,-0.0149,-0.0176,-0.0027,173.1590,-0.0149,0.0000
campbell_rl_normal,inventory_gap,5321,-0.0121,-0.0122,-0.0001,175.2584,-0.0121,0.0000
campbell_rl_normal,inventory_gap,5322,-0.0149,-0.0125,0.0024,177.8732,-0.0149,0.0000
campbell_rl_normal,inventory_gap,5323,-0.0173,-0.0151,0.0023,179.5905,-0.0173,0.0000
campbell_rl_normal,inventory_gap,5324,-0.0163,-0.0139,0.0024,183.3455,-0.0163,0.0000
campbell_rl_normal,inventory_gap,5325,-0.0147,-0.0151,-0.0004,179.8521,-0.0147,0.0000
campbell_rl_normal,inventory_gap,5326,-0.0124,-0.0151,-0.0026,170.5496,-0.0124,0.0000
campbell_rl_normal,inventory_gap,5327,-0.0143,-0.0127,0.0016,176.0774,-0.0143,0.0000
campbell_rl_normal,inventory_gap,5328,-0.0162,-0.0137,0.0025,176.8117,-0.0162,0.0000
campbell_rl_normal,inventory_gap,5329,-0.0182,-0.0171,0.0011,182.4958,-0.0182,0.0000
campbell_rl_normal,inventory_gap,5330,-0.0150,-0.0132,0.0018,174.1633,-0.0150,0.0000
campbell_rl_normal,inventory_gap,5331,-0.0155,-0.0108,0.0046,181.0572,-0.0155,0.0000
campbell_rl_normal,inventory_gap,5332,-0.0129,-0.0157,-0.0028,172.7467,-0.0129,0.0000
campbell_rl_normal,inventory_gap,5333,-0.0134,-0.0121,0.0013,178.1780,-0.0134,0.0000
campbell_rl_normal,inventory_gap,5334,-0.0144,-0.0137,0.0007,173.3395,-0.0144,0.0000
campbell_rl_normal,inventory_gap,5335,-0.0117,-0.0099,0.0017,174.5586,-0.0117,0.0000
campbell_rl_normal,inventory_gap,5336,-0.0089,-0.0110,-0.0021,172.7120,-0.0089,0.0000
campbell_rl_normal,inventory_gap,5337,-0.0170,-0.0171,-0.0001,179.0132,-0.0170,0.0000
campbell_rl_normal,inventory_gap,5338,-0.0147,-0.0123,0.0025,177.2428,-0.0147,0.0000
campbell_rl_normal,inventory_gap,5339,-0.0142,-0.0130,0.0012,178.4275,-0.0142,0.0000
campbell_rl_normal,inventory_gap,5340,-0.0133,-0.0120,0.0013,176.0640,-0.0133,0.0000
campbell_rl_normal,inventory_gap,5341,-0.0153,-0.0165,-0.0012,179.4249,-0.0153,0.0000
campbell_rl_normal,inventory_gap,5342,-0.0148,-0.0114,0.0034,174.3253,-0.0148,0.0000
campbell_rl_normal,inventory_gap,5343,-0.0131,-0.0086,0.0045,178.7930,-0.0131,0.0000
campbell_rl_normal,inventory_gap,5344,-0.0131,-0.0139,-0.0008,176.2500,-0.0131,0.0000
campbell_rl_normal,inventory_gap,5345,-0.0125,-0.0114,0.0011,173.4730,-0.0125,0.0000
campbell_rl_normal,inventory_gap,5346,-0.0165,-0.0150,0.0015,175.7280,-0.0165,0.0000
campbell_rl_normal,inventory_gap,5347,-0.0109,-0.0155,-0.0045,168.1692,-0.0109,0.0000
campbell_rl_normal,inventory_gap,5348,-0.0123,-0.0135,-0.0012,173.7900,-0.0123,0.0000
campbell_rl_normal,inventory_gap,5349,-0.0124,-0.0127,-0.0002,172.8083,-0.0124,0.0000
campbell_rl_normal,inventory_gap,5350,-0.0111,-0.0133,-0.0022,172.7052,-0.0111,0.0000
campbell_rl_normal,inventory_gap,5351,-0.0093,-0.0129,-0.0036,166.6424,-0.0093,0.0000
campbell_rl_normal,inventory_gap,5352,-0.0106,-0.0101,0.0005,170.4257,-0.0106,0.0000
campbell_rl_normal,inventory_gap,5353,-0.0103,-0.0103,0.0001,171.2471,-0.0103,0.0000
campbell_rl_normal,inventory_gap,5354,-0.0129,-0.0133,-0.0004,175.9410,-0.0129,0.0000
campbell_rl_normal,inventory_gap,5355,-0.0126,-0.0126,-0.0001,172.7503,-0.0126,0.0000
campbell_rl_normal,inventory_gap,5356,-0.0108,-0.0105,0.0004,172.0132,-0.0108,0.0000
campbell_rl_normal,inventory_gap,5357,-0.0128,-0.0144,-0.0017,175.0090,-0.0128,0.0000
campbell_rl_normal,inventory_gap,5358,-0.0112,-0.0137,-0.0025,173.7619,-0.0112,0.0000
campbell_rl_normal,inventory_gap,5359,-0.0121,-0.0142,-0.0021,174.2315,-0.0121,0.0000
campbell_rl_normal,inventory_gap,5360,-0.0149,-0.0132,0.0017,176.4549,-0.0149,0.0000
campbell_rl_normal,inventory_gap,5361,-0.0128,-0.0096,0.0031,177.0666,-0.0128,0.0000
campbell_rl_normal,inventory_gap,5362,-0.0131,-0.0145,-0.0014,176.1161,-0.0131,0.0000
campbell_rl_normal,inventory_gap,5363,-0.0138,-0.0127,0.0011,174.4392,-0.0138,0.0000
campbell_rl_normal,inventory_gap,5364,-0.0120,-0.0132,-0.0011,169.6395,-0.0120,0.0000
campbell_rl_normal,inventory_gap,5365,-0.0095,-0.0100,-0.0004,168.9905,-0.0095,0.0000
campbell_rl_normal,inventory_gap,5366,-0.0125,-0.0105,0.0020,172.1206,-0.0125,0.0000
campbell_rl_normal,inventory_gap,5367,-0.0155,-0.0122,0.0034,178.4070,-0.0155,0.0000
campbell_rl_normal,inventory_gap,5368,-0.0158,-0.0134,0.0024,179.3673,-0.0158,0.0000
campbell_rl_normal,inventory_gap,5369,-0.0134,-0.0126,0.0008,176.4423,-0.0134,0.0000
campbell_rl_normal,inventory_gap,5370,-0.0162,-0.0164,-0.0002,177.5893,-0.0162,0.0000
campbell_rl_normal,inventory_gap,5371,-0.0124,-0.0123,0.0002,170.5821,-0.0124,0.0000
campbell_rl_normal,inventory_gap,5372,-0.0106,-0.0133,-0.0028,173.2623,-0.0106,0.0000
campbell_rl_normal,inventory_gap,5373,-0.0115,-0.0143,-0.0029,173.3021,-0.0115,0.0000
campbell_rl_normal,inventory_gap,5374,-0.0149,-0.0142,0.0007,175.7656,-0.0149,0.0000
campbell_rl_normal,inventory_gap,5375,-0.0120,-0.0115,0.0005,173.1456,-0.0120,0.0000
campbell_rl_normal,inventory_gap,5376,-0.0113,-0.0129,-0.0016,169.2751,-0.0113,0.0000
campbell_rl_normal,inventory_gap,5377,-0.0086,-0.0098,-0.0012,169.4964,-0.0086,0.0000
campbell_rl_normal,inventory_gap,5378,-0.0147,-0.0149,-0.0002,178.7929,-0.0147,0.0000
campbell_rl_normal,inventory_gap,5379,-0.0124,-0.0128,-0.0003,175.5153,-0.0124,0.0000
campbell_rl_normal,inventory_gap,5380,-0.0155,-0.0162,-0.0008,175.6765,-0.0155,0.0000
campbell_rl_normal,inventory_gap,5381,-0.0135,-0.0122,0.0013,176.6004,-0.0135,0.0000
campbell_rl_normal,inventory_gap,5382,-0.0124,-0.0138,-0.0014,174.5511,-0.0124,0.0000
campbell_rl_normal,inventory_gap,5383,-0.0131,-0.0154,-0.0023,168.5351,-0.0131,0.0000
campbell_rl_normal,inventory_gap,5384,-0.0150,-0.0159,-0.0010,173.0342,-0.0150,0.0000
campbell_rl_normal,inventory_gap,5385,-0.0141,-0.0134,0.0007,176.4978,-0.0141,0.0000
campbell_rl_normal,inventory_gap,5386,-0.0124,-0.0110,0.0014,174.7373,-0.0124,0.0000
campbell_rl_normal,inventory_gap,5387,-0.0146,-0.0144,0.0002,177.0042,-0.0146,0.0000
campbell_rl_normal,inventory_gap,5388,-0.0141,-0.0144,-0.0003,173.6914,-0.0141,0.0000
campbell_rl_normal,inventory_gap,5389,-0.0182,-0.0161,0.0021,178.6707,-0.0182,0.0000
campbell_rl_normal,inventory_gap,5390,-0.0098,-0.0115,-0.0017,173.1742,-0.0098,0.0000
campbell_rl_normal,inventory_gap,5391,-0.0158,-0.0136,0.0022,177.6702,-0.0158,0.0000
campbell_rl_normal,inventory_gap,5392,-0.0147,-0.0133,0.0014,175.0115,-0.0147,0.0000
campbell_rl_normal,inventory_gap,5393,-0.0142,-0.0159,-0.0017,174.8266,-0.0142,0.0000
campbell_rl_normal,inventory_gap,5394,-0.0149,-0.0134,0.0015,177.1749,-0.0149,0.0000
campbell_rl_normal,inventory_gap,5395,-0.0130,-0.0153,-0.0023,171.1335,-0.0130,0.0000
campbell_rl_normal,inventory_gap,5396,-0.0125,-0.0104,0.0021,175.2791,-0.0125,0.0000
campbell_rl_normal,inventory_gap,5397,-0.0188,-0.0165,0.0023,177.4014,-0.0188,0.0000
campbell_rl_normal,inventory_gap,5398,-0.0127,-0.0135,-0.0009,174.6589,-0.0127,0.0000
campbell_rl_normal,inventory_gap,5399,-0.0118,-0.0144,-0.0025,173.5367,-0.0118,0.0000
campbell_rl_normal,inventory_gap,5400,-0.0128,-0.0108,0.0020,174.9787,-0.0128,0.0000
campbell_rl_normal,inventory_gap,5401,-0.0164,-0.0160,0.0004,176.7310,-0.0164,0.0000
campbell_rl_normal,inventory_gap,5402,-0.0157,-0.0148,0.0009,178.0999,-0.0157,0.0000
campbell_rl_normal,inventory_gap,5403,-0.0116,-0.0156,-0.0040,172.3694,-0.0116,0.0000
campbell_rl_normal,inventory_gap,5404,-0.0141,-0.0132,0.0010,176.3531,-0.0141,0.0000
