policy,seed,avg_fee_bps,hedged_pnl,lp_vs_hold,lp_vs_hold_pct,fee_revenues,lvr,volume,arb_count,fundamental_count,final_external_price,final_pool_price
fixed_10bps,5372,10.0000,0.2059,-0.0631,-0.0032,0.5998,0.3939,603.4111,80,1440,0.984178,0.984178
fixed_10bps,5373,10.0000,0.2042,-0.1165,-0.0058,0.6034,0.3991,609.3019,85,1440,0.978529,0.978529
fixed_10bps,5374,10.0000,0.2083,-0.0255,-0.0013,0.6038,0.3955,623.4783,76,1440,0.989932,0.989932
fixed_10bps,5375,10.0000,0.2109,-0.0122,-0.0006,0.5912,0.3803,598.0265,73,1440,0.993032,0.993032
fixed_10bps,5376,10.0000,0.2117,-0.0675,-0.0034,0.5995,0.3878,590.2399,76,1440,0.983636,0.983636
fixed_10bps,5377,10.0000,0.2154,-0.0979,-0.0049,0.5780,0.3626,584.5540,59,1440,0.980308,0.980308
fixed_10bps,5378,10.0000,0.2060,-0.0322,-0.0016,0.6212,0.4152,621.7789,91,1440,1.011380,1.011380
fixed_10bps,5379,10.0000,0.2003,-0.2332,-0.0117,0.6025,0.4022,607.2294,89,1440,0.969692,0.969692
fixed_10bps,5380,10.0000,0.2035,-0.0499,-0.0025,0.6245,0.4210,619.7607,93,1440,0.985922,0.985922
fixed_10bps,5381,10.0000,0.2023,-0.4425,-0.0221,0.6027,0.4004,590.8321,84,1440,1.042512,1.042512
fixed_10bps,5382,10.0000,0.2112,-0.0089,-0.0004,0.6068,0.3956,608.3458,70,1440,1.005976,1.005976
fixed_10bps,5383,10.0000,0.2060,-0.9669,-0.0483,0.6040,0.3980,616.3895,75,1440,0.938776,0.938776
fixed_10bps,5384,10.0000,0.2039,-0.0396,-0.0020,0.6125,0.4086,603.1367,77,1440,1.012620,1.012620
fixed_10bps,5385,10.0000,0.2104,-0.0447,-0.0022,0.6076,0.3972,621.3192,83,1440,0.986679,0.986679
fixed_10bps,5386,10.0000,0.2064,-0.0655,-0.0033,0.6000,0.3935,587.6357,86,1440,1.016255,1.016255
fixed_10bps,5387,10.0000,0.2057,-0.3955,-0.0198,0.6161,0.4103,608.5019,92,1440,1.040168,1.040168
fixed_10bps,5388,10.0000,0.2010,-0.0103,-0.0005,0.6074,0.4064,603.9504,90,1440,0.993589,0.993589
fixed_10bps,5389,10.0000,0.2035,-0.6578,-0.0329,0.6308,0.4272,613.7967,95,1440,1.051954,1.051954
fixed_10bps,5390,10.0000,0.2048,-0.4350,-0.0217,0.5880,0.3832,603.9338,80,1440,0.958722,0.958722
fixed_10bps,5391,10.0000,0.2010,-0.0071,-0.0004,0.6198,0.4188,608.2596,93,1440,1.005337,1.005337
fixed_10bps,5392,10.0000,0.2137,-0.4079,-0.0204,0.6167,0.4030,599.7953,71,1440,1.040799,1.040799
fixed_10bps,5393,10.0000,0.2036,-0.0087,-0.0004,0.6128,0.4092,614.1410,86,1440,1.005906,1.005906
fixed_10bps,5394,10.0000,0.2087,-0.0293,-0.0015,0.6132,0.4046,614.6361,90,1440,1.010848,1.010848
fixed_10bps,5395,10.0000,0.2039,-0.4461,-0.0223,0.6036,0.3997,614.3629,84,1440,0.958206,0.958206
fixed_10bps,5396,10.0000,0.2068,-0.1944,-0.0097,0.5908,0.3840,608.2190,74,1440,0.972310,0.972310
fixed_10bps,5397,10.0000,0.2051,-0.1695,-0.0085,0.6394,0.4343,615.9680,98,1440,1.026205,1.026205
fixed_10bps,5398,10.0000,0.2064,-0.0184,-0.0009,0.6130,0.4066,609.0038,88,1440,0.991429,0.991429
fixed_10bps,5399,10.0000,0.1932,-0.7837,-0.0392,0.5946,0.4013,613.9270,98,1440,0.944793,0.944793
fixed_10bps,5400,10.0000,0.2073,-0.3485,-0.0174,0.5952,0.3879,585.1362,85,1440,1.037683,1.037683
fixed_10bps,5401,10.0000,0.2028,-0.0004,-0.0000,0.6205,0.4176,622.1533,88,1440,0.998705,0.998705
fixed_10bps,5402,10.0000,0.2141,-1.0253,-0.0513,0.6236,0.4095,611.2842,82,1440,1.065066,1.065066
fixed_10bps,5403,10.0000,0.2047,-1.8310,-0.0915,0.6027,0.3980,635.5322,87,1440,0.916251,0.916251
fixed_10bps,5404,10.0000,0.2137,-0.4527,-0.0226,0.6151,0.4013,600.1376,85,1440,1.043006,1.043006
fixed_10bps,5405,10.0000,0.2104,-0.1599,-0.0080,0.6319,0.4215,615.1780,80,1440,1.025447,1.025447
fixed_10bps,5406,10.0000,0.2105,-0.0874,-0.0044,0.6065,0.3960,607.2834,75,1440,0.981388,0.981388
fixed_10bps,5407,10.0000,0.2047,-0.5881,-0.0294,0.5966,0.3919,602.2702,79,1440,0.952085,0.952085
fixed_10bps,5408,10.0000,0.2136,-0.2063,-0.0103,0.6143,0.4007,600.9786,71,1440,1.028929,1.028929
fixed_10bps,5409,10.0000,0.2068,-0.0294,-0.0015,0.5979,0.3912,606.3806,74,1440,0.989181,0.989181
fixed_10bps,5410,10.0000,0.1990,-2.0939,-0.1047,0.5940,0.3950,615.9325,95,1440,0.910576,0.910576
fixed_10bps,5411,10.0000,0.1893,-0.4391,-0.0220,0.5951,0.4058,609.4087,97,1440,0.958531,0.958531
fixed_10bps,5412,10.0000,0.2192,-0.0251,-0.0013,0.6024,0.3833,596.6257,71,1440,1.010040,1.010040
fixed_10bps,5413,10.0000,0.2131,-0.1975,-0.0099,0.5833,0.3702,587.2086,71,1440,0.972090,0.972090
fixed_10bps,5414,10.0000,0.2032,-0.2114,-0.0106,0.5977,0.3944,588.1533,78,1440,1.029293,1.029293
fixed_10bps,5415,10.0000,0.2022,-0.2373,-0.0119,0.6224,0.4201,617.8797,98,1440,1.031048,1.031048
fixed_10bps,5416,10.0000,0.1996,-0.7702,-0.0385,0.6145,0.4149,629.9204,82,1440,0.945264,0.945264
fixed_10bps,5417,10.0000,0.2072,-0.9335,-0.0467,0.6014,0.3943,607.1933,87,1440,0.939828,0.939828
fixed_10bps,5418,10.0000,0.2015,-0.0022,-0.0001,0.6107,0.4092,607.6407,84,1440,1.002994,1.002994
fixed_10bps,5419,10.0000,0.2057,-1.7354,-0.0868,0.6122,0.4065,598.8567,91,1440,1.085052,1.085052
fixed_10bps,5420,10.0000,0.2013,-0.2633,-0.0132,0.6129,0.4117,601.7208,93,1440,1.032717,1.032717
fixed_10bps,5421,10.0000,0.2157,-3.0167,-0.1508,0.6150,0.3992,583.9202,78,1440,1.112866,1.112866
fixed_10bps,5422,10.0000,0.2090,-0.0320,-0.0016,0.6402,0.4312,635.9479,93,1440,1.011338,1.011338
fixed_10bps,5423,10.0000,0.1952,-0.0037,-0.0002,0.6116,0.4164,602.8624,85,1440,0.996169,0.996169
fixed_10bps,5424,10.0000,0.1940,-0.0894,-0.0045,0.6073,0.4133,607.0426,97,1440,1.018998,1.018998
fixed_10bps,5425,10.0000,0.2115,-0.7116,-0.0356,0.5933,0.3818,602.6028,69,1440,0.947361,0.947361
fixed_10bps,5426,10.0000,0.2083,-0.0036,-0.0002,0.5965,0.3882,581.6032,85,1440,1.003818,1.003818
fixed_10bps,5427,10.0000,0.2072,-0.5292,-0.0265,0.5989,0.3917,607.9444,84,1440,0.954522,0.954522
fixed_10bps,5428,10.0000,0.2063,-0.3633,-0.0182,0.6031,0.3968,600.2299,79,1440,1.038487,1.038487
fixed_10bps,5429,10.0000,0.2083,-0.0007,-0.0000,0.5903,0.3820,583.1997,74,1440,0.998370,0.998370
fixed_10bps,5430,10.0000,0.2155,-0.4842,-0.0242,0.6205,0.4049,607.8287,87,1440,1.044491,1.044491
fixed_10bps,5431,10.0000,0.2114,-0.0071,-0.0004,0.6022,0.3908,593.9342,71,1440,0.994660,0.994660
fixed_10bps,5432,10.0000,0.1971,-0.0460,-0.0023,0.6247,0.4276,627.5558,94,1440,1.013609,1.013609
fixed_10bps,5433,10.0000,0.1956,-0.0068,-0.0003,0.6131,0.4175,609.9762,102,1440,1.005230,1.005230
fixed_10bps,5434,10.0000,0.2078,-0.1692,-0.0085,0.6118,0.4040,623.4037,86,1440,0.974150,0.974150
fixed_10bps,5435,10.0000,0.2079,-0.0020,-0.0001,0.6142,0.4062,614.0798,79,1440,1.002851,1.002851
fixed_10bps,5436,10.0000,0.2112,-0.0424,-0.0021,0.6128,0.4016,613.4342,82,1440,0.987016,0.987016
fixed_10bps,5437,10.0000,0.2071,-0.0377,-0.0019,0.5940,0.3869,597.5757,75,1440,1.012323,1.012323
fixed_10bps,5438,10.0000,0.2059,-1.0847,-0.0542,0.6064,0.4005,599.4531,81,1440,1.066954,1.066954
fixed_10bps,5439,10.0000,0.2129,-0.0582,-0.0029,0.6035,0.3905,596.5174,74,1440,1.015310,1.015310
fixed_10bps,5440,10.0000,0.2073,-0.0705,-0.0035,0.6086,0.4014,604.0381,78,1440,0.983272,0.983272
fixed_10bps,5441,10.0000,0.2098,-0.6237,-0.0312,0.5875,0.3777,603.1966,79,1440,0.950677,0.950677
fixed_10bps,5442,10.0000,0.2011,-0.0678,-0.0034,0.5968,0.3956,600.1348,71,1440,1.016541,1.016541
fixed_10bps,5443,10.0000,0.1992,-0.1680,-0.0084,0.5976,0.3984,620.9441,81,1440,0.974244,0.974244
fixed_10bps,5444,10.0000,0.2050,-0.0118,-0.0006,0.5913,0.3863,595.0009,73,1440,0.993138,0.993138
fixed_10bps,5445,10.0000,0.2089,-0.0037,-0.0002,0.6009,0.3920,603.7757,87,1440,0.996133,0.996133
fixed_10bps,5446,10.0000,0.1998,-0.0726,-0.0036,0.6194,0.4195,627.0693,94,1440,0.983033,0.983033
fixed_10bps,5447,10.0000,0.1993,-0.0016,-0.0001,0.6156,0.4163,624.4255,94,1440,0.997473,0.997473
fixed_10bps,5448,10.0000,0.1916,-0.0450,-0.0023,0.6106,0.4189,603.9730,95,1440,1.013467,1.013467
fixed_10bps,5449,10.0000,0.2092,-2.5019,-0.1251,0.6283,0.4190,589.5973,84,1440,1.102539,1.102539
fixed_10bps,5450,10.0000,0.2086,-0.2906,-0.0145,0.5998,0.3912,604.8482,77,1440,1.034382,1.034382
fixed_10bps,5451,10.0000,0.2145,-0.0141,-0.0007,0.5879,0.3734,588.7083,75,1440,0.992499,0.992499
fixed_10bps,5452,10.0000,0.2015,-0.6251,-0.0313,0.6016,0.4001,608.7455,85,1440,0.950620,0.950620
fixed_10bps,5453,10.0000,0.2059,-0.0212,-0.0011,0.5793,0.3734,585.8399,77,1440,0.990818,0.990818
fixed_10bps,5454,10.0000,0.1977,-0.0100,-0.0005,0.6174,0.4197,617.9043,100,1440,1.006324,1.006324
fixed_10bps,5455,10.0000,0.2095,-0.0634,-0.0032,0.6153,0.4057,612.7286,90,1440,1.015983,1.015983
fixed_10bps,5456,10.0000,0.2051,-1.7734,-0.0887,0.6055,0.4004,636.9243,86,1440,0.917549,0.917549
fixed_10bps,5457,10.0000,0.2036,-0.2467,-0.0123,0.5893,0.3858,612.7279,82,1440,0.968834,0.968834
fixed_10bps,5458,10.0000,0.2062,-0.1582,-0.0079,0.6089,0.4027,617.2425,82,1440,0.975006,0.975006
fixed_10bps,5459,10.0000,0.2112,-0.1634,-0.0082,0.5981,0.3869,596.4365,79,1440,1.025732,1.025732
fixed_10bps,5460,10.0000,0.1994,-0.0342,-0.0017,0.5986,0.3992,596.8616,84,1440,0.988338,0.988338
fixed_10bps,5461,10.0000,0.1946,-0.2846,-0.0142,0.6295,0.4349,626.6941,93,1440,1.034022,1.034022
fixed_10bps,5462,10.0000,0.2057,-0.1444,-0.0072,0.6164,0.4107,616.4526,89,1440,0.976111,0.976111
fixed_10bps,5463,10.0000,0.2120,-0.9235,-0.0462,0.6302,0.4182,609.7790,93,1440,1.061703,1.061703
fixed_10bps,5464,10.0000,0.2072,-0.0410,-0.0020,0.6140,0.4068,604.5583,74,1440,0.987235,0.987235
fixed_10bps,5465,10.0000,0.2127,-0.1099,-0.0055,0.6001,0.3874,589.2996,72,1440,1.021074,1.021074
fixed_10bps,5466,10.0000,0.2020,-0.0744,-0.0037,0.6108,0.4088,608.1479,85,1440,0.982819,0.982819
fixed_10bps,5467,10.0000,0.2035,-0.3214,-0.0161,0.6361,0.4326,613.4160,104,1440,1.036174,1.036174
fixed_10bps,5468,10.0000,0.1986,-0.7681,-0.0384,0.6008,0.4022,615.6013,87,1440,0.945339,0.945339
fixed_10bps,5469,10.0000,0.2082,-0.1492,-0.0075,0.6026,0.3944,589.1381,77,1440,1.024582,1.024582
fixed_10bps,5470,10.0000,0.2089,-0.0950,-0.0048,0.5905,0.3816,587.6493,77,1440,1.019590,1.019590
fixed_10bps,5471,10.0000,0.2110,-2.6253,-0.1313,0.6357,0.4247,600.9614,89,1440,1.105100,1.105100
fixed_10bps,5472,10.0000,0.1939,-0.0423,-0.0021,0.6255,0.4316,620.4914,98,1440,0.987033,0.987033
fixed_10bps,5473,10.0000,0.2150,-0.0916,-0.0046,0.6008,0.3858,589.5763,77,1440,1.019234,1.019234
fixed_10bps,5474,10.0000,0.1974,-0.0502,-0.0025,0.6082,0.4107,612.8954,91,1440,1.014226,1.014226
fixed_10bps,5475,10.0000,0.2023,-0.0432,-0.0022,0.6370,0.4347,624.5124,88,1440,1.013194,1.013194
fixed_10bps,5476,10.0000,0.2004,-0.1980,-0.0099,0.5948,0.3944,611.6465,80,1440,0.972054,0.972054
fixed_10bps,5477,10.0000,0.2028,-1.2040,-0.0602,0.5962,0.3934,610.0714,81,1440,0.931807,0.931807
fixed_10bps,5478,10.0000,0.2182,-0.0415,-0.0021,0.6090,0.3909,599.5044,71,1440,1.012927,1.012927
fixed_10bps,5479,10.0000,0.2037,-0.0963,-0.0048,0.6212,0.4175,607.1251,89,1440,1.019727,1.019727
fixed_10bps,5480,10.0000,0.2125,-0.7875,-0.0394,0.5978,0.3853,604.7925,83,1440,0.944663,0.944663
fixed_10bps,5481,10.0000,0.2126,-0.5860,-0.0293,0.6097,0.3972,605.7306,80,1440,1.049000,1.049000
fixed_10bps,5482,10.0000,0.2161,-0.8855,-0.0443,0.5715,0.3555,585.0527,62,1440,0.941370,0.941370
fixed_10bps,5483,10.0000,0.2011,-0.2144,-0.0107,0.6103,0.4092,625.3090,96,1440,0.970930,0.970930
fixed_10bps,5484,10.0000,0.2094,-0.3721,-0.0186,0.5916,0.3821,594.4313,77,1440,0.961791,0.961791
fixed_10bps,5485,10.0000,0.2094,-0.3330,-0.0166,0.6118,0.4024,609.6250,80,1440,1.036829,1.036829
fixed_10bps,5486,10.0000,0.2055,-0.3158,-0.0158,0.6217,0.4162,604.3336,89,1440,1.035857,1.035857
fixed_10bps,5487,10.0000,0.1899,-0.0008,-0.0000,0.6024,0.4125,605.9514,102,1440,0.998221,0.998221
fixed_10bps,5488,10.0000,0.2007,-0.0011,-0.0001,0.6248,0.4241,624.8685,103,1440,0.997909,0.997909
fixed_10bps,5489,10.0000,0.2022,-0.4846,-0.0242,0.5757,0.3736,588.7038,82,1440,0.956460,0.956460
fixed_10bps,5490,10.0000,0.2075,-0.2057,-0.0103,0.5885,0.3810,581.0127,74,1440,1.028890,1.028890
fixed_10bps,5491,10.0000,0.2105,-2.8931,-0.1447,0.6070,0.3966,573.4812,76,1440,1.110469,1.110469
fixed_10bps,5492,10.0000,0.2046,-0.2516,-0.0126,0.6253,0.4207,614.3129,86,1440,1.031974,1.031974
fixed_10bps,5493,10.0000,0.2052,-0.0776,-0.0039,0.6098,0.4046,621.1404,92,1440,0.982454,0.982454
fixed_10bps,5494,10.0000,0.2037,-0.0117,-0.0006,0.6008,0.3971,604.6674,90,1440,1.006858,1.006858
fixed_10bps,5495,10.0000,0.2007,-0.0330,-0.0016,0.5970,0.3963,597.2495,90,1440,0.988545,0.988545
fixed_10bps,5496,10.0000,0.2041,-0.2352,-0.0118,0.6284,0.4243,595.1115,88,1440,1.030905,1.030905
fixed_10bps,5497,10.0000,0.1970,-0.4976,-0.0249,0.6281,0.4311,635.5106,94,1440,0.955885,0.955885
fixed_10bps,5498,10.0000,0.2024,-0.1982,-0.0099,0.6010,0.3986,594.6363,82,1440,1.028356,1.028356
fixed_10bps,5499,10.0000,0.2074,-0.0906,-0.0045,0.6016,0.3942,605.1241,69,1440,0.981058,0.981058
oracle_gap,5000,6.8855,0.4112,-0.0659,-0.0033,0.8265,0.4152,1151.9870,173,1440,0.983827,0.983487
oracle_gap,5001,6.8559,0.4422,-0.6403,-0.0320,0.8272,0.3850,1134.8577,130,1440,1.051250,1.050875
oracle_gap,5002,6.8676,0.4074,-0.3686,-0.0184,0.8021,0.3947,1167.6685,168,1440,0.961971,0.961612
oracle_gap,5003,6.8889,0.4068,-0.0431,-0.0022,0.8206,0.4138,1172.0938,162,1440,0.986914,0.986551
oracle_gap,5004,6.8878,0.4185,-0.0012,-0.0001,0.8220,0.4035,1174.1170,155,1440,0.997765,0.997457
oracle_gap,5005,6.8842,0.4144,-0.3187,-0.0159,0.8211,0.4067,1176.6381,167,1440,0.964613,0.964290
oracle_gap,5006,6.8503,0.4284,-0.0755,-0.0038,0.8116,0.3832,1155.0107,146,1440,1.017455,1.017093
oracle_gap,5007,6.8790,0.4191,-0.8147,-0.0407,0.8173,0.3981,1169.4115,145,1440,0.943726,0.943357
oracle_gap,5008,6.8739,0.4370,-0.0707,-0.0035,0.8262,0.3892,1161.6041,141,1440,1.016892,1.016612
oracle_gap,5009,6.8531,0.4339,-0.0182,-0.0009,0.8166,0.3827,1141.2788,148,1440,0.991477,0.991117
oracle_gap,5010,6.8703,0.4279,-0.0124,-0.0006,0.8119,0.3840,1166.7502,145,1440,0.992961,0.992734
oracle_gap,5011,6.8721,0.4251,-0.0917,-0.0046,0.8242,0.3991,1154.5466,137,1440,1.019242,1.018900
oracle_gap,5012,6.9006,0.4223,0.0000,0.0000,0.8341,0.4118,1167.8323,158,1440,1.000221,0.999988
oracle_gap,5013,6.8467,0.4394,-0.0275,-0.0014,0.8110,0.3716,1152.4156,139,1440,0.989538,0.989224
oracle_gap,5014,6.8617,0.4287,-0.0353,-0.0018,0.8061,0.3774,1163.6749,140,1440,0.988141,0.987853
oracle_gap,5015,6.8525,0.4422,-0.4005,-0.0200,0.7981,0.3559,1167.4553,120,1440,0.960374,0.960051
oracle_gap,5016,6.8846,0.4149,-0.1156,-0.0058,0.8217,0.4068,1168.6679,148,1440,0.978609,0.978274
oracle_gap,5017,6.8959,0.4214,-0.0061,-0.0003,0.8321,0.4106,1169.1742,151,1440,1.004941,1.004748
oracle_gap,5018,6.8919,0.4276,-0.0685,-0.0034,0.8336,0.4060,1159.8933,145,1440,0.983510,0.983122
oracle_gap,5019,6.8641,0.4137,-1.9903,-0.0995,0.7916,0.3779,1183.2320,152,1440,0.912764,0.912580
oracle_gap,5020,6.8848,0.4161,-0.0078,-0.0004,0.8278,0.4116,1158.7952,167,1440,1.005615,1.005390
oracle_gap,5021,6.8847,0.4302,-0.1226,-0.0061,0.8396,0.4094,1141.6738,154,1440,1.022265,1.022001
oracle_gap,5022,6.8684,0.4293,-0.0001,-0.0000,0.8183,0.3890,1162.0172,136,1440,1.000798,1.000419
oracle_gap,5023,6.8993,0.4031,-0.2911,-0.0146,0.8271,0.4239,1182.8120,168,1440,0.966167,0.965876
oracle_gap,5024,6.8872,0.4185,-0.0711,-0.0036,0.8218,0.4033,1154.5443,161,1440,0.983201,0.982983
oracle_gap,5025,6.8993,0.4226,-0.3559,-0.0178,0.8339,0.4113,1177.2726,159,1440,1.038090,1.037766
oracle_gap,5026,6.8833,0.4286,-0.6610,-0.0331,0.8350,0.4064,1159.2939,145,1440,1.052082,1.051747
oracle_gap,5027,6.8612,0.4201,-0.0459,-0.0023,0.8112,0.3911,1147.7461,163,1440,0.986495,0.986225
oracle_gap,5028,6.8730,0.4278,-0.0293,-0.0015,0.8324,0.4046,1148.5579,155,1440,1.010863,1.010584
oracle_gap,5029,6.8773,0.4265,-0.0063,-0.0003,0.8267,0.4001,1159.9590,139,1440,1.005035,1.004640
oracle_gap,5030,6.8592,0.4343,-0.0507,-0.0025,0.8091,0.3749,1150.2115,130,1440,1.014298,1.013931
oracle_gap,5031,6.8423,0.4321,-0.3775,-0.0189,0.7957,0.3636,1164.0438,137,1440,0.961516,0.961148
oracle_gap,5032,6.8435,0.4413,-0.0186,-0.0009,0.8155,0.3742,1135.9356,140,1440,1.008663,1.008264
oracle_gap,5033,6.8896,0.4168,-0.4529,-0.0226,0.8414,0.4246,1161.6576,161,1440,1.043020,1.042605
oracle_gap,5034,6.8554,0.4293,-0.3623,-0.0181,0.8079,0.3786,1147.8007,143,1440,0.962295,0.961956
oracle_gap,5035,6.8579,0.4201,-0.2941,-0.0147,0.7975,0.3775,1155.9310,140,1440,0.965997,0.965852
oracle_gap,5036,6.8551,0.4364,-0.0711,-0.0036,0.8042,0.3678,1153.4501,134,1440,0.983210,0.982909
oracle_gap,5037,6.8987,0.4346,-1.2277,-0.0614,0.8564,0.4218,1165.0455,160,1440,1.071306,1.071088
oracle_gap,5038,6.8763,0.4230,-1.0621,-0.0531,0.8082,0.3852,1170.9681,143,1440,0.935881,0.935537
oracle_gap,5039,6.8796,0.4208,-0.6165,-0.0308,0.8192,0.3984,1153.3483,146,1440,0.950956,0.950575
oracle_gap,5040,6.8720,0.4239,-0.1753,-0.0088,0.8103,0.3864,1168.5804,143,1440,0.973697,0.973524
oracle_gap,5041,6.8759,0.4232,-0.2420,-0.0121,0.8358,0.4126,1162.1825,156,1440,1.031357,1.031147
oracle_gap,5042,6.8806,0.4254,-0.0024,-0.0001,0.8275,0.4021,1163.3632,157,1440,0.996894,0.996608
oracle_gap,5043,6.9007,0.4028,-0.0011,-0.0001,0.8301,0.4273,1171.0226,168,1440,0.997925,0.997616
oracle_gap,5044,6.9117,0.4062,-0.3928,-0.0196,0.8299,0.4238,1180.5944,174,1440,0.960752,0.960529
oracle_gap,5045,6.8891,0.4352,-3.5106,-0.1755,0.8638,0.4286,1137.5334,176,1440,1.122012,1.121808
oracle_gap,5046,6.8954,0.4135,-0.0069,-0.0003,0.8306,0.4171,1175.5227,166,1440,0.994728,0.994365
oracle_gap,5047,6.8722,0.4257,-0.0109,-0.0005,0.8201,0.3943,1156.7344,158,1440,0.993413,0.993081
oracle_gap,5048,6.8701,0.4237,-0.8036,-0.0402,0.8039,0.3803,1155.8633,145,1440,0.944106,0.943945
oracle_gap,5049,6.8832,0.4099,-0.0345,-0.0017,0.8237,0.4137,1166.2767,167,1440,0.988278,0.987954
oracle_gap,5050,6.8602,0.4233,-0.3422,-0.0171,0.8098,0.3866,1152.2158,148,1440,0.963346,0.963010
oracle_gap,5051,6.8303,0.4320,-0.6895,-0.0345,0.7898,0.3579,1151.9014,126,1440,0.948170,0.947831
oracle_gap,5052,6.8884,0.4112,-0.1671,-0.0084,0.8158,0.4047,1169.6994,160,1440,0.974313,0.973967
oracle_gap,5053,6.8902,0.4267,-0.0162,-0.0008,0.8284,0.4017,1163.0870,153,1440,1.008077,1.007724
oracle_gap,5054,6.9028,0.4059,-0.9710,-0.0485,0.8167,0.4108,1173.6585,151,1440,0.938648,0.938274
oracle_gap,5055,6.8557,0.4232,-1.1914,-0.0596,0.7936,0.3704,1157.4187,141,1440,0.932158,0.931888
oracle_gap,5056,6.8730,0.4373,-0.0498,-0.0025,0.8177,0.3804,1171.4589,142,1440,0.985930,0.985611
oracle_gap,5057,6.8944,0.4032,-1.2129,-0.0606,0.8083,0.4051,1181.7806,161,1440,0.931559,0.931346
oracle_gap,5058,6.8507,0.4170,-1.6123,-0.0806,0.7827,0.3656,1172.2275,141,1440,0.921305,0.920968
oracle_gap,5059,6.8963,0.4107,-0.1230,-0.0062,0.8337,0.4230,1172.5968,171,1440,1.022308,1.021906
oracle_gap,5060,6.8551,0.4155,-0.8587,-0.0429,0.7878,0.3723,1173.2665,145,1440,0.942252,0.942018
oracle_gap,5061,6.8502,0.4283,-0.8916,-0.0446,0.7948,0.3665,1163.0194,143,1440,0.941172,0.940821
oracle_gap,5062,6.8844,0.4220,-0.1173,-0.0059,0.8370,0.4150,1160.4736,161,1440,1.021784,1.021487
oracle_gap,5063,6.8685,0.4284,-0.0019,-0.0001,0.8193,0.3909,1157.6521,151,1440,1.002799,1.002469
oracle_gap,5064,6.8990,0.4207,-0.0036,-0.0002,0.8349,0.4141,1175.2937,161,1440,1.003824,1.003505
oracle_gap,5065,6.8768,0.4245,0.0000,0.0000,0.8235,0.3990,1159.6523,138,1440,1.000316,0.999985
oracle_gap,5066,6.8888,0.4262,-0.4756,-0.0238,0.8408,0.4146,1163.7521,160,1440,1.044096,1.043726
oracle_gap,5067,6.8906,0.4284,-0.4993,-0.0250,0.8431,0.4147,1155.7444,169,1440,1.045191,1.044878
oracle_gap,5068,6.8421,0.4343,-0.1721,-0.0086,0.7998,0.3655,1155.9969,138,1440,0.973935,0.973592
oracle_gap,5069,6.8679,0.4047,-0.1347,-0.0067,0.8243,0.4196,1163.0019,158,1440,0.976918,0.976668
oracle_gap,5070,6.8782,0.4282,-0.0669,-0.0033,0.8287,0.4005,1171.9293,155,1440,1.016435,1.016082
oracle_gap,5071,6.9229,0.4189,-3.3274,-0.1664,0.8770,0.4581,1152.8313,183,1440,1.118694,1.118388
oracle_gap,5072,6.8960,0.4223,-0.0266,-0.0013,0.8363,0.4140,1157.6256,157,1440,1.010340,1.010066
oracle_gap,5073,6.8922,0.4152,-0.0467,-0.0023,0.8354,0.4202,1164.0656,157,1440,1.013725,1.013397
oracle_gap,5074,6.8954,0.4012,-0.3328,-0.0166,0.8198,0.4186,1167.4260,170,1440,0.963846,0.963509
oracle_gap,5075,6.8673,0.4484,-1.2787,-0.0639,0.8454,0.3971,1138.8024,152,1440,1.072797,1.072373
oracle_gap,5076,6.9092,0.4105,-0.0015,-0.0001,0.8346,0.4240,1175.5760,155,1440,1.002513,1.002176
oracle_gap,5077,6.8680,0.4249,-0.2361,-0.0118,0.8066,0.3817,1169.0550,148,1440,0.969505,0.969167
oracle_gap,5078,6.9140,0.4185,-0.5746,-0.0287,0.8471,0.4286,1182.4579,164,1440,1.048520,1.048135
oracle_gap,5079,6.8685,0.4227,-0.0591,-0.0030,0.8116,0.3890,1154.1281,136,1440,0.984680,0.984399
oracle_gap,5080,6.8420,0.4279,-0.1246,-0.0062,0.8031,0.3753,1151.8505,145,1440,0.977794,0.977551
oracle_gap,5081,6.8978,0.4070,-0.1832,-0.0092,0.8198,0.4128,1179.8760,145,1440,0.973109,0.972741
oracle_gap,5082,6.8905,0.4146,-0.3083,-0.0154,0.8145,0.3999,1173.0074,153,1440,0.965192,0.964859
oracle_gap,5083,6.9066,0.4135,-0.0155,-0.0008,0.8423,0.4287,1169.5875,165,1440,1.007892,1.007505
oracle_gap,5084,6.8530,0.4271,-0.3450,-0.0173,0.8054,0.3783,1145.5953,136,1440,0.963193,0.962825
oracle_gap,5085,6.8840,0.4205,-0.0051,-0.0003,0.8252,0.4048,1170.8065,162,1440,0.995481,0.995227
oracle_gap,5086,6.8644,0.4330,-0.0005,-0.0000,0.8083,0.3752,1178.9968,137,1440,0.998493,0.998137
oracle_gap,5087,6.8581,0.4316,-0.2947,-0.0147,0.7990,0.3675,1169.2269,135,1440,0.965961,0.965777
oracle_gap,5088,6.8760,0.4383,-1.5220,-0.0761,0.8529,0.4146,1139.8974,160,1440,1.079549,1.079207
oracle_gap,5089,6.8760,0.4285,-0.0005,-0.0000,0.8174,0.3889,1166.6844,146,1440,0.998549,0.998212
oracle_gap,5090,6.8894,0.4372,-2.1210,-0.1060,0.8532,0.4160,1159.4051,156,1440,1.094230,1.093842
oracle_gap,5091,6.8917,0.4269,-0.0253,-0.0013,0.8319,0.4050,1161.5911,151,1440,1.010097,1.009716
