latency,arb_prob,policy,seed,avg_fee_bps,fee_std_bps,fee_max_bps,hedged_pnl,fee_revenue,fee_revenue_arb,fee_revenue_fund,lvr,fundamental_volume,arb_volume,volume,fundamental_count,arb_count,arb_opportunities,mean_abs_gap_bps,final_external_price
E5_low,0.5,inventory_gap,5238,6.0438,0.0337,6.2174,0.4133,0.7917,0.0184,0.7733,0.3784,1307.0771,30.5943,1337.6714,1440,103,698,8.7484,0.951126
E5_low,0.5,inventory_gap,5239,6.0437,0.0324,6.1695,0.4127,0.7749,0.0146,0.7603,0.3621,1313.2531,25.0073,1338.2604,1440,108,718,8.7404,0.919789
E5_low,0.5,inventory_gap,5240,6.0442,0.0341,6.1763,0.4011,0.7882,0.0190,0.7692,0.3871,1304.3035,31.9268,1336.2303,1440,132,728,8.8426,0.956788
E5_low,0.5,inventory_gap,5241,6.0449,0.0344,6.1901,0.4084,0.8172,0.0182,0.7990,0.4088,1289.3713,29.0234,1318.3946,1440,120,692,8.9711,1.017776
E5_low,0.5,inventory_gap,5242,6.0455,0.0331,6.1753,0.4224,0.8254,0.0147,0.8107,0.4029,1311.7938,23.5690,1335.3628,1440,114,714,9.0885,1.051661
E5_low,0.5,inventory_gap,5243,6.0447,0.0333,6.1936,0.4079,0.7952,0.0130,0.7822,0.3873,1325.8160,21.7763,1347.5923,1440,97,712,8.9459,0.967030
E5_low,0.5,inventory_gap,5244,6.0451,0.0343,6.1911,0.4019,0.8044,0.0176,0.7868,0.4025,1321.3726,29.3103,1350.6829,1440,112,740,9.0213,0.977655
E5_low,0.5,inventory_gap,5245,6.0458,0.0348,6.2243,0.4056,0.8322,0.0206,0.8117,0.4266,1301.6090,32.6992,1334.3083,1440,122,702,9.1599,1.038202
E5_low,0.5,inventory_gap,5246,6.0454,0.0336,6.1783,0.3896,0.7785,0.0158,0.7627,0.3890,1352.6062,27.7792,1380.3855,1440,102,692,9.0839,0.932911
E5_low,0.5,inventory_gap,5247,6.0449,0.0333,6.1717,0.4165,0.8092,0.0133,0.7959,0.3927,1320.1773,21.8823,1342.0595,1440,103,689,8.9699,1.008527
E5_low,0.5,inventory_gap,5248,6.0439,0.0339,6.2437,0.4037,0.7829,0.0138,0.7692,0.3792,1315.2803,23.3345,1338.6148,1440,114,714,8.7706,0.929928
E5_low,0.5,inventory_gap,5249,6.0459,0.0347,6.2158,0.3984,0.8205,0.0173,0.8031,0.4221,1312.1249,28.0893,1340.2142,1440,112,747,9.1698,1.014172
E5_low,0.5,inventory_gap,5250,6.0447,0.0335,6.1858,0.4240,0.8225,0.0171,0.8054,0.3985,1299.2808,27.3332,1326.6139,1440,109,710,8.9452,1.048120
E5_low,0.5,inventory_gap,5251,6.0447,0.0346,6.1982,0.4149,0.8229,0.0197,0.8032,0.4080,1302.3138,31.6679,1333.9817,1440,116,718,8.9407,1.066765
E5_low,0.5,inventory_gap,5252,6.0442,0.0342,6.1848,0.4196,0.8195,0.0158,0.8038,0.3999,1281.4848,24.9397,1306.4246,1440,107,729,8.8348,1.041374
E5_low,0.5,inventory_gap,5253,6.0444,0.0332,6.2132,0.4063,0.7859,0.0156,0.7703,0.3796,1320.3097,26.4815,1346.7911,1440,98,693,8.8832,0.957220
E5_low,0.5,inventory_gap,5254,6.0462,0.0340,6.2098,0.4062,0.8255,0.0180,0.8076,0.4194,1321.1157,29.0531,1350.1688,1440,108,707,9.2424,1.013496
E5_low,0.5,inventory_gap,5255,6.0430,0.0332,6.1870,0.4262,0.7947,0.0153,0.7793,0.3685,1289.0949,25.0794,1314.1743,1440,101,721,8.5939,0.985540
E5_low,0.5,inventory_gap,5256,6.0455,0.0342,6.2102,0.4174,0.8365,0.0189,0.8176,0.4191,1295.0590,29.6473,1324.7063,1440,121,747,9.0916,1.070021
E5_low,0.5,inventory_gap,5257,6.0457,0.0339,6.1902,0.4056,0.8135,0.0169,0.7967,0.4079,1325.5291,27.7496,1353.2786,1440,107,719,9.1273,1.037535
E5_low,0.5,inventory_gap,5258,6.0443,0.0344,6.1875,0.4095,0.8068,0.0183,0.7885,0.3973,1298.1969,29.8878,1328.0847,1440,111,725,8.8650,0.976017
E5_low,0.5,inventory_gap,5259,6.0450,0.0335,6.1708,0.4186,0.8168,0.0142,0.8026,0.3982,1311.6821,23.0359,1334.7180,1440,114,706,8.9897,1.012765
E5_low,0.5,inventory_gap,5260,6.0457,0.0348,6.1948,0.4040,0.8291,0.0201,0.8089,0.4251,1301.6581,32.0517,1333.7098,1440,115,741,9.1424,1.034781
E5_low,0.5,inventory_gap,5261,6.0441,0.0344,6.1957,0.4174,0.8144,0.0170,0.7973,0.3970,1295.8159,27.4352,1323.2512,1440,115,717,8.8106,1.021110
E5_low,0.5,inventory_gap,5262,6.0452,0.0333,6.1863,0.4106,0.8046,0.0159,0.7886,0.3939,1322.5734,26.5515,1349.1249,1440,106,729,9.0342,0.992507
E5_low,0.5,inventory_gap,5263,6.0443,0.0333,6.1914,0.4178,0.8045,0.0161,0.7884,0.3867,1301.9811,26.2954,1328.2765,1440,101,730,8.8625,0.998212
E5_low,0.5,inventory_gap,5264,6.0443,0.0329,6.1988,0.4172,0.7942,0.0160,0.7782,0.3770,1321.0463,26.8748,1347.9211,1440,122,743,8.8583,0.982489
E5_low,0.5,inventory_gap,5265,6.0440,0.0323,6.1809,0.4110,0.7779,0.0150,0.7628,0.3669,1302.6050,25.3996,1328.0046,1440,97,772,8.7990,0.934786
E5_low,0.5,inventory_gap,5266,6.0457,0.0347,6.1837,0.4039,0.8225,0.0176,0.8050,0.4187,1325.8326,28.6187,1354.4513,1440,121,718,9.1361,1.025566
E5_low,0.5,inventory_gap,5267,6.0452,0.0341,6.2082,0.3987,0.8022,0.0168,0.7855,0.4036,1308.0686,27.6737,1335.7423,1440,106,702,9.0334,0.956827
E5_low,0.5,inventory_gap,5268,6.0461,0.0345,6.1948,0.4052,0.8310,0.0200,0.8110,0.4259,1306.3697,31.8536,1338.2234,1440,117,728,9.2112,1.026168
E5_low,0.5,inventory_gap,5269,6.0473,0.0354,6.2251,0.3879,0.8375,0.0189,0.8186,0.4495,1337.1258,30.4865,1367.6123,1440,103,737,9.4631,1.022945
E5_low,0.5,inventory_gap,5270,6.0463,0.0344,6.2277,0.4086,0.8396,0.0198,0.8198,0.4309,1303.7257,31.1998,1334.9255,1440,123,737,9.2616,1.063996
E5_low,0.5,inventory_gap,5271,6.0451,0.0343,6.2035,0.4063,0.8105,0.0164,0.7941,0.4043,1319.0142,27.0048,1346.0191,1440,109,691,9.0107,1.006147
E5_low,0.5,inventory_gap,5272,6.0455,0.0335,6.1771,0.4083,0.8117,0.0148,0.7969,0.4034,1314.0733,24.2105,1338.2838,1440,100,708,9.0974,1.002686
E5_low,0.5,inventory_gap,5273,6.0444,0.0328,6.1649,0.4315,0.8168,0.0135,0.8033,0.3853,1305.0649,21.6660,1326.7309,1440,100,689,8.8708,1.045823
E5_low,0.5,inventory_gap,5274,6.0469,0.0346,6.1774,0.4056,0.8462,0.0191,0.8271,0.4406,1314.0894,29.9873,1344.0767,1440,119,691,9.3735,1.077748
E5_low,0.5,inventory_gap,5275,6.0421,0.0325,6.2004,0.4291,0.7756,0.0141,0.7615,0.3465,1292.0472,23.7261,1315.7733,1440,102,726,8.4164,0.978004
E5_low,0.5,inventory_gap,5276,6.0439,0.0334,6.1809,0.4209,0.8043,0.0187,0.7856,0.3835,1285.9922,30.3630,1316.3552,1440,118,731,8.7784,0.997523
E5_low,0.5,inventory_gap,5277,6.0442,0.0336,6.2314,0.3975,0.7723,0.0160,0.7564,0.3749,1329.3633,27.6567,1357.0200,1440,117,753,8.8285,0.939605
E5_low,0.5,inventory_gap,5278,6.0448,0.0351,6.2643,0.3987,0.8096,0.0187,0.7909,0.4108,1302.8409,30.4829,1333.3238,1440,104,678,8.9575,1.021725
E5_low,0.5,inventory_gap,5279,6.0440,0.0326,6.1683,0.4243,0.7960,0.0155,0.7805,0.3717,1310.6893,25.7070,1336.3963,1440,106,730,8.7917,0.977925
E5_low,0.5,inventory_gap,5280,6.0446,0.0342,6.1998,0.4179,0.8234,0.0157,0.8077,0.4055,1289.4125,24.8368,1314.2493,1440,100,753,8.9141,1.034486
E5_low,0.5,inventory_gap,5281,6.0445,0.0332,6.1839,0.4151,0.8000,0.0162,0.7838,0.3849,1313.5678,26.9355,1340.5032,1440,96,737,8.9065,0.977654
E5_low,0.5,inventory_gap,5282,6.0439,0.0338,6.1913,0.4152,0.8013,0.0136,0.7878,0.3861,1294.5768,22.1258,1316.7026,1440,95,708,8.7720,0.965293
E5_low,0.5,inventory_gap,5283,6.0439,0.0335,6.1991,0.4130,0.7923,0.0161,0.7762,0.3792,1304.7080,26.7779,1331.4859,1440,103,703,8.7753,0.965419
E5_low,0.5,inventory_gap,5284,6.0446,0.0341,6.2167,0.4067,0.8058,0.0149,0.7908,0.3991,1298.9163,24.2378,1323.1541,1440,99,727,8.9193,0.999438
E5_low,0.5,inventory_gap,5285,6.0457,0.0340,6.1723,0.4164,0.8336,0.0176,0.8160,0.4172,1308.2658,27.9970,1336.2628,1440,109,694,9.1385,1.055276
E5_low,0.5,inventory_gap,5286,6.0447,0.0342,6.1799,0.4246,0.8331,0.0197,0.8134,0.4084,1288.2849,30.9173,1319.2021,1440,112,704,8.9328,1.068891
E5_low,0.5,inventory_gap,5287,6.0453,0.0337,6.2282,0.4151,0.8174,0.0156,0.8018,0.4024,1321.1115,25.3613,1346.4727,1440,116,684,9.0491,1.045784
E5_low,0.5,inventory_gap,5288,6.0445,0.0336,6.2225,0.4127,0.8031,0.0151,0.7880,0.3904,1310.3603,24.8609,1335.2212,1440,106,745,8.8976,0.968011
E5_low,0.5,inventory_gap,5289,6.0449,0.0346,6.2035,0.4074,0.8158,0.0152,0.8005,0.4084,1310.7158,24.7245,1335.4403,1440,101,686,8.9767,1.023979
E5_low,0.5,inventory_gap,5290,6.0453,0.0344,6.1730,0.4020,0.8145,0.0153,0.7992,0.4124,1302.0473,24.6861,1326.7334,1440,101,705,9.0511,0.983465
E5_low,0.5,inventory_gap,5291,6.0450,0.0340,6.1949,0.4034,0.8014,0.0130,0.7885,0.3980,1321.0223,21.4984,1342.5207,1440,92,707,8.9924,0.973490
E5_low,0.5,inventory_gap,5292,6.0431,0.0336,6.1740,0.4192,0.7915,0.0145,0.7770,0.3723,1299.6079,24.0495,1323.6574,1440,110,687,8.6248,0.970767
E5_low,0.5,inventory_gap,5293,6.0447,0.0353,6.1989,0.4043,0.8164,0.0210,0.7953,0.4120,1306.9168,34.1210,1341.0378,1440,122,723,8.9413,1.022039
E5_low,0.5,inventory_gap,5294,6.0441,0.0335,6.2083,0.4281,0.8168,0.0191,0.7977,0.3887,1292.5266,30.6637,1323.1904,1440,113,748,8.8073,1.038713
E5_low,0.5,inventory_gap,5295,6.0443,0.0328,6.2265,0.4172,0.7940,0.0163,0.7777,0.3768,1314.6416,27.3744,1342.0161,1440,115,740,8.8592,0.955684
E5_low,0.5,inventory_gap,5296,6.0447,0.0345,6.1911,0.4071,0.8110,0.0182,0.7928,0.4039,1301.4543,29.6664,1331.1207,1440,124,731,8.9407,1.026128
E5_low,0.5,inventory_gap,5297,6.0428,0.0325,6.1645,0.4277,0.7836,0.0139,0.7697,0.3559,1300.3804,23.1729,1323.5532,1440,103,712,8.5631,0.954662
E5_low,0.5,inventory_gap,5298,6.0439,0.0330,6.1938,0.4051,0.7715,0.0145,0.7570,0.3664,1328.0561,25.2338,1353.2899,1440,95,692,8.7676,0.914268
E5_low,0.5,inventory_gap,5299,6.0463,0.0346,6.1777,0.3886,0.8089,0.0193,0.7896,0.4203,1329.9767,32.3052,1362.2818,1440,122,694,9.2497,0.962376
E5_low,0.5,inventory_gap,5300,6.0445,0.0327,6.1742,0.4246,0.8089,0.0145,0.7944,0.3843,1304.8530,23.5671,1328.4201,1440,100,692,8.9013,0.996756
E5_low,0.5,inventory_gap,5301,6.0452,0.0336,6.1773,0.4314,0.8425,0.0168,0.8257,0.4111,1290.4548,26.1146,1316.5694,1440,107,700,9.0371,1.081858
E5_low,0.5,inventory_gap,5302,6.0443,0.0345,6.2171,0.4160,0.8184,0.0200,0.7984,0.4023,1290.7264,31.9337,1322.6602,1440,116,742,8.8601,1.045231
E5_low,0.5,inventory_gap,5303,6.0452,0.0338,6.2011,0.4177,0.8231,0.0183,0.8048,0.4055,1308.5535,29.3936,1337.9471,1440,115,698,9.0300,1.048986
E5_low,0.5,inventory_gap,5304,6.0457,0.0342,6.1886,0.3967,0.8047,0.0186,0.7861,0.4081,1324.1100,31.0456,1355.1556,1440,128,708,9.1267,0.981540
E5_low,0.5,inventory_gap,5305,6.0440,0.0329,6.2054,0.4152,0.7865,0.0141,0.7725,0.3713,1320.4302,23.8768,1344.3070,1440,99,719,8.7955,0.958160
E5_low,0.5,inventory_gap,5306,6.0464,0.0355,6.1949,0.3960,0.8378,0.0200,0.8177,0.4417,1312.1766,31.7685,1343.9451,1440,132,725,9.2809,1.042734
E5_low,0.5,inventory_gap,5307,6.0456,0.0337,6.1915,0.4123,0.8212,0.0176,0.8036,0.4089,1309.9666,28.3559,1338.3226,1440,112,711,9.1166,1.018900
E5_low,0.5,inventory_gap,5308,6.0437,0.0339,6.2027,0.4087,0.7919,0.0150,0.7769,0.3831,1289.4339,24.5109,1313.9448,1440,100,720,8.7383,0.964408
E5_low,0.5,inventory_gap,5309,6.0459,0.0345,6.2186,0.4100,0.8366,0.0184,0.8182,0.4266,1302.1414,28.8167,1330.9581,1440,103,715,9.1775,1.050510
E5_low,0.5,inventory_gap,5310,6.0438,0.0338,6.1797,0.4062,0.7834,0.0152,0.7681,0.3771,1320.7826,25.9272,1346.7098,1440,109,737,8.7571,0.961896
E5_low,0.5,inventory_gap,5311,6.0443,0.0339,6.2162,0.4118,0.8026,0.0149,0.7877,0.3908,1308.9822,24.4399,1333.4222,1440,96,713,8.8650,1.004925
E5_low,0.5,inventory_gap,5312,6.0458,0.0347,6.1962,0.4009,0.8242,0.0187,0.8054,0.4232,1304.6470,29.9996,1334.6466,1440,99,723,9.1537,1.031695
E5_low,0.5,inventory_gap,5313,6.0447,0.0331,6.2134,0.4130,0.7964,0.0126,0.7838,0.3834,1331.7885,21.1805,1352.9690,1440,105,711,8.9384,0.966579
E5_low,0.5,inventory_gap,5314,6.0452,0.0344,6.1913,0.4006,0.8099,0.0188,0.7911,0.4093,1305.7397,30.7340,1336.4737,1440,122,757,9.0465,0.992433
E5_low,0.5,inventory_gap,5315,6.0447,0.0348,6.2212,0.3964,0.8000,0.0159,0.7841,0.4036,1311.0194,26.2518,1337.2712,1440,106,734,8.9441,0.968862
E5_low,0.5,inventory_gap,5316,6.0433,0.0327,6.1628,0.4266,0.7926,0.0151,0.7775,0.3660,1299.7764,24.9960,1324.7724,1440,105,720,8.6656,0.979307
E5_low,0.5,inventory_gap,5317,6.0445,0.0338,6.2046,0.4160,0.8113,0.0183,0.7929,0.3953,1298.0499,29.6197,1327.6696,1440,124,754,8.9013,1.015026
E5_low,0.5,inventory_gap,5318,6.0452,0.0338,6.1923,0.4109,0.8139,0.0191,0.7948,0.4030,1310.1678,31.2002,1341.3680,1440,121,713,9.0415,1.009171
E5_low,0.5,inventory_gap,5319,6.0452,0.0336,6.1936,0.4068,0.8029,0.0151,0.7878,0.3961,1324.7609,25.1620,1349.9230,1440,118,712,9.0330,0.983753
E5_low,0.5,inventory_gap,5320,6.0450,0.0355,6.2283,0.3922,0.8084,0.0175,0.7909,0.4162,1311.1837,28.7377,1339.9214,1440,117,723,9.0044,0.967832
E5_low,0.5,inventory_gap,5321,6.0446,0.0336,6.1983,0.4103,0.7986,0.0149,0.7837,0.3883,1317.5690,24.8028,1342.3718,1440,109,724,8.9076,0.974087
E5_low,0.5,inventory_gap,5322,6.0450,0.0349,6.1942,0.4086,0.8203,0.0192,0.8011,0.4117,1314.1163,31.1434,1345.2597,1440,105,707,8.9938,1.044599
E5_low,0.5,inventory_gap,5323,6.0467,0.0343,6.1965,0.4019,0.8319,0.0169,0.8151,0.4300,1320.6343,27.1516,1347.7859,1440,113,736,9.3290,1.035372
E5_low,0.5,inventory_gap,5324,6.0467,0.0350,6.1987,0.4030,0.8426,0.0205,0.8221,0.4395,1321.7164,32.6912,1354.4076,1440,117,735,9.3290,1.081312
E5_low,0.5,inventory_gap,5325,6.0458,0.0348,6.1970,0.3977,0.8152,0.0187,0.7965,0.4175,1333.4374,30.9376,1364.3750,1440,127,743,9.1648,1.007213
E5_low,0.5,inventory_gap,5326,6.0439,0.0343,6.1901,0.3968,0.7785,0.0185,0.7600,0.3817,1311.5703,31.6235,1343.1938,1440,113,713,8.7687,0.928538
E5_low,0.5,inventory_gap,5327,6.0448,0.0348,6.1936,0.4128,0.8242,0.0182,0.8061,0.4114,1301.9838,29.0221,1331.0059,1440,123,718,8.9484,1.056424
E5_low,0.5,inventory_gap,5328,6.0457,0.0348,6.1931,0.4098,0.8385,0.0198,0.8187,0.4287,1290.3656,31.0621,1321.4277,1440,121,701,9.1350,1.065808
E5_low,0.5,inventory_gap,5329,6.0472,0.0352,6.1776,0.3880,0.8314,0.0194,0.8120,0.4434,1333.3342,31.4800,1364.8142,1440,126,720,9.4274,1.062216
E5_low,0.5,inventory_gap,5330,6.0457,0.0338,6.1709,0.4231,0.8441,0.0188,0.8254,0.4211,1282.9473,28.8774,1311.8247,1440,127,727,9.1309,1.058583
E5_low,0.5,inventory_gap,5331,6.0458,0.0346,6.2133,0.4175,0.8467,0.0175,0.8291,0.4292,1300.9429,27.1336,1328.0765,1440,110,684,9.1566,1.100269
E5_low,0.5,inventory_gap,5332,6.0446,0.0341,6.1779,0.3943,0.7832,0.0188,0.7644,0.3889,1320.5436,32.1122,1352.6559,1440,114,723,8.9255,0.926350
E5_low,0.5,inventory_gap,5333,6.0449,0.0342,6.1987,0.4085,0.8091,0.0163,0.7928,0.4005,1318.0562,26.7179,1344.7741,1440,103,697,8.9701,1.020605
E5_low,0.5,inventory_gap,5334,6.0447,0.0338,6.2184,0.4085,0.8023,0.0174,0.7849,0.3938,1309.8763,28.7176,1338.5939,1440,110,726,8.9422,0.996835
E5_low,0.5,inventory_gap,5335,6.0442,0.0332,6.1775,0.4241,0.8096,0.0151,0.7945,0.3855,1300.4165,24.3775,1324.7940,1440,102,740,8.8363,1.019970
E5_low,0.5,inventory_gap,5336,6.0436,0.0330,6.1726,0.4222,0.7926,0.0155,0.7770,0.3704,1311.6918,25.9440,1337.6359,1440,112,705,8.7176,0.992612
E5_low,0.5,inventory_gap,5337,6.0463,0.0355,6.2365,0.3880,0.8230,0.0189,0.8041,0.4350,1321.9635,30.6888,1352.6524,1440,110,731,9.2508,1.017228
E5_low,0.5,inventory_gap,5338,6.0456,0.0335,6.1924,0.4165,0.8257,0.0198,0.8059,0.4092,1301.6430,31.6208,1333.2638,1440,122,712,9.1115,1.039068
E5_low,0.5,inventory_gap,5339,6.0451,0.0344,6.1830,0.4019,0.8056,0.0200,0.7856,0.4038,1320.5841,33.2602,1353.8443,1440,123,725,9.0254,0.991610
E5_low,0.5,inventory_gap,5340,6.0445,0.0341,6.2027,0.4062,0.7991,0.0171,0.7820,0.3929,1310.9291,28.3862,1339.3153,1440,111,716,8.8988,0.996492
E5_low,0.5,inventory_gap,5341,6.0463,0.0340,6.1755,0.3940,0.8073,0.0180,0.7893,0.4133,1343.6022,30.4167,1374.0189,1440,106,696,9.2647,0.981659
E5_low,0.5,inventory_gap,5342,6.0444,0.0340,6.1801,0.4131,0.8063,0.0215,0.7847,0.3932,1299.1234,35.2918,1334.4152,1440,126,711,8.8686,1.008360
E5_low,0.5,inventory_gap,5343,6.0450,0.0338,6.1998,0.4270,0.8356,0.0141,0.8215,0.4086,1297.1924,22.0205,1319.2130,1440,103,702,9.0013,1.076991
E5_low,0.5,inventory_gap,5344,6.0451,0.0343,6.2105,0.4004,0.8024,0.0140,0.7884,0.4020,1320.8804,23.3353,1344.2157,1440,97,708,9.0084,0.967990
E5_low,0.5,inventory_gap,5345,6.0444,0.0330,6.1784,0.4146,0.7961,0.0156,0.7805,0.3815,1307.5238,25.9229,1333.4467,1440,117,740,8.8739,0.969820
E5_low,0.5,inventory_gap,5346,6.0459,0.0348,6.2123,0.4099,0.8403,0.0200,0.8203,0.4305,1295.7254,31.3002,1327.0256,1440,118,744,9.1774,1.041572
E5_low,0.5,inventory_gap,5347,6.0437,0.0334,6.2007,0.3915,0.7570,0.0165,0.7405,0.3655,1317.5762,28.8593,1346.4355,1440,98,743,8.7307,0.874266
E5_low,0.5,inventory_gap,5348,6.0445,0.0341,6.1820,0.4050,0.7993,0.0168,0.7825,0.3943,1305.6891,27.7210,1333.4101,1440,109,732,8.9047,0.981629
E5_low,0.5,inventory_gap,5349,6.0447,0.0331,6.2149,0.4262,0.8166,0.0123,0.8042,0.3903,1316.2073,19.9857,1336.1930,1440,85,668,8.9288,1.028995
E5_low,0.5,inventory_gap,5350,6.0443,0.0332,6.1747,0.4158,0.7964,0.0140,0.7824,0.3806,1327.7343,23.4490,1351.1833,1440,104,738,8.8635,0.960534
E5_low,0.5,inventory_gap,5351,6.0434,0.0327,6.1857,0.4189,0.7842,0.0152,0.7690,0.3653,1289.3471,25.1103,1314.4574,1440,103,716,8.6684,0.945861
E5_low,0.5,inventory_gap,5352,6.0430,0.0339,6.1931,0.4227,0.7978,0.0162,0.7817,0.3752,1287.6633,26.3026,1313.9659,1440,98,705,8.5908,1.012013
E5_low,0.5,inventory_gap,5353,6.0438,0.0331,6.2036,0.4283,0.8090,0.0192,0.7897,0.3807,1281.7144,30.8884,1312.6028,1440,118,738,8.7486,1.022040
E5_low,0.5,inventory_gap,5354,6.0455,0.0332,6.1870,0.4110,0.8116,0.0164,0.7952,0.4005,1311.2572,26.7940,1338.0512,1440,115,698,9.0880,0.998929
E5_low,0.5,inventory_gap,5355,6.0441,0.0346,6.2139,0.4154,0.8132,0.0173,0.7958,0.3978,1296.7570,27.9599,1324.7170,1440,106,707,8.8086,1.021630
E5_low,0.5,inventory_gap,5356,6.0436,0.0332,6.1834,0.4279,0.8049,0.0165,0.7885,0.3770,1302.4770,26.8449,1329.3219,1440,102,698,8.7257,1.024701
E5_low,0.5,inventory_gap,5357,6.0453,0.0335,6.1920,0.4067,0.8053,0.0184,0.7868,0.3985,1315.5067,30.5021,1346.0088,1440,118,688,9.0590,0.969121
E5_low,0.5,inventory_gap,5358,6.0448,0.0337,6.1996,0.4125,0.8075,0.0144,0.7931,0.3950,1315.5392,23.6685,1339.2077,1440,109,748,8.9561,0.981652
E5_low,0.5,inventory_gap,5359,6.0447,0.0335,6.2264,0.4008,0.7845,0.0175,0.7670,0.3837,1324.6678,29.9186,1354.5864,1440,118,722,8.9341,0.933937
E5_low,0.5,inventory_gap,5360,6.0454,0.0342,6.2018,0.4106,0.8215,0.0170,0.8044,0.4108,1310.7322,27.5592,1338.2914,1440,113,720,9.0708,0.992397
E5_low,0.5,inventory_gap,5361,6.0449,0.0330,6.2107,0.4300,0.8259,0.0175,0.8085,0.3959,1304.3400,27.8955,1332.2355,1440,118,754,8.9861,1.051211
E5_low,0.5,inventory_gap,5362,6.0457,0.0337,6.1964,0.4104,0.8211,0.0162,0.8049,0.4106,1314.7021,26.1690,1340.8711,1440,114,715,9.1381,1.013498
E5_low,0.5,inventory_gap,5363,6.0453,0.0328,6.1792,0.4162,0.8103,0.0163,0.7940,0.3941,1309.7302,26.5745,1336.3047,1440,102,721,9.0502,1.010033
E5_low,0.5,inventory_gap,5364,6.0433,0.0341,6.2134,0.4056,0.7802,0.0203,0.7599,0.3746,1298.6111,34.2511,1332.8622,1440,119,732,8.6630,0.943132
E5_low,0.5,inventory_gap,5365,6.0430,0.0323,6.2118,0.4276,0.7829,0.0121,0.7707,0.3553,1305.5730,20.3302,1325.9032,1440,93,723,8.5978,0.957995
E5_low,0.5,inventory_gap,5366,6.0441,0.0336,6.1674,0.4288,0.8218,0.0175,0.8043,0.3930,1281.8141,27.5883,1309.4024,1440,106,735,8.8160,1.044697
E5_low,0.5,inventory_gap,5367,6.0453,0.0348,6.2249,0.4105,0.8289,0.0199,0.8090,0.4184,1302.2406,31.7101,1333.9507,1440,127,736,9.0468,1.061852
E5_low,0.5,inventory_gap,5368,6.0460,0.0342,6.2026,0.4080,0.8284,0.0159,0.8124,0.4204,1319.9845,25.6295,1345.6140,1440,113,691,9.2010,1.048184
E5_low,0.5,inventory_gap,5369,6.0452,0.0339,6.1822,0.4167,0.8227,0.0149,0.8078,0.4060,1315.3479,23.9495,1339.2974,1440,103,732,9.0277,1.028079
E5_low,0.5,inventory_gap,5370,6.0462,0.0346,6.1974,0.3942,0.8171,0.0179,0.7992,0.4230,1325.2119,29.4537,1354.6656,1440,108,708,9.2466,0.961136
E5_low,0.5,inventory_gap,5371,6.0437,0.0340,6.2306,0.4130,0.7982,0.0134,0.7848,0.3852,1294.6449,21.8077,1316.4526,1440,90,705,8.7390,1.003544
E5_low,0.5,inventory_gap,5372,6.0444,0.0338,6.2224,0.4114,0.8026,0.0148,0.7878,0.3912,1308.8039,24.3191,1333.1231,1440,92,698,8.8766,0.984178
E5_low,0.5,inventory_gap,5373,6.0446,0.0340,6.1974,0.4065,0.8016,0.0190,0.7826,0.3950,1304.8184,31.2785,1336.0969,1440,121,714,8.9161,0.978529
E5_low,0.5,inventory_gap,5374,6.0453,0.0334,6.1955,0.4016,0.7947,0.0128,0.7819,0.3931,1333.1856,21.5650,1354.7506,1440,102,739,9.0559,0.989932
E5_low,0.5,inventory_gap,5375,6.0443,0.0328,6.1626,0.4193,0.7984,0.0157,0.7827,0.3792,1307.8065,25.9927,1333.7992,1440,106,703,8.8588,0.993032
E5_low,0.5,inventory_gap,5376,6.0441,0.0331,6.1596,0.4243,0.8091,0.0178,0.7913,0.3848,1286.2749,28.7829,1315.0578,1440,125,718,8.8167,0.983636
E5_low,0.5,inventory_gap,5377,6.0432,0.0320,6.1696,0.4319,0.7905,0.0126,0.7779,0.3586,1299.4853,20.9162,1320.4015,1440,100,752,8.6447,0.980308
E5_low,0.5,inventory_gap,5378,6.0460,0.0343,6.2027,0.4002,0.8175,0.0177,0.7997,0.4173,1321.5986,29.0125,1350.6111,1440,128,728,9.1882,1.011380
E5_low,0.5,inventory_gap,5379,6.0448,0.0339,6.1775,0.4104,0.8065,0.0152,0.7913,0.3960,1316.7626,25.0816,1341.8442,1440,103,690,8.9517,0.969692
E5_low,0.5,inventory_gap,5380,6.0462,0.0340,6.2176,0.4036,0.8222,0.0168,0.8054,0.4186,1319.4367,27.1869,1346.6236,1440,112,706,9.2266,0.985922
E5_low,0.5,inventory_gap,5381,6.0450,0.0343,6.2226,0.4139,0.8226,0.0200,0.8026,0.4087,1298.7240,32.0487,1330.7726,1440,125,746,8.9987,1.042512
E5_low,0.5,inventory_gap,5382,6.0451,0.0334,6.1858,0.4120,0.8085,0.0151,0.7934,0.3965,1313.2489,24.6796,1337.9285,1440,104,705,9.0164,1.005976
E5_low,0.5,inventory_gap,5383,6.0443,0.0337,6.2150,0.4021,0.7878,0.0171,0.7707,0.3857,1298.5667,28.3192,1326.8859,1440,105,736,8.8481,0.938776
E5_low,0.5,inventory_gap,5384,6.0456,0.0339,6.1943,0.4117,0.8230,0.0148,0.8082,0.4113,1314.1752,23.7380,1337.9132,1440,105,682,9.1111,1.012620
E5_low,0.5,inventory_gap,5385,6.0453,0.0334,6.1833,0.4039,0.7984,0.0157,0.7827,0.3946,1322.0073,26.2661,1348.2734,1440,105,694,9.0490,0.986679
E5_low,0.5,inventory_gap,5386,6.0445,0.0337,6.1878,0.4221,0.8186,0.0139,0.8047,0.3965,1301.5005,22.1799,1323.6804,1440,104,738,8.8956,1.016255
